TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,N_exp,phi,chi_4,temp,damp,N_heat,N_isothermal
2.278e6,0.04995911666666667,73.42771666666668,-5080.845,0.0,-4452.606666666667,1161.4766666666667,-0.21233133333333332,1403.6950000000004,1403.4800000000002,0.00023226766666666665,0.018563533333333333,0.017230716666666666,0.035794233333333335,6,0.05,0.05,0.05,1.0,500000,9500000
2.279e6,0.05002185,73.51635,-5081.585,0.0,-4451.848333333332,1162.9316666666666,-0.21218800000000002,1401.57,1401.3583333333333,0.0005888435833333334,0.018566966666666667,0.017318366666666668,0.03588533333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.28e6,0.04998365,73.9491,-5081.991666666668,0.0,-4452.001666666667,1162.0449999999998,-0.21225516666666666,1402.6766666666665,1402.4633333333331,0.0008027877883333335,0.018560950000000003,0.017312666666666667,0.03587363333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.281e6,0.04997265000000001,74.3813,-5082.005,0.0,-4451.901666666667,1161.79,-0.21226533333333333,1402.8149999999998,1402.6033333333332,0.0005382825,0.018601966666666667,0.017250966666666666,0.035852949999999995,6,0.05,0.05,0.05,1.0,500000,9500000
2.282e6,0.05003931666666667,74.35416666666667,-5082.218333333333,0.0,-4451.2,1163.34,-0.21212,1400.665,1400.4533333333331,0.0004388331,0.01855845,0.017355399999999997,0.03591385,6,0.05,0.05,0.05,1.0,500000,9500000
2.283e6,0.04992921666666667,74.49919999999999,-5082.783333333334,0.0,-4452.238333333333,1160.78,-0.21235216666666668,1404.3550000000002,1404.1416666666667,0.0008262893333333333,0.01853725,0.01733686666666667,0.0358741,6,0.05,0.05,0.05,1.0,500000,9500000
2.284e6,0.050065116666666666,74.10108333333334,-5082.6449999999995,0.0,-4451.718333333333,1163.9383333333333,-0.21211466666666667,1400.8233333333335,1400.61,0.0004974521666666667,0.01863498333333333,0.017289466666666666,0.03592448333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.285e6,0.05015418333333333,74.34746666666666,-5082.551666666667,0.0,-4449.165,1166.0116666666668,-0.2118161666666667,1396.1683333333333,1395.9566666666667,0.0007628261666666666,0.01864855,0.017418649999999997,0.0360672,6,0.05,0.05,0.05,1.0,500000,9500000
2.286e6,0.05022221666666667,73.39630000000001,-5082.365000000001,0.0,-4448.900000000001,1167.59,-0.2116971666666667,1394.4683333333332,1394.2549999999999,9.942000000000016e-6,0.01868051666666667,0.017452966666666667,0.036133483333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.287e6,0.050054433333333335,73.66216666666666,-5083.558333333333,0.0,-4451.708333333334,1163.6883333333333,-0.21213016666666665,1401.0883333333334,1400.8783333333333,0.0006041978333333333,0.018641583333333333,0.017370516666666665,0.036012133333333335,6,0.05,0.05,0.05,1.0,500000,9500000
2.288e6,0.05011636666666666,74.15371666666667,-5083.565,0.0,-4451.795000000001,1165.1299999999999,-0.21204316666666667,1399.6866666666667,1399.4749999999997,0.0005190549833333334,0.018625683333333334,0.017349533333333333,0.0359752,6,0.05,0.05,0.05,1.0,500000,9500000
2.289e6,0.05004226666666666,74.49756666666666,-5084.59,0.0,-4453.114999999999,1163.4083333333335,-0.21223916666666665,1402.7533333333333,1402.5433333333333,0.0007599742666666667,0.018575283333333335,0.0173586,0.035933900000000005,6,0.05,0.05,0.05,1.0,500000,9500000
2.29e6,0.04995533333333333,73.52798333333332,-5084.8983333333335,0.0,-4454.900000000001,1161.385,-0.212485,1406.6983333333335,1406.485,0.0005040636666666667,0.018530366666666666,0.017371033333333334,0.03590141666666668,6,0.05,0.05,0.05,1.0,500000,9500000
2.291e6,0.049942516666666666,73.85143333333333,-5084.233333333334,0.0,-4453.948333333333,1161.0883333333334,-0.2124425,1406.255,1406.0433333333333,0.00041202605000000003,0.018554233333333333,0.0173449,0.03589913333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.292e6,0.04994296666666667,73.48360000000001,-5084.575,0.0,-4455.053333333333,1161.0983333333334,-0.21251316666666664,1407.3483333333334,1407.1383333333333,0.00015070297333333335,0.018555316666666665,0.017318,0.03587333333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.293e6,0.04999431666666667,73.59923333333334,-5084.286666666666,0.0,-4454.1883333333335,1162.2916666666667,-0.21238016666666668,1405.3666666666668,1405.1516666666666,0.0005581408333333334,0.018583600000000002,0.017319583333333333,0.03590318333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.294e6,0.04994096666666667,73.99005000000001,-5084.561666666667,0.0,-4453.858333333334,1161.0516666666667,-0.21243900000000002,1406.3616666666667,1406.1499999999999,0.0007252225433333334,0.018558633333333335,0.0173584,0.03591703333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.295e6,0.050040283333333345,73.69226666666667,-5084.195,0.0,-4452.6849999999995,1163.3616666666667,-0.21221466666666666,1402.9166666666667,1402.7066666666667,0.000350761,0.01865111666666667,0.017337166666666667,0.035988266666666664,6,0.05,0.05,0.05,1.0,500000,9500000
2.296e6,0.049851716666666664,74.44723333333333,-5085.121666666667,0.0,-4455.776666666667,1158.9783333333332,-0.21269649999999998,1410.585,1410.375,0.0008900949,0.018542133333333332,0.017257883333333335,0.035800033333333335,6,0.05,0.05,0.05,1.0,500000,9500000
2.297e6,0.04996785,74.00936666666666,-5084.2699999999995,0.0,-4454.106666666667,1161.6783333333333,-0.21241466666666667,1406.3566666666666,1406.1449999999998,0.00038843389999999997,0.018577600000000003,0.01730335,0.03588093333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.298e6,0.05001466666666666,74.0816,-5085.501666666666,0.0,-4453.58,1162.7666666666667,-0.21231066666666665,1404.8483333333334,1404.6383333333333,0.0006808921666666667,0.018563183333333334,0.017426583333333332,0.03598978333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.299e6,0.04987863333333333,73.41013333333333,-5086.036666666667,0.0,-4455.3550000000005,1159.6033333333335,-0.21262916666666665,1409.7133333333334,1409.4983333333332,0.0006678574333333333,0.018625633333333332,0.017327266666666664,0.035952899999999996,6,0.05,0.05,0.05,1.0,500000,9500000
2.3e6,0.05000203333333333,73.79311666666666,-5085.621666666667,0.0,-4452.886666666667,1162.475,-0.21228483333333334,1404.425,1404.215,0.0005560081133333333,0.018667366666666668,0.017393466666666666,0.03606083333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.301e6,0.04997206666666667,73.03236666666666,-5085.68,0.0,-4455.031666666667,1161.7749999999999,-0.21246816666666668,1407.3833333333332,1407.1733333333332,0.00027256083333333336,0.0185737,0.017401483333333332,0.03597521666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.302e6,0.04992739999999999,72.98996666666666,-5086.791666666667,0.0,-4456.21,1160.735,-0.212611,1409.55,1409.3366666666668,0.00033238933333333337,0.018557616666666665,0.01741601666666667,0.03597363333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.303e6,0.050001366666666665,73.37058333333333,-5086.743333333333,0.0,-4454.985,1162.455,-0.212421,1406.7233333333331,1406.511666666667,0.0004586980666666667,0.01853955,0.017485566666666664,0.03602515,6,0.05,0.05,0.05,1.0,500000,9500000
2.304e6,0.0499064,73.23866666666667,-5086.7300000000005,0.0,-4455.546666666666,1160.25,-0.21259966666666666,1409.54,1409.3266666666668,0.00015973901666666666,0.018534483333333334,0.01746185,0.03599633333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.305e6,0.04997678333333333,73.95219999999999,-5086.366666666666,0.0,-4454.81,1161.885,-0.21244683333333333,1407.206666666667,1406.9916666666668,0.00035839083333333337,0.01862198333333333,0.017352616666666664,0.03597455,6,0.05,0.05,0.05,1.0,500000,9500000
2.306e6,0.05002013333333333,73.52618333333334,-5086.843333333334,0.0,-4455.696666666667,1162.895,-0.21243900000000002,1407.1683333333333,1406.9566666666667,0.0004272681666666666,0.01862525,0.0173502,0.03597545,6,0.05,0.05,0.05,1.0,500000,9500000
2.307e6,0.04995771666666667,74.2462,-5087.028333333333,0.0,-4455.341666666667,1161.4416666666668,-0.21250983333333337,1408.381666666667,1408.1683333333333,0.0009051448833333333,0.01858296666666667,0.017380966666666667,0.03596393333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.308e6,0.050111133333333335,74.70351666666666,-5086.865,0.0,-4453.701666666667,1165.0083333333334,-0.21217383333333337,1403.2150000000001,1403.0,0.0010881156666666667,0.018656733333333335,0.01737291666666667,0.03602966666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.309e6,0.050061049999999996,74.44391666666667,-5086.701666666667,0.0,-4455.921666666667,1163.845,-0.21239233333333332,1406.7316666666666,1406.5216666666665,0.0008569919166666666,0.018561433333333332,0.01733123333333333,0.03589266666666666,6,0.05,0.05,0.05,1.0,500000,9500000
2.31e6,0.050111333333333334,74.30631666666666,-5087.176666666667,0.0,-4454.755,1165.0133333333333,-0.2122415,1404.5283333333334,1404.3149999999998,0.00039852121666666664,0.018618100000000002,0.017389433333333332,0.0360075,6,0.05,0.05,0.05,1.0,500000,9500000
2.311e6,0.05017056666666667,74.03949999999999,-5088.4383333333335,0.0,-4454.915,1166.3883333333333,-0.21216283333333333,1403.3483333333334,1403.1366666666665,0.00066934415,0.018608983333333332,0.0174868,0.0360958,6,0.05,0.05,0.05,1.0,500000,9500000
2.312e6,0.04998698333333334,73.56006666666667,-5087.62,0.0,-4455.65,1162.1233333333334,-0.21248566666666666,1408.37,1408.155,0.00031775578333333333,0.0186364,0.017390083333333334,0.036026466666666666,6,0.05,0.05,0.05,1.0,500000,9500000
2.313e6,0.0500447,73.25025000000001,-5087.579999999999,0.0,-4456.196666666667,1163.4616666666668,-0.2124346666666667,1407.7483333333332,1407.5349999999999,0.00011059049999999999,0.0186172,0.017391349999999996,0.036008516666666664,6,0.05,0.05,0.05,1.0,500000,9500000
2.314e6,0.04992261666666666,74.12951666666666,-5087.911666666667,0.0,-4456.243333333333,1160.6266666666666,-0.21262033333333333,1410.8116666666665,1410.5999999999997,0.0006353556666666666,0.0185973,0.01737306666666667,0.03597040000000001,6,0.05,0.05,0.05,1.0,500000,9500000
2.315e6,0.05002516666666667,73.83055,-5088.011666666666,0.0,-4456.411666666667,1163.01,-0.21247783333333334,1408.6383333333333,1408.4283333333333,0.000494801,0.018574883333333334,0.017410116666666666,0.03598501666666666,6,0.05,0.05,0.05,1.0,500000,9500000
2.316e6,0.049984133333333326,74.25808333333332,-5088.928333333333,0.0,-4456.375,1162.0566666666668,-0.2125368333333333,1409.72,1409.5083333333332,0.00073841495,0.01860346666666667,0.017415533333333334,0.03601901666666666,6,0.05,0.05,0.05,1.0,500000,9500000
2.317e6,0.05007018333333333,73.4315,-5088.581666666667,0.0,-4455.336666666667,1164.0566666666666,-0.21234083333333334,1406.64,1406.425,0.0003625118333333333,0.018633433333333334,0.017483583333333334,0.03611705,6,0.05,0.05,0.05,1.0,500000,9500000
2.318e6,0.050043899999999995,73.69268333333333,-5088.303333333333,0.0,-4455.723333333334,1163.4466666666667,-0.21240533333333333,1407.5583333333334,1407.3466666666664,0.0004057868333333333,0.0186248,0.017432116666666664,0.03605691666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.319e6,0.04997311666666666,74.12211666666666,-5088.384999999999,0.0,-4456.2699999999995,1161.8,-0.21254633333333336,1410.0766666666668,1409.8616666666667,0.0006448754116666667,0.018576449999999998,0.017423016666666666,0.0359995,6,0.05,0.05,0.05,1.0,500000,9500000
2.32e6,0.04995435,74.39648333333334,-5088.178333333333,0.0,-4457.511666666666,1161.3633333333335,-0.21265449999999997,1411.8266666666666,1411.6116666666667,0.0010955108333333334,0.018465883333333332,0.017422716666666664,0.03588860000000001,6,0.05,0.05,0.05,1.0,500000,9500000
2.321e6,0.04990543333333333,73.27928333333334,-5087.918333333334,0.0,-4456.830000000001,1160.2233333333334,-0.21268399999999998,1412.5466666666664,1412.3366666666668,0.00033160349999999993,0.01857575,0.017412066666666667,0.03598783333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.322e6,0.04992641666666667,72.59156666666667,-5088.3116666666665,0.0,-4458.474999999999,1160.7116666666668,-0.2127583333333333,1413.7166666666665,1413.5049999999999,0.00019525550000000003,0.018530083333333332,0.01742155,0.03595163333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.323e6,0.04997376666666667,73.30051666666667,-5088.11,0.0,-4457.384999999999,1161.8166666666666,-0.21261733333333332,1411.5066666666664,1411.2966666666664,0.0004723951666666666,0.018530333333333333,0.017432566666666666,0.035962883333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.324e6,0.049986983333333325,73.56721666666667,-5087.631666666666,0.0,-4456.423333333333,1162.1216666666667,-0.21253550000000002,1410.4016666666666,1410.1866666666665,0.0002528571,0.01861431666666667,0.01736266666666667,0.035977,6,0.05,0.05,0.05,1.0,500000,9500000
2.325e6,0.04998661666666667,74.32966666666668,-5087.42,0.0,-4455.918333333333,1162.1116666666667,-0.21250366666666665,1410.0600000000002,1409.8483333333334,0.0007045701500000001,0.018667849999999996,0.0172786,0.03594645,6,0.05,0.05,0.05,1.0,500000,9500000
2.326e6,0.05006166666666667,73.85991666666666,-5087.395,0.0,-4456.3966666666665,1163.8583333333333,-0.2124218333333333,1408.8866666666665,1408.6716666666669,0.000309742,0.018656366666666667,0.017288,0.035944399999999994,6,0.05,0.05,0.05,1.0,500000,9500000
2.327e6,0.050039616666666675,73.32855,-5088.511666666666,0.0,-4458.655,1163.345,-0.21260083333333332,1411.595,1411.3783333333333,0.0004069715,0.018618150000000003,0.017286833333333335,0.035905,6,0.05,0.05,0.05,1.0,500000,9500000
2.328e6,0.0499431,73.70485000000001,-5089.823333333333,0.0,-4458.418333333333,1161.1016666666667,-0.21273,1413.7283333333332,1413.5166666666667,0.0006687269833333334,0.018584616666666668,0.017396083333333336,0.035980683333333326,6,0.05,0.05,0.05,1.0,500000,9500000
2.329e6,0.050131249999999995,73.87186666666666,-5089.55,0.0,-4456.328333333334,1165.4766666666667,-0.21231299999999997,1407.3950000000002,1407.1816666666666,0.0005691471183333334,0.018695016666666665,0.017392049999999996,0.03608709999999999,6,0.05,0.05,0.05,1.0,500000,9500000
2.33e6,0.04998553333333333,73.97386666666667,-5090.095,0.0,-4458.224999999999,1162.0866666666666,-0.212654,1412.8566666666666,1412.6433333333334,0.0005289167666666667,0.0185954,0.017397816666666666,0.03599323333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.331e6,0.049953366666666665,73.89725,-5089.591666666666,0.0,-4458.458333333334,1161.3400000000001,-0.2127175,1413.915,1413.705,0.00043473226233333334,0.018538133333333335,0.017412716666666668,0.03595088333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.332e6,0.04976755,73.81546666666667,-5090.866666666666,0.0,-4461.208333333333,1157.0216666666665,-0.2131735,1420.9333333333332,1420.72,0.0007758171666666667,0.01846956666666667,0.017391166666666666,0.03586073333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.333e6,0.04994964999999999,73.69866666666667,-5089.945000000001,0.0,-4458.565,1161.256666666667,-0.21272966666666668,1414.1449999999998,1413.9316666666664,0.00053440295,0.01855645,0.017423083333333336,0.03597955,6,0.05,0.05,0.05,1.0,500000,9500000
2.334e6,0.05003911666666667,73.65683333333332,-5090.338333333333,0.0,-4458.183333333333,1163.3350000000003,-0.21257099999999998,1411.8100000000002,1411.5933333333332,0.0005979685,0.018606266666666666,0.017425683333333334,0.03603193333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.335e6,0.050014499999999996,73.84808333333332,-5090.501666666667,0.0,-4459.308333333333,1162.7616666666668,-0.21268033333333336,1413.6033333333335,1413.3883333333333,0.0005197238333333334,0.018648349999999998,0.01730945,0.035957800000000005,6,0.05,0.05,0.05,1.0,500000,9500000
2.336e6,0.05006678333333333,74.25511666666667,-5090.128333333333,0.0,-4458.15,1163.9766666666667,-0.21252733333333332,1411.1466666666665,1410.9350000000002,0.000539689,0.018636833333333335,0.017345299999999998,0.03598211666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.337e6,0.04995505,74.27619999999999,-5091.233333333334,0.0,-4459.258333333334,1161.3816666666667,-0.2127665,1414.79,1414.5783333333331,0.0006158153333333333,0.01866265,0.0173179,0.035980533333333335,6,0.05,0.05,0.05,1.0,500000,9500000
2.338e6,0.05001446666666667,74.20333333333333,-5091.663333333333,0.0,-4459.545,1162.7616666666665,-0.2126958333333333,1413.6666666666663,1413.45,0.0006657673333333334,0.01863585,0.017358616666666663,0.03599448333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.339e6,0.05009451666666667,74.3866,-5091.493333333333,0.0,-4458.349999999999,1164.6233333333332,-0.21249866666666664,1410.6533333333334,1410.4399999999998,0.0005352483333333334,0.018615633333333333,0.017433050000000002,0.0360487,6,0.05,0.05,0.05,1.0,500000,9500000
2.34e6,0.049980300000000005,73.93885,-5092.411666666667,0.0,-4460.305,1161.9666666666665,-0.21279566666666663,1415.3116666666667,1415.0983333333334,0.00046482429166666664,0.018592833333333333,0.017418100000000002,0.036010933333333335,6,0.05,0.05,0.05,1.0,500000,9500000
2.341e6,0.0499326,74.12671666666667,-5092.305,0.0,-4460.781666666667,1160.86,-0.21289833333333333,1416.7466666666667,1416.533333333333,0.0008073801666666666,0.018579783333333332,0.0173812,0.035961,6,0.05,0.05,0.05,1.0,500000,9500000
2.342e6,0.04995056666666667,73.94231666666667,-5092.9800000000005,0.0,-4461.598333333332,1161.2749999999999,-0.212924,1416.9583333333333,1416.7450000000001,0.00016838033333333333,0.018625816666666666,0.017338000000000003,0.0359638,6,0.05,0.05,0.05,1.0,500000,9500000
2.343e6,0.049893383333333326,74.12436666666667,-5093.183333333333,0.0,-4464.173333333334,1159.945,-0.21317616666666664,1420.9366666666667,1420.7216666666666,0.00037731866666666666,0.018560033333333333,0.01723886666666667,0.0357989,6,0.05,0.05,0.05,1.0,500000,9500000
2.344e6,0.04999728333333333,75.23308333333334,-5093.84,0.0,-4460.623333333334,1162.3616666666667,-0.21279116666666667,1415.18,1414.97,0.0008251748583333334,0.018606133333333334,0.017392966666666666,0.03599906666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.345e6,0.050012033333333324,74.53725,-5093.683333333333,0.0,-4462.158333333334,1162.7083333333333,-0.21286799999999997,1416.4966666666667,1416.2816666666668,0.0007961514999999999,0.018542883333333333,0.017391783333333334,0.03593466666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.346e6,0.05011225,73.8703,-5093.125,0.0,-4461.345,1165.0349999999999,-0.21266533333333335,1413.36,1413.1483333333333,0.0002733341666666667,0.018641266666666666,0.01735295,0.035994200000000004,6,0.05,0.05,0.05,1.0,500000,9500000
2.347e6,0.050057433333333325,74.39370000000001,-5093.57,0.0,-4460.753333333333,1163.76,-0.21270933333333333,1414.05,1413.8383333333334,0.0007867938333333333,0.018650716666666668,0.017376516666666664,0.03602723333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.348e6,0.05004095,74.10076666666666,-5093.6033333333335,0.0,-4461.188333333334,1163.3766666666668,-0.21276216666666667,1415.0600000000002,1414.845,0.000402341,0.018640466666666664,0.017379816666666666,0.03602028333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.349e6,0.0501236,74.39130000000002,-5093.653333333334,0.0,-4460.346666666666,1165.3,-0.21258383333333333,1412.256666666667,1412.0433333333333,0.0008757143333333336,0.018663416666666665,0.017395499999999998,0.03605893333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.35e6,0.04997068333333334,74.94118333333334,-5094.026666666668,0.0,-4460.441666666667,1161.7466666666667,-0.212819,1415.845,1415.6333333333332,0.0006888053333333333,0.018627666666666667,0.017414016666666667,0.0360417,6,0.05,0.05,0.05,1.0,500000,9500000
2.351e6,0.04996136666666667,74.28728333333333,-5095.330000000001,0.0,-4463.513333333333,1161.5266666666666,-0.21303133333333332,1419.2699999999998,1419.0533333333333,0.0005638483333333333,0.018590366666666667,0.017379333333333333,0.03596973333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.352e6,0.05004983333333333,75.28336666666667,-5095.178333333333,0.0,-4460.943333333333,1163.585,-0.21273299999999998,1414.7216666666666,1414.5066666666664,0.0008499531666666667,0.018619533333333334,0.017441833333333333,0.03606136666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.353e6,0.050181916666666666,74.9773,-5094.091666666666,0.0,-4460.2716666666665,1166.655,-0.21249149999999997,1411.0583333333332,1410.8466666666664,0.0010285358333333332,0.01863655,0.0174178,0.036054366666666664,6,0.05,0.05,0.05,1.0,500000,9500000
2.354e6,0.049973666666666666,74.35988333333334,-5094.2266666666665,0.0,-4462.661666666667,1161.8133333333333,-0.21295783333333332,1418.4300000000003,1418.2183333333335,0.0006324633333333334,0.018617199999999997,0.017331616666666664,0.0359488,6,0.05,0.05,0.05,1.0,500000,9500000
2.355e6,0.04981593333333333,74.6934,-5094.746666666666,0.0,-4464.2283333333335,1158.1466666666668,-0.2132955,1423.6266666666668,1423.4133333333332,0.0007047131666666666,0.018601049999999997,0.017258766666666665,0.0358598,6,0.05,0.05,0.05,1.0,500000,9500000
2.356e6,0.04989548333333333,74.64248333333332,-5094.206666666666,0.0,-4463.333333333333,1159.9933333333336,-0.21311899999999998,1420.93,1420.716666666667,0.0006608753333333333,0.018582516666666667,0.017303116666666667,0.03588565,6,0.05,0.05,0.05,1.0,500000,9500000
2.357e6,0.04991958333333333,74.6537,-5095.330000000001,0.0,-4463.34,1160.555,-0.21308283333333333,1420.5166666666667,1420.3033333333333,0.0009368398333333333,0.018591316666666666,0.017365750000000003,0.0359571,6,0.05,0.05,0.05,1.0,500000,9500000
2.358e6,0.049883866666666665,73.47368333333334,-5096.435,0.0,-4466.608333333334,1159.7233333333334,-0.21334733333333333,1424.6683333333333,1424.455,0.00035110850666666667,0.018562699999999998,0.017330966666666666,0.035893633333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.359e6,0.05002748333333334,75.14963333333334,-5095.911666666667,0.0,-4463.391666666666,1163.0633333333333,-0.21292433333333335,1418.2466666666667,1418.0316666666665,0.0009370518333333333,0.018618150000000003,0.017341283333333332,0.03595938333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.36e6,0.050082650000000006,75.02096666666667,-5095.198333333333,0.0,-4462.831666666667,1164.3466666666666,-0.21280533333333332,1416.4683333333332,1416.2566666666664,0.0010674666666666667,0.0185812,0.01737666666666667,0.03595788333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.361e6,0.05019368333333333,74.2779,-5094.884999999999,0.0,-4460.758333333332,1166.9283333333333,-0.21250516666666666,1411.948333333333,1411.735,0.00025081816666666667,0.018709383333333333,0.017409733333333333,0.03611913333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.362e6,0.05019761666666667,75.47755,-5094.551666666667,0.0,-4459.348333333332,1167.02,-0.2124083333333333,1410.551666666667,1410.3366666666668,0.0010772243333333333,0.018729100000000002,0.017382233333333334,0.03611133333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.363e6,0.05014885,74.93835,-5095.141666666666,0.0,-4461.053333333334,1165.885,-0.21259133333333335,1413.4816666666666,1413.2683333333334,0.0007728049833333333,0.01871838333333333,0.017355733333333335,0.03607411666666666,6,0.05,0.05,0.05,1.0,500000,9500000
2.364e6,0.04998040000000001,74.66271666666667,-5095.456666666667,0.0,-4462.8099999999995,1161.9683333333335,-0.2129575,1419.22,1419.006666666667,0.0007325258333333333,0.018651533333333335,0.017347333333333333,0.035998866666666664,6,0.05,0.05,0.05,1.0,500000,9500000
2.365e6,0.04998628333333333,73.5522,-5095.343333333333,0.0,-4463.6016666666665,1162.1066666666666,-0.2129995,1419.881666666667,1419.6716666666664,0.00041363735,0.018663633333333332,0.01734866666666667,0.03601226666666666,6,0.05,0.05,0.05,1.0,500000,9500000
2.366e6,0.049816566666666666,73.55301666666666,-5096.55,0.0,-4466.671666666666,1158.1583333333335,-0.21345233333333333,1426.885,1426.675,0.0001580357,0.0185771,0.017314816666666667,0.03589191666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.367e6,0.04994013333333334,73.85895000000001,-5097.261666666666,0.0,-4465.975,1161.0316666666668,-0.21322216666666668,1423.345,1423.1333333333332,0.0006857668333333333,0.018577116666666667,0.017385783333333335,0.035962883333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.368e6,0.05008221666666667,73.86138333333334,-5095.621666666667,0.0,-4462.576666666667,1164.3349999999998,-0.21278983333333334,1416.7966666666669,1416.5816666666667,0.0004814965,0.018645333333333333,0.0174308,0.036076116666666665,6,0.05,0.05,0.05,1.0,500000,9500000
2.369e6,0.0501008,74.67465,-5095.3516666666665,0.0,-4461.218333333333,1164.7683333333332,-0.212674,1415.1133333333335,1414.8999999999999,0.0007902744666666667,0.01869823333333333,0.01739601666666667,0.03609426666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.37e6,0.049955533333333337,74.62068333333333,-5096.828333333334,0.0,-4465.458333333334,1161.3916666666667,-0.2131658333333333,1422.7483333333332,1422.5333333333335,0.0007220659999999999,0.01850348333333333,0.01741576666666667,0.03591921666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.371e6,0.04978671666666667,74.4592,-5097.198333333334,0.0,-4467.086666666667,1157.4683333333332,-0.21352400000000002,1428.2883333333332,1428.075,0.0008045851666666666,0.018526366666666665,0.017322083333333335,0.03584843333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.372e6,0.04988733333333334,73.324,-5096.836666666667,0.0,-4467.418333333333,1159.805,-0.21339433333333335,1426.2783333333334,1426.0633333333333,0.0002944281666666666,0.018570983333333336,0.017306116666666666,0.03587713333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.373e6,0.04985915,74.1614,-5098.113333333334,0.0,-4468.175,1159.1483333333333,-0.2134853333333333,1427.7666666666667,1427.5516666666665,0.0010004151666666665,0.018508116666666668,0.017348533333333332,0.03585666666666667,6,0.05,0.05,0.05,1.0,500000,9500000
2.374e6,0.05002166666666666,74.06486666666667,-5096.761666666666,0.0,-4464.63,1162.9283333333335,-0.21301283333333332,1420.5133333333333,1420.3,-4.062243333333333e-5,0.018629700000000003,0.0173746,0.03600428333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.375e6,0.05001295,73.99390000000001,-5096.821666666666,0.0,-4465.716666666667,1162.7266666666667,-0.21309599999999998,1421.9016666666666,1421.6883333333335,0.0004317335,0.018578933333333332,0.0173638,0.03594273333333334,6,0.05,0.05,0.05,1.0,500000,9500000
2.376e6,0.05006801666666666,72.9923,-5096.463333333334,0.0,-4466.6866666666665,1164.006666666667,-0.21307616666666665,1421.5716666666667,1421.3583333333333,-7.65034e-5,0.01864365,0.01727796666666667,0.035921633333333335,6,0.05,0.05,0.05,1.0,500000,9500000
2.377e6,0.050142,74.36553333333335,-5097.7733333333335,0.0,-4464.216666666667,1165.7266666666667,-0.21280566666666667,1417.3766666666668,1417.1666666666667,0.0002374105,0.018719383333333336,0.0173575,0.03607688333333333,6,0.05,0.05,0.05,1.0,500000,9500000
2.378e6,0.04992775,73.46775000000001,-5098.505,0.0,-4467.543333333334,1160.745,-0.213342,1425.7983333333334,1425.585,0.0007089181666666667,0.01859125,0.01737608333333333,0.03596735,6,0.05,0.05,0.05,1.0,500000,9500000
2.379e6,0.04991481666666667,73.07921666666668,-5098.356666666667,0.0,-4467.388333333333,1160.4450000000002,-0.21335116666666665,1425.9733333333334,1425.7633333333333,0.00021883421666666668,0.01856765,0.017425149999999997,0.03599281666666666,6,0.05,0.05,0.05,1.0,500000,9500000
