TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM
5.2e6,0.05000249999999999,68.81971,-4931.612999999999,0.0,-4307.855,1162.4850000000001,-0.20292720000000003,2671.9030000000002,2671.699,6.9784891e-5,0.0184223,0.01738016,0.035802469999999996
5.3e6,0.05000654,68.99552,-4939.9710000000005,0.0,-4315.848,1162.5759999999998,-0.203437,2686.331,2686.1300000000006,7.378000999999999e-5,0.01843809,0.01737655,0.03581464
5.4e6,0.049984820000000006,69.36382,-4949.009999999999,0.0,-4324.843,1162.0720000000001,-0.2040498,2702.62,2702.415,9.665582000000002e-5,0.01843904,0.017354710000000002,0.035793759999999994
5.5e6,0.05001951,69.56699,-4958.152,0.0,-4333.1140000000005,1162.8790000000001,-0.2045312,2716.162,2715.9600000000005,6.263289000000001e-5,0.018462229999999996,0.01737472,0.03583699
5.6e6,0.04999575,69.73338000000001,-4966.123,0.0,-4341.21,1162.3250000000003,-0.2050891,2730.968,2730.7630000000004,8.276193999999999e-5,0.0184565,0.017361629999999996,0.03581810999999999
5.7e6,0.049989080000000005,69.84491,-4973.789,0.0,-4348.565,1162.1689999999999,-0.20557380000000003,2744.911,2744.704,7.1235633e-5,0.01847708,0.01735386,0.03583094
5.8e6,0.05000486,69.8721,-4980.884,0.0,-4355.594999999999,1162.536,-0.2060036,2758.008,2757.803000000001,6.299588000000001e-5,0.018467209999999998,0.01736608,0.0358333
5.9e6,0.050000239999999994,70.15934999999999,-4986.8009999999995,0.0,-4360.884,1162.4289999999999,-0.20635179999999997,2770.281,2770.073,7.7387038e-5,0.01847091,0.017384329999999996,0.03585522
6.0e6,0.04999921,70.47671,-4992.481,0.0,-4366.295999999999,1162.408,-0.2067025,2782.77,2782.563,9.465345e-5,0.01848686,0.017365239999999997,0.0358521
6.1e6,0.05001379,70.60184,-5000.791,0.0,-4374.288,1162.7440000000001,-0.2071964,2797.0950000000003,2796.8869999999997,6.842547e-5,0.0185002,0.017364349999999997,0.035864570000000005
6.2e6,0.050000489999999995,70.63416,-5008.723,0.0,-4382.259,1162.435,-0.20773049999999998,2812.0359999999996,2811.826,6.369073000000002e-5,0.01849977,0.01736026,0.035860050000000004
6.3e6,0.050005810000000005,70.77651,-5015.637,0.0,-4388.775,1162.56,-0.2081428,2825.5570000000002,2825.3490000000006,6.863289e-5,0.018504750000000004,0.01737184,0.03587659
6.4e6,0.05000137,70.94278,-5021.988,0.0,-4394.986,1162.4569999999999,-0.20855030000000002,2839.009,2838.8,6.625614699999999e-5,0.01851742,0.01735727,0.03587469
6.5e6,0.04999186,70.86738,-5028.789,0.0,-4401.904,1162.2350000000001,-0.2090109,2853.575,2853.3669999999997,3.5661011e-5,0.01850639,0.017365730000000003,0.03587212
6.6e6,0.049996559999999995,70.99466,-5034.570000000001,0.0,-4407.384,1162.345,-0.20935740000000003,2866.434,2866.2259999999997,3.9054123000000006e-5,0.01851436,0.017369,0.035883349999999994
6.7e6,0.05000853000000001,71.2595,-5040.227000000001,0.0,-4412.789000000001,1162.622,-0.20968810000000002,2879.5109999999995,2879.3009999999995,5.264132000000001e-5,0.018521950000000002,0.0173605,0.035882449999999996
