timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
0.0,0.09731560440562248,0.6326289540959857,0.5874475568051535,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.14312573712117277,0.7707067853017392,0.7156640794059628,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.23841581153825495,0.776245547081679,0.720807271247381,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.33485311057702105,0.8397725194297774,0.779797243893269,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.4343952690516561,0.6540432224630259,0.6073324507094546,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.5358233857687565,0.8371638302433656,0.777374863319159,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.6339063392655175,0.8134641163732679,0.7553677469520859,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.7277837832062057,0.7807829048517352,0.7250205778295611,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.8259376414919914,0.8866797266314714,0.8233544097308089,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,0.9243210918481215,0.8962682759040557,0.8322581594043194,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.022182801803496,0.8302272880692996,0.7709337184324949,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.1173471327217428,0.8204518813225034,0.7618564563612575,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.213688464411393,0.8836792274342511,0.8205682016206826,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.313273450527723,0.8913703853753902,0.8277100687645617,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.4107318949698813,0.8305403819494986,0.7712244516241751,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.506640864861161,0.8539343113172568,0.7929476221527828,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.6034451523315203,0.8647376451558048,0.8029793983269768,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.7014414145142422,0.9027582019723344,0.8382845848278986,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.7987265555996903,0.8877294065874747,0.8243291231415515,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.8957888248253194,0.9355682901805452,0.8687514264602383,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,1.9943789369970213,0.9071034617940418,0.8423195128049041,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,2.0914301624586282,0.981883002420893,0.9117584124250285,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,2.187082507395002,0.9741541239110102,0.9045815186580297,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,2.2849417235593523,0.9733876209377708,0.903869758160825,0.01,0.05,0.05,1.0,0.001,500000,500000000
0.0,2.382710404909207,0.9372491005313369,0.870312195893304,0.01,0.05,0.05,1.0,0.001,500000,500000000
