timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
1.36e7,0.09731560440562248,3.4856354970393917,0.23377583087533438,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.14312573712117277,9.10456289735755,0.6277919288205263,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.23841581153825495,14.070265364187723,0.9687736126877422,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.33485311057702105,12.865775077786086,0.8880304838882053,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.4343952690516561,9.709617216802588,0.6708106898167481,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.5358233857687565,6.737561433005236,0.4650886393562904,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.6339063392655175,5.09332569432161,0.35223080180353383,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.7277837832062057,3.9630652574979854,0.2737218788074721,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.8259376414919914,3.2670369054743396,0.22576124553355958,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,0.9243210918481215,2.9086315772879052,0.2007539091585473,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.022182801803496,2.569116737632184,0.17739110575362615,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.1173471327217428,2.347947402629213,0.16217596345577795,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.213688464411393,2.1196287763692245,0.14624885916825883,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.313273450527723,2.011417538477894,0.13882860472916467,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.4107318949698813,1.855027095656851,0.1280974090401907,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.506640864861161,1.755101531859987,0.12107159746335154,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.6034451523315203,1.6102907687960157,0.11123437178032305,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.7014414145142422,1.5172641012380432,0.1048136488983781,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.7987265555996903,1.468565071149329,0.10153855122521924,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.8957888248253194,1.3828358728822319,0.09546982333727899,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,1.9943789369970213,1.293070765426987,0.08937915395161111,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,2.0914301624586282,1.2682841226793133,0.0875573509909557,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.36e7,2.187082507395002,1.195658596078011,0.08259153906508288,0.01,0.05,0.05,1.0,0.001,500000,500000000
