N_clusters,Max_cluster,hist_dist_euclidean,hist_dist_chain,count_threebody_loops,N_loops,N_size_real_loop,N_dangling_chains,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim,time_instant
660,148,"(domain = 0.0:1.4:25.2, range = [0, 21, 16, 20, 10, 10, 4, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0])","(domain = 0.0:1.4:82.6, range = [0, 16, 10, 9, 6, 5, 5, 2, 2, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0])",73,6,"[9, 6, 10, 6, 8, 9]",1881,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4,3330.0
