timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
2.88e6,0.09731560440562248,0.7083696218521469,0.17340747274458365,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.14999725702850447,2.958129232681524,0.7241441451850463,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.2384158115382547,4.0850005518246775,1.0,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.3337792426748078,3.8787943220784924,0.9495211256081526,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.4311406041371052,4.045816391204262,0.9904077955135373,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.5327850979461668,3.9920050231012683,0.9772348797647359,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.6325388041490235,3.8737685236907944,0.9482908201714856,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.7277837832062057,3.4258324341522135,0.8386369574961187,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.8242555247001287,2.9245815256136396,0.7159317333035108,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.9230715905028245,2.5527812957792277,0.624915777462737,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.022182801803496,2.3273951322906288,0.5697416934866836,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.1170550084737947,2.0329622244847876,0.49766510400511677,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.214394656572064,2.0398583943527164,0.4993532726553875,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.3145143455979063,1.8557509648541535,0.45428414055543553,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.4113580850868679,1.7238195260675586,0.4219875870757392,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.5067812110011178,1.6771467739904764,0.4105621903138625,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.6039425958023952,1.5869612109274893,0.38848494407635503,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.701913652140549,1.4912665175904303,0.36505907371892893,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.7986498797565238,1.4128145200887512,0.3458541809639851,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.8957352880425387,1.3684139576580212,0.33498501170257655,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,1.9938767667073873,1.3024558297347335,0.3188385933394687,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.0909287379487624,1.2459428647339452,0.30500433205019045,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.1871068346302747,1.2098039503075433,0.2961575977675575,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.2849616139821176,1.1473589019019728,0.280871174274254,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.382811465002986,1.1201006995704528,0.27419842062692723,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.480113003714131,1.0561161801780137,0.25853513770182246,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.5780804313495316,1.0306717858955359,0.2523064006527877,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.675855789208449,1.0107211719366607,0.24742253008636544,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.7727532874332206,0.9700076319828166,0.23745593658476646,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.869534216973662,0.9344526068237285,0.2287521372319839,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,2.9658617397317966,0.9174028339121525,0.2245783867770518,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.0634309576787384,0.8971066229713524,0.21960991475769448,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.1611402348438853,0.8604687601885994,0.210641038911059,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.2588465700551223,0.8451887261747791,0.20690051701394568,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.3564833043182727,0.8307956773108841,0.2033771273151448,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.4538335799832476,0.8051601394651006,0.1971015987024662,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.5512730312072303,0.7892222823255549,0.19320004301419913,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.6478891860449467,0.7859110729951639,0.19238946556423725,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.7451871693695,0.7477188921095935,0.18304009574138352,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.84269293035294,0.747423416335553,0.18296776386032454,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,3.9397404394705373,0.7371158466995296,0.18044449134046667,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.037245699175632,0.729598223930477,0.17860419225759516,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.1344573322800535,0.7323578813520104,0.17927975089865844,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.23215363790399,0.7236444241360066,0.1771467139246214,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.330059865128127,0.7249125617599758,0.17745715148953253,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.427272473869443,0.7103064664610843,0.17388160844771647,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.524092228684452,0.7135345475791656,0.17467183627685087,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.621043089085586,0.7159144382351469,0.17525442876999467,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.718364616413839,0.7235868167911457,0.17713261176132175,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.815875568226035,0.7255889118755136,0.1776227206508967,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,4.91332876486876,0.7358231256308008,0.18012803579723513,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.010866672889878,0.7526912068823832,0.18425730849563118,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.108407149469437,0.7705918565116882,0.1886393518765823,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.2059656354909265,0.7912190805946907,0.19368885525395363,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.302922274402411,0.8191187220771914,0.20051863192804456,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.400167626136045,0.8501697639396733,0.20811986513928907,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.497525287923264,0.8826490499935429,0.21607072968430407,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.5943061506881655,0.9327203463850116,0.22832808332630125,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.691623436062062,0.9718967329477616,0.23791838473892918,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.78902163950977,1.025136263446875,0.2509513157810884,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.8867732496817435,1.092443633852355,0.2674280260168839,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,5.984123731785834,1.1262374513970543,0.2757006852530263,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,6.0811383059148305,1.1706397619178872,0.2865702824434109,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,6.178892808241648,1.2195199614308563,0.29853605794156485,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
2.88e6,0.0,0.0,0.0,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,10
