timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
1.0e7,3.2589325618292024,0.8245401464291785,0.08095483400524398,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,3.3562862594722063,0.7985168470754258,0.078373070813027,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,3.453757438034321,0.7763641358849871,0.07623666687227668,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,3.551161144114627,0.7616371200627542,0.07472925901620757,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,3.6478625652505854,0.7472864548853991,0.07335383353113067,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,3.7451440320694656,0.7283506987900406,0.07153200113141006,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,3.8426210059407913,0.7135998996731522,0.07006244754371298,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,3.9395947445724304,0.705370384516609,0.06923100435168242,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.037095535211362,0.6963789675670815,0.06838433373241398,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.134549388617974,0.6839645852856957,0.06709993557647857,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.232215552445368,0.6775219946938995,0.06654569705724837,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.330103843164631,0.6671524002791659,0.06547110664742468,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.427361922080238,0.6633714697023073,0.06511136868498535,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.524137645996126,0.6594584975514886,0.06472814201792385,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.621068005352794,0.6605794915995638,0.06482875654593309,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.718398679508387,0.6604105052423859,0.06481668700586521,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.815930194097771,0.6661988872080383,0.0653975159007643,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,4.913344955822582,0.6699197936568811,0.06575456350376901,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.010894737573997,0.6827060643015785,0.06702222702405028,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.108560944675358,0.7003616102692992,0.06876636137929525,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.2060950464250615,0.7228814806421641,0.07095172969807347,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.302964777800892,0.7544436046719581,0.07403084339266142,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.400192108614449,0.7860636057312345,0.07717650444414292,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.497500456516036,0.828300468631477,0.08132096933028463,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.594369116860314,0.8782558100919811,0.08623350866872195,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.691732337002324,0.9382382558916967,0.09213300317904191,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.789059600838352,1.0109609564197903,0.09923817214958416,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.886718625195528,1.0789950649868734,0.10590410109170718,0.01,0.05,0.05,1.0,500000,9500000
1.0e7,5.936251868742972,1.1107745224129224,0.10820066394062215,0.01,0.05,0.05,1.0,500000,9500000
