timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
100000.0,0.09731560440562248,0.16785970830187724,0.16467922480766867,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.14999725702850447,0.776359266884666,0.7616493769481127,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.2384158115382547,0.721643934009087,0.7079707503485744,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.3337792426748078,0.6903817442882202,0.6773008938290808,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.4311406041371052,0.6717060116025716,0.658979015324104,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.5327850979461668,0.8221828138407297,0.8066046927115084,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.6325388041490235,0.80032949210274,0.7851654317971936,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.7277837832062057,0.870529820637577,0.8540356556365575,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.8242555247001287,0.9190538281402912,0.9016402655870153,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,0.9230715905028245,0.8704867550801761,0.8539934060539719,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,1.022182801803496,0.9248454225285928,0.9073221250630886,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,1.1170550084737947,0.8773264687817534,0.8607035258419587,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,1.214394656572064,0.8681885849155471,0.8517387799437763,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,1.3145143455979063,0.9517834482115636,0.9337497486554209,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
100000.0,1.4113580850868679,0.893339212702796,0.8764128719538842,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
