timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
1.74e8,0.09731560440562248,116.43132784987846,1.0,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.14312573712117277,59.15416857308296,0.5080605852864085,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.23841581153825495,36.36338515578669,0.31231615946759683,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.33485311057702105,20.75939119825425,0.1782972983441408,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.4343952690516561,10.995620265532148,0.09443867444086378,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.5358233857687565,6.729198882705494,0.05779543192517596,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.6339063392655175,5.2501856077564835,0.04509255116050765,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.7277837832062057,3.616277904557453,0.031059320299259372,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.8259376414919914,3.6367135160330926,0.031234836733306987,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,0.9243210918481215,2.6289454224941764,0.022579364772716718,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.022182801803496,2.5158926244584965,0.02160838213322088,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.1173471327217428,2.266631164451389,0.019467536841750063,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.213688464411393,2.001434341052374,0.017189826638694162,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.313273450527723,1.9027257355846259,0.0163420427364525,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.4107318949698813,1.836591372869897,0.01577403098277741,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.506640864861161,1.6386221697030046,0.014073722252964197,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.6034451523315203,1.541396518790518,0.013238675082173145,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.7014414145142422,1.4563882989007546,0.012508560417506868,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.7987265555996903,1.4485878874358737,0.012441564604533417,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.8957888248253194,1.3478833140897202,0.011576637825754448,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,1.9943789369970213,1.2898190056471164,0.011077937780716144,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.0914301624586282,1.235315554282512,0.01060982106014693,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.187082507395002,1.2279493925584548,0.010546554911249659,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.2849417235593523,1.1625545123267345,0.009984894390500142,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.382710404909207,1.0969676563651907,0.009421585037487279,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.4799731415277058,1.060618768467317,0.009109393391397486,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.5776972027758394,1.0180641491200424,0.008743902246246736,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.67554753703456,0.9739483115818381,0.008365002182553524,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.772503006914722,0.9418230286734858,0.008089086039522214,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.8692806372181447,0.9025365050040256,0.007751663763276129,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,2.96593377447594,0.8659701188839872,0.007437604078521992,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.0635297477775563,0.8537482791640483,0.007332633707182611,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.1614185011165015,0.8361750580424251,0.007181701638931347,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.2589325618292024,0.8215257969102647,0.0070558827429118105,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.3562862594722063,0.7914423567800043,0.0067975034846330705,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.453757438034321,0.765862754452402,0.006577806580028637,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.551161144114627,0.7343576765681078,0.00630721722520383,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.6478625652505854,0.7249230181899354,0.006226185267977189,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.7451440320694656,0.7239469555217697,0.006217802106106663,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.8426210059407913,0.6985505423060544,0.005999678567668106,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,3.9395947445724304,0.6891053990240477,0.0059185565581846705,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.037095535211362,0.6681215483042708,0.00573833143229044,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.134549388617974,0.6674356034265468,0.005732440020671323,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.232215552445368,0.6664038335441692,0.0057235784032575975,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.330103843164631,0.6261934787826287,0.0053782215692843045,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.427361922080238,0.6423147539841837,0.005516683231615778,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.524137645996126,0.6270043711706645,0.005385186124297208,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.621068005352794,0.6296958575262107,0.005408302637741222,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.718398679508387,0.6372822567937131,0.005473460352658671,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.815930194097771,0.6420015922444279,0.005513993562559014,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,4.913344955822582,0.6489588089753897,0.005573747383626246,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.010894737573997,0.6527215218274723,0.005606064397625555,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.108560944675358,0.659623920839004,0.005665347402801201,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.2060950464250615,0.6901956524298812,0.005927920476177939,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.302964777800892,0.711399443321203,0.006110034614038335,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.400192108614449,0.758936199684094,0.006518316107007159,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.497500456516036,0.7797739373463671,0.00669728630383546,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.594369116860314,0.8340418013154764,0.007163379622285628,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.691732337002324,0.9160282516304298,0.007867541052280339,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.789059600838352,0.9707677676042452,0.008337685273639681,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.886718625195528,1.0451287449254336,0.008976353394105215,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.74e8,5.936251868742972,0.976710343772298,0.008388724596799466,0.01,0.05,0.05,1.0,0.001,500000,500000000
