timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
600000.0,0.09731560440562248,0.39565149114920445,0.24055842476550668,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.14999725702850447,1.1004227868130338,0.6690635018281408,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.2384158115382547,1.0317167560616092,0.6272898325783506,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.3337792426748078,1.1913409530186758,0.7243422795763838,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.4311406041371052,1.2665093071659455,0.770045079314004,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.5327850979461668,1.304677066830074,0.7932513008170811,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.6325388041490235,1.6092572901487407,0.9784378611493764,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.7277837832062057,1.644720992560874,1.0,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.8242555247001287,1.4237559922231333,0.8656519851469201,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,0.9230715905028245,1.4971071462088,0.9102499165391965,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.022182801803496,1.5205113922678264,0.9244798352700236,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.1170550084737947,1.5119079581105554,0.919248896894345,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.214394656572064,1.439874940507064,0.8754524001454744,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.3145143455979063,1.3551097772790883,0.8239146842584812,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.4113580850868679,1.3439931379847112,0.8171557024344163,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.5067812110011178,1.312465081457462,0.7979864593409971,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.6039425958023952,1.2969029812589852,0.7885246112410064,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.701913652140549,1.2156901876002095,0.7391467568656419,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.7986498797565238,1.243928018758613,0.7563155236571671,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.8957352880425387,1.1704842696547682,0.7116612938905178,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,1.9938767667073873,1.158702065831077,0.7044976449330457,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.0909287379487624,1.1383114417491111,0.6921000260212707,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.1871068346302747,1.0951632869450818,0.6658656950926879,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.2849616139821176,1.062523610383921,0.6460205805055992,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.382811465002986,1.045635071378073,0.6357522498390391,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.480113003714131,1.032648989671222,0.6278566360750102,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.5780804313495316,1.0249863970912525,0.6231977348907802,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.675855789208449,0.9866308545291101,0.599877340285479,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.7727532874332206,0.9622133612062614,0.5850313612815691,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.869534216973662,0.9620840307728407,0.5849527276202942,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,2.9658617397317966,0.9407838642284432,0.5720021015622947,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,3.0634309576787384,0.9279425027185917,0.5641944785259662,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,3.1611402348438853,0.9232314621058461,0.5613301382311358,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,3.2588465700551223,0.9165020342445641,0.5572386066633382,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,3.3564833043182727,0.9071924949454788,0.5515783522243224,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
600000.0,3.4538335799832476,0.8857474587978076,0.5385396445987325,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
