timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
2.85e6,0.09731560440562248,1.4817118532915619,0.32342150555442806,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.14312573712117277,1.8745641146341079,0.41428607837819637,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.23841581153825495,3.301372194628022,0.7326414119837759,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.33485311057702105,3.959755552761184,0.8708619370173516,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.4343952690516561,4.460176653738266,0.9770895332038879,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.5358233857687565,4.114732606688738,0.9063836970212172,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.6339063392655175,3.627202294211956,0.8005317349369541,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.7277837832062057,3.4911320361749625,0.770416005918826,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.8259376414919914,2.8770050669565035,0.6361435061568368,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,0.9243210918481215,2.618173737431626,0.5786109196964683,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.022182801803496,2.4129150571712694,0.5332603844884288,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.1173471327217428,2.180461534767976,0.48074113468853436,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.213688464411393,2.051456623729193,0.45308309603619473,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.313273450527723,1.8717608672493342,0.41344106187719004,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.4107318949698813,1.7335567467833468,0.383032835248046,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.506640864861161,1.670560706288811,0.36880243279341945,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.6034451523315203,1.5856518477181787,0.35008021242277765,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.7014414145142422,1.4653685318491956,0.3236950087466727,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.7987265555996903,1.4204659580751415,0.3136745169898975,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.8957888248253194,1.3623664235642567,0.3009138083671053,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,1.9943789369970213,1.2872551480197014,0.2841718277897141,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.0914301624586282,1.2485021459691257,0.27547785909303074,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.187082507395002,1.1994741807750338,0.26497426874552577,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.2849417235593523,1.1527258340853572,0.2545385915706243,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.382710404909207,1.0995284901794267,0.24277463838625574,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.4799731415277058,1.0573916298827382,0.23356673576394096,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.5776972027758394,1.0190754922758347,0.2250564105734803,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.67554753703456,0.9938967387439674,0.2194396564039061,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.772503006914722,0.9702796444530272,0.21417538465704422,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.8692806372181447,0.9401047158590305,0.20761438024346995,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,2.96593377447594,0.905644383797785,0.20003081659860458,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.0635297477775563,0.8900388246737467,0.19655329556465967,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.1614185011165015,0.8667330098217473,0.19141306054135673,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.2589325618292024,0.839787066672345,0.1854465177456077,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.3562862594722063,0.8223478030674285,0.1816114385759402,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.453757438034321,0.8092858302923339,0.17872583417158155,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.551161144114627,0.7928861476130306,0.17511508737201917,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.6478625652505854,0.7733315175327864,0.1707742259074568,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.7451440320694656,0.7623462516088003,0.1683505291371925,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.8426210059407913,0.7537186450723578,0.16641639513323622,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,3.9395947445724304,0.7423038604382539,0.16386387718227127,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.037095535211362,0.7382516397549417,0.16295403917857793,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.134549388617974,0.723854936790466,0.15979644024181586,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.232215552445368,0.7194171883027499,0.15889833286011626,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.330103843164631,0.7137601012042089,0.15759581880490087,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.427361922080238,0.7146017269839732,0.15785092116887997,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.524137645996126,0.7106142907971559,0.15691654459525609,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.621068005352794,0.7144157552350674,0.15776342946342475,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.718398679508387,0.7179575799837971,0.15851472718443957,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.815930194097771,0.7270663629509362,0.16057526134880762,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,4.913344955822582,0.7353527273055522,0.16238034858894085,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,5.010894737573997,0.7486209334343121,0.16525988248299175,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,5.108560944675358,0.7678985628427992,0.16955696872780274,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,5.2060950464250615,0.7927614469599327,0.1750713206652892,0.01,0.05,0.05,1.0,500000,9500000
2.85e6,5.302964777800892,0.8189940396476265,0.180835694074792,0.01,0.05,0.05,1.0,500000,9500000
