timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
0.0,0.0,0.0,0.0,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.14848831312097854,1.3276596202098245,0.006351748738463873,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.2530142120927438,3.4608215374570066,0.01659753890079476,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.3415355482457292,5.538867622575982,0.02653914567729408,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.4374174579008819,9.434648374373898,0.04514974695452649,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.5380689936368985,16.486580843400255,0.07913090329473832,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.632846375082628,18.543877113802615,0.08890089061497977,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.7266096348272099,28.168884168992026,0.1350215050189576,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.8260458905118582,37.28042810163488,0.17851884016537292,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.9241469813606845,44.94328613546007,0.21528196937517846,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.0196079316659694,55.607985550973055,0.2664464623496245,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.1159254902892821,68.03624635802223,0.32582172529735604,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.214345149968485,80.29495999658175,0.3847370376380891,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.3139531011622636,98.97749050811349,0.474085602174386,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.4112248863415786,106.05190125613755,0.5082554468797134,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.5067187313929944,126.73216303553531,0.6072121811256505,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.602750787023829,141.08191068905649,0.6760064942373349,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.7008609880522825,171.237756778944,0.8205089854033248,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.798633962255822,180.8565501452752,0.8663301406120357,0.01,0.05,0.05,1.0,500000,9500000
0.0,1.8958757049652382,208.88099036526077,1.0,0.01,0.05,0.05,1.0,500000,9500000
0.0,0.0,0.0,0.0,0.01,0.05,0.05,1.0,500000,9500000
