timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
0.0,0.09731560440562248,0.4226344305770058,0.4106647776592001,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.14999725702850447,1.0125866646850858,0.9839086629687288,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.2384158115382547,0.81426382902045,0.7912026330748385,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.3337792426748078,0.965721682961863,0.9383709691440816,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.4311406041371052,0.7118426566069611,0.6916821847778171,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.5327850979461668,1.029147016177119,1.0,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.6325388041490235,0.7341092839059574,0.7133181871652196,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.7277837832062057,0.7926538838820975,0.7702047146057892,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.8242555247001287,0.8160262007094,0.7929150917044098,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,0.9230715905028245,0.8350941922333193,0.8114430485698433,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.022182801803496,0.8372758035216172,0.8135628732926529,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.1170550084737947,0.7987699769938625,0.7761475906143929,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.214394656572064,0.8826195971342622,0.8576224613785995,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.3145143455979063,0.8747333420271498,0.8499595570674091,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.4113580850868679,0.8768663816940317,0.8520321857913453,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.5067812110011178,0.9240056980062827,0.8978364446302382,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.6039425958023952,0.9037179391473956,0.8781232661047363,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.701913652140549,0.9123426648351309,0.8865037263812212,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.7986498797565238,0.9035171779190804,0.8779281907411979,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.8957352880425387,0.8792316489854827,0.8543304650986469,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,1.9938767667073873,0.9323314571696668,0.9059264055712036,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,2.0909287379487624,0.9154922688816836,0.8895641288281448,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,2.1871068346302747,0.9274019060852977,0.9011364669065798,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,2.2849616139821176,0.9443601653031672,0.9176144423088336,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,2.382811465002986,0.9516871569108052,0.9247339223174866,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,2.480113003714131,0.9396620608191784,0.9130493953231847,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
0.0,2.5780804313495316,0.9556294306833022,0.928564544872407,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,8
