timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
5.71e6,0.09731560440562248,0.10164165164299539,0.0001253454027493069,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.14312573712117277,1.211158180428376,0.0014930678956339306,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.23841581153825495,6.592981966903665,0.008130595255008782,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.33485311057702105,17.593575061474304,0.02169242146831516,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.4343952690516561,24.990502807542928,0.030826478077793474,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.5358233857687565,36.957008152118036,0.04556651312930332,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.6339063392655175,34.463170919617845,0.042496209190401604,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.7277837832062057,42.80816173552937,0.05277967874574739,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.8259376414919914,49.50297924920231,0.061037418555220435,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,0.9243210918481215,52.66257351276935,0.06494228453408601,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.022182801803496,59.010778190158966,0.07276506582022421,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.1173471327217428,58.20868577852506,0.07177893433396261,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.213688464411393,66.97622143602715,0.08259475707771483,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.313273450527723,74.24799580225432,0.09155481576247762,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.4107318949698813,75.30405430017797,0.09285364000614135,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.506640864861161,83.82337716109353,0.1033586680481933,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.6034451523315203,87.19794199045455,0.10752614563435525,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.7014414145142422,96.81246546494279,0.11938407624259617,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.7987265555996903,97.86056579959983,0.1206780016176697,0.01,0.05,0.05,1.0,500000,9500000
5.71e6,1.8957888248253194,106.39538908375195,0.13119953662621933,0.01,0.05,0.05,1.0,500000,9500000
