timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
1.61e6,0.09731560440562248,0.7157208212484822,0.2433133700991651,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.14312573712117277,1.1273417575335565,0.3832462520798673,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.23841581153825495,2.3052627407431183,0.7836872000395719,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.33485311057702105,2.433403229545822,0.8272492891267018,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.4343952690516561,2.858916644322237,0.9719049983053916,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.5358233857687565,2.9415597710753922,1.0,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.6339063392655175,2.8153919324953582,0.9571085245927508,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.7277837832062057,2.5857259859071333,0.8790322778183184,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.8259376414919914,2.5816993490894165,0.8776633996954561,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,0.9243210918481215,2.460496814198554,0.8364599075608895,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.022182801803496,2.1151404673830063,0.7190540502291889,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.1173471327217428,2.00563568653152,0.6818272762134927,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.213688464411393,1.8694160617092237,0.6355186388158253,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.313273450527723,1.801623017939227,0.6124720074209402,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.4107318949698813,1.7782105651800755,0.6045128107425766,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.506640864861161,1.4630138953061314,0.49735990738385516,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.6034451523315203,1.4787242654841004,0.5027007372158547,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.7014414145142422,1.4214960431239985,0.4832456770389948,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.7987265555996903,1.43002261886073,0.48614433503009663,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.8957888248253194,1.3345965623147258,0.45370370353780587,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,1.9943789369970213,1.3159005479962476,0.4473478869733023,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.0914301624586282,1.1988914874878438,0.40756999034207836,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.187082507395002,1.1571716401273977,0.3933870905857379,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.2849417235593523,1.1446418841358126,0.38912752866393324,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.382710404909207,1.0799301591711472,0.36712840914884426,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.4799731415277058,1.0485238817758689,0.356451666250706,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.5776972027758394,1.0184605858471585,0.34623147755206884,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.67554753703456,1.0154309199654459,0.3452015253778844,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.772503006914722,0.9845720555589457,0.33471087864347565,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.8692806372181447,0.95727311879941,0.32543044959084566,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,2.96593377447594,0.9062362016463961,0.30808015888627993,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.0635297477775563,0.8881260641361044,0.3019235144800128,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.1614185011165015,0.8716171411806024,0.2963112120825448,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.2589325618292024,0.853048348035041,0.2899986450804563,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.3562862594722063,0.837420570404889,0.28468589305555403,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.453757438034321,0.8170429578812726,0.27775840760243103,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.551161144114627,0.8140676368964122,0.27674693028549296,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.6478625652505854,0.8014330837161491,0.27245174196244754,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.7451440320694656,0.7852472396250021,0.26694927206525093,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.8426210059407913,0.7875252328430198,0.2677236888357063,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,3.9395947445724304,0.7717539771547429,0.2623621606276593,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.037095535211362,0.7692061422001559,0.2614960096217746,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.134549388617974,0.7531672245235951,0.2560434881961443,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.232215552445368,0.7606159100139789,0.2585757112580815,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.330103843164631,0.7587363574039161,0.2579367466419127,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.427361922080238,0.7539615489579222,0.2563135233122544,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.524137645996126,0.7478057171282966,0.2542208132166934,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.621068005352794,0.756531263971274,0.2571871125687502,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.718398679508387,0.772957918531387,0.2627714473565854,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.815930194097771,0.7719466339802779,0.26242765541291896,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,4.913344955822582,0.7831194385206476,0.2662259139593653,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.010894737573997,0.7972217520901843,0.2710200757874559,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.108560944675358,0.8163153587322234,0.2775110561271343,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.2060950464250615,0.8452071634399773,0.28733298971211507,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.302964777800892,0.8674902163788153,0.29490824048823366,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.400192108614449,0.8909173335940408,0.30287242243197193,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.497500456516036,0.9352355159548349,0.3179386409724138,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.594369116860314,0.9693465482575213,0.3295348807082516,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.691732337002324,0.9936975541833915,0.337813143881863,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.789059600838352,1.0429370916061576,0.3545524051088293,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.886718625195528,1.0705563924811095,0.36394174376736504,0.01,0.05,0.05,1.0,0.001,500000,9500000
1.61e6,5.936251868742972,1.1754192402020511,0.3995904661737792,0.01,0.05,0.05,1.0,0.001,500000,9500000
