timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
8.57e6,0.16640712653797785,0.4731533084134138,0.0010322397738053697,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,0.26644652718160705,2.384056687991476,0.005203767430207426,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,0.4146184035584643,6.87836118117952,0.015021177226271748,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,0.5721939835905296,13.331376714083481,0.029103212935249728,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,0.7372391047304465,15.90681854664282,0.034741374274910135,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,0.9110485184054838,25.444610872430076,0.055565981996574816,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,1.075891060681915,24.06096657958337,0.05254743422382882,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,1.2405125526094756,32.99604636327984,0.07204881342009091,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,1.4100753393638379,37.00943238421331,0.08081542912995139,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,1.5781649628537946,43.71242129655343,0.09546691147524637,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,1.7446683485012755,48.41988997547231,0.1057434801707343,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,1.9084264728269837,54.24547536273443,0.1184574089819328,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,2.073677887387049,61.47303000103946,0.1342377180916595,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,2.2433442279603497,72.03203790268743,0.1572900878763629,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,2.410935901692485,73.84221844111049,0.16123382622570773,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,2.5759721587773035,80.63443560031827,0.17607455653573956,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,2.7408751778542473,85.61974519035277,0.18697432255916768,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,2.9078190808239657,94.81762662278526,0.2070687894761867,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,3.075096969217735,98.60971890204075,0.2153491838691994,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,3.2415286478287078,105.51156994219048,0.2304140470866696,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,3.4093960864458897,113.51063454390574,0.24788113394595657,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,3.57536079712662,116.99205667761356,0.2554717592730828,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,3.739948284783737,125.6358167246663,0.274338629970685,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,3.9073893900820065,130.54714239171463,0.28507631946818895,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,4.074087291048524,134.51442170135786,0.2937378726493527,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,4.239973016158672,146.3600466801711,0.3195996452565222,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,4.407323146499056,151.0272124696656,0.3298089705684798,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,4.574671793958157,164.96980299386885,0.3602372803132809,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,4.740685206894386,171.46958463758665,0.3744356225755066,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,4.9069750068880795,191.95853186090758,0.419190429931823,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,5.072444808144045,202.7921107565428,0.4428325869508117,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,5.238882741566024,236.30049191523423,0.5160353881583783,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,5.405923118956908,266.3512406070714,0.5816347862655055,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,5.572671841390216,316.5406638795377,0.6912148400327401,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,5.739172713052713,377.2630875547373,0.8238210107660322,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,5.905577090220496,457.9443809793102,1.0,0.05,0.05,0.05,1.0,500000,9500000
8.57e6,5.990656555367199,2.2523176983582895,0.004918158676419322,0.05,0.05,0.05,1.0,500000,9500000
