timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
7.14e6,0.16640712653797785,0.4189671039172264,0.0009091350602721815,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,0.26644652718160705,2.6968571502078533,0.005847322652249576,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,0.4146184035584643,6.535381764913431,0.014158040680680611,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,0.5721939835905296,12.473091406025942,0.027022066375977562,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,0.7372391047304465,15.489798448672799,0.033550332274673314,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,0.9110485184054838,24.18598690765671,0.0523977326713795,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,1.075891060681915,23.25594285284454,0.05039280546768734,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,1.2405125526094756,33.08107152982762,0.07167446310205508,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,1.4100753393638379,37.46593307892861,0.08119279077746823,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,1.5781649628537946,44.13796887896998,0.09560553270693274,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,1.7446683485012755,49.11164124181491,0.10640886221681779,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,1.9084264728269837,55.194747452503236,0.1195794770718902,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,2.073677887387049,61.95520034970013,0.13425427833608927,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,2.2433442279603497,70.80916916888668,0.15341745693202194,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,2.410935901692485,73.6066858945514,0.15947835173599526,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,2.5759721587773035,80.80913645233848,0.17507917218244995,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,2.7408751778542473,85.25443272733197,0.18470438568884376,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,2.9078190808239657,95.5779769241371,0.20710049887247226,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,3.075096969217735,99.86387012098112,0.21635951142768614,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,3.2415286478287078,104.61653990227353,0.2266652502012981,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,3.4093960864458897,113.18785425078876,0.2452348189250303,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,3.57536079712662,114.60862296372959,0.2483299404526156,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,3.739948284783737,125.39907140005302,0.27168978295028257,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,3.9073893900820065,131.80824359555686,0.28559797113018914,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,4.074087291048524,135.29023195541174,0.29312818050025896,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,4.239973016158672,146.6483278158894,0.31775339231775407,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,4.407323146499056,153.753232055133,0.3331172343716248,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,4.574671793958157,167.85975883577782,0.363684310153957,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,4.740685206894386,170.02359556846815,0.36837669043564136,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,4.9069750068880795,193.1318093722294,0.41845962048816515,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,5.072444808144045,203.41060955675007,0.44072896133495565,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,5.238882741566024,239.42929888545066,0.5187545838576609,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,5.405923118956908,267.5286052889324,0.5796477846983473,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,5.572671841390216,314.6654556031578,0.6817678417492732,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,5.739172713052713,378.41695556941545,0.8199433392760537,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,5.905577090220496,461.56598402582205,1.0,0.05,0.05,0.05,1.0,500000,9500000
7.14e6,5.990656555367199,2.3378520780109286,0.0050680039734068115,0.05,0.05,0.05,1.0,500000,9500000
