N_clusters,Max_cluster,hist_dist_euclidean,hist_dist_chain,count_threebody_loops,N_loops,N_size_real_loop,N_dangling_chains,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim,time_instant
2,15464,"(domain = 0.0:1.4:33.6, range = [0, 69, 156, 278, 380, 629, 811, 1055, 1424, 1856, 2212, 2673, 3210, 3507, 3297, 2810, 2485, 1858, 1240, 654, 350, 142, 28, 1, 0])","(domain = 0.0:1.4:282.8, range = [0, 48, 44, 44, 36, 23, 49, 20, 12, 16, 12, 9, 12, 12, 6, 6, 4, 6, 2, 8, 3, 2, 1, 4, 2, 3, 2, 2, 6, 6, 8, 6, 8, 7, 8, 9, 5, 3, 5, 6, 2, 6, 3, 0, 1, 2, 1, 2, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 2, 3, 2, 2, 2, 0, 1, 0, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0])",333,343,"[144, 24, 153, 9, 6, 16, 9, 279, 17, 22, 9, 197, 22, 73, 53, 297, 354, 52, 6, 340, 914, 8, 24, 22, 746, 212, 618, 1010, 40, 180, 46, 567, 134, 1316, 1355, 618, 111, 17, 968, 31, 1079, 764, 18, 1012, 1655, 777, 1131, 1052, 1203, 1795, 1803, 1695, 1751, 1203, 1221, 905, 747, 944, 1227, 138, 1202, 1634, 1571, 22, 624, 1635, 1079, 1623, 561, 1568, 1602, 1908, 1910, 16, 17, 1763, 1945, 1359, 1441, 1506, 881, 1486, 885, 498, 1869, 1864, 590, 1207, 1569, 1264, 1264, 1263, 221, 1410, 1788, 1101, 34, 11, 1112, 732, 587, 1509, 896, 572, 15, 596, 5, 10, 1549, 2042, 529, 1163, 1743, 1963, 1970, 597, 1076, 142, 1192, 501, 1584, 508, 361, 363, 1794, 2170, 1406, 877, 129, 1582, 19, 477, 1961, 1076, 127, 1093, 129, 1552, 1325, 2179, 41, 2257, 750, 1361, 647, 2243, 806, 1992, 2014, 1085, 31, 1259, 26, 188, 153, 708, 684, 659, 548, 1627, 2179, 23, 887, 473, 1583, 1333, 1583, 588, 2104, 2242, 173, 1962, 1986, 1964, 208, 2022, 2258, 187, 186, 1723, 2308, 14, 1983, 1100, 593, 1572, 1143, 103, 695, 589, 33, 980, 986, 2197, 590, 717, 864, 617, 697, 74, 871, 1879, 150, 138, 980, 983, 16, 969, 266, 132, 1122, 1563, 896, 1891, 193, 229, 958, 956, 1341, 127, 520, 862, 1845, 301, 1278, 666, 1642, 436, 1287, 1344, 645, 15, 1860, 989, 1529, 541, 2042, 7, 576, 1684, 774, 1055, 1674, 1552, 1586, 1048, 1509, 944, 1589, 1803, 537, 549, 34, 347, 1327, 1960, 204, 17, 1844, 915, 958, 967, 554, 539, 26, 916, 934, 940, 1008, 516, 808, 1035, 1268, 1570, 211, 176, 1284, 54, 10, 1629, 128, 72, 1050, 1060, 1541, 1503, 1616, 918, 1018, 872, 1067, 1058, 1116, 17, 1091, 143, 13, 1428, 1436, 677, 624, 632, 1154, 203, 18, 1356, 556, 144, 331, 22, 373, 747, 888, 464, 893, 430, 27, 869, 688, 246, 330, 6, 17, 335, 345, 72, 105, 15, 754, 301, 590, 197, 454, 28, 13, 377, 447, 368, 300, 368, 100, 6, 11]",150,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,4,10000.0
