TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
10000.0,0.09301582,0.03721272,-0.38029058,0.0,2432.198,2162.478,0.2964306,38455.42,38455.72000000001,4.66431e-5,0.060919940000000006,0.09601819999999998,0.15693819999999997,0.04,0.05,0.05,1.0,0.001,500000,500000000
20000.0,0.0014336559999999997,0.0062064220000000005,-0.49595456000000004,0.0,14.53516,33.330380000000005,0.0030881019999999997,43004.12,43004.12,0.00011731740000000002,0.0004766608,0.0004926898000000001,0.0009693506000000001,0.04,0.05,0.05,1.0,0.001,500000,500000000
30000.0,0.002463088,0.0317499,-8.966122,0.0,17.046499999999998,57.26307999999999,0.004794166,42977.68000000001,42977.68000000001,0.00020002760000000002,0.0008408264000000001,0.0008353592,0.0016761860000000003,0.04,0.05,0.05,1.0,0.001,500000,500000000
40000.0,0.0034983460000000003,0.08056706,-35.611439999999995,0.0,1.4822397999999999,81.33132,0.005342812,42969.16,42969.18000000001,0.000285557,0.0012078400000000002,0.0011801,0.002387942,0.04,0.05,0.05,1.0,0.001,500000,500000000
50000.0,0.004542526,0.144401,-78.16842,0.0,-29.746320000000004,105.6072,0.004894232,42976.119999999995,42976.119999999995,0.00036979179999999996,0.0015790499999999998,0.001535638,0.00311469,0.04,0.05,0.05,1.0,0.001,500000,500000000
60000.0,0.005561014,0.22824,-136.319,0.0,-77.00836,129.28539999999998,0.003372708,42999.68000000001,42999.68000000001,0.0004561316,0.0019335,0.001878256,0.0038117560000000003,0.04,0.05,0.05,1.0,0.001,500000,500000000
70000.0,0.006577721999999999,0.3375576,-203.35999999999999,0.0,-133.14159999999998,152.922,0.0012761644,43032.18,43032.18,0.0005326263999999999,0.002279646,0.0022287839999999997,0.004508432000000001,0.04,0.05,0.05,1.0,0.001,500000,500000000
80000.0,0.007577736,0.48182179999999997,-270.293,0.0,-189.22899999999998,176.1712,-0.00084245338,43064.96,43064.96,0.0006140777999999999,0.00262729,0.0025715539999999998,0.005198848,0.04,0.05,0.05,1.0,0.001,500000,500000000
90000.0,0.008607514,0.6765656000000001,-351.20759999999996,0.0,-258.7874,200.11180000000002,-0.0037855440000000005,43110.46,43110.46,0.0006776144,0.002993224,0.002925698,0.005918924000000001,0.04,0.05,0.05,1.0,0.001,500000,500000000
100000.0,0.009605714000000001,0.8727637999999999,-434.77560000000005,0.0,-331.6246,223.31840000000003,-0.006987502,43160.060000000005,43160.060000000005,0.0007496388,0.003327562,0.0032710420000000005,0.006598602,0.04,0.05,0.05,1.0,0.001,500000,500000000
110000.0,0.010625,1.1468720000000001,-521.1416,0.0,-406.9594,247.0156,-0.010318964,43211.219999999994,43211.219999999994,0.0008253082,0.0036788920000000004,0.0036137139999999996,0.007292606,0.04,0.05,0.05,1.0,0.001,500000,500000000
120000.0,0.01162916,1.497678,-614.1514,0.0,-488.7924,270.361,-0.01409234,43269.64,43269.6,0.0008804816,0.0040285519999999995,0.003962495999999999,0.00799105,0.04,0.05,0.05,1.0,0.001,500000,500000000
130000.0,0.01262508,1.844258,-708.5926,0.0,-572.2765999999999,293.514,-0.01798468,43329.759999999995,43329.740000000005,0.0009454518,0.004374268,0.00430134,0.008675612000000001,0.04,0.05,0.05,1.0,0.001,500000,500000000
140000.0,0.013627900000000002,2.300976,-806.112,0.0,-658.3743999999999,316.8284,-0.022035259999999997,43392.42,43392.340000000004,0.0009947692,0.004726142,0.004656884,0.009383023999999998,0.04,0.05,0.05,1.0,0.001,500000,500000000
150000.0,0.014617000000000002,2.7611499999999998,-907.8975999999999,0.0,-749.2062,339.8228,-0.026411820000000003,43459.979999999996,43459.94,0.001066684,0.005067638,0.004992373999999999,0.01006,0.04,0.05,0.05,1.0,0.001,500000,500000000
160000.0,0.015619959999999999,3.281138,-1002.8494000000001,0.0,-833.0163999999999,363.1412,-0.03031452,43520.020000000004,43519.96,0.001103382,0.005407716,0.005337562,0.01074528,0.04,0.05,0.05,1.0,0.001,500000,500000000
170000.0,0.016654079999999998,3.891108,-1104.11,0.0,-922.6454,387.18240000000003,-0.03454598,43585.159999999996,43585.1,0.001157676,0.005765378,0.005691142,0.011456520000000001,0.04,0.05,0.05,1.0,0.001,500000,500000000
180000.0,0.01763466,4.46354,-1199.654,0.0,-1006.6276,409.97959999999995,-0.03849348,43645.700000000004,43645.66,0.00117506,0.006101044,0.0060642000000000005,0.01216526,0.04,0.05,0.05,1.0,0.001,500000,500000000
190000.0,0.01863254,5.126908,-1288.654,0.0,-1084.8700000000001,433.1785999999999,-0.042044580000000005,43700.58,43700.53999999999,0.0012362739999999999,0.006434096,0.0063826,0.01281672,0.04,0.05,0.05,1.0,0.001,500000,500000000
200000.0,0.01960104,5.834960000000001,-1374.6380000000001,0.0,-1159.2499999999998,455.69440000000003,-0.045390679999999996,43751.92,43751.86,0.001267602,0.006773608,0.006745964,0.01351956,0.04,0.05,0.05,1.0,0.001,500000,500000000
210000.0,0.02062378,6.626352,-1461.414,0.0,-1234.5059999999999,479.4718,-0.04871192,43803.1,43803.06,0.00130445,0.007120079999999999,0.007091612,0.014211679999999999,0.04,0.05,0.05,1.0,0.001,500000,500000000
220000.0,0.021635980000000003,7.395428,-1549.732,0.0,-1310.942,503.004,-0.05212502,43855.560000000005,43855.520000000004,0.0013493779999999998,0.0074816679999999995,0.007446956,0.0149286,0.04,0.05,0.05,1.0,0.001,500000,500000000
230000.0,0.022554440000000002,8.099746,-1636.522,0.0,-1386.95,524.3572,-0.05565112,43909.46,43909.37999999999,0.001372318,0.00781189,0.007767083999999999,0.015578999999999999,0.04,0.05,0.05,1.0,0.001,500000,500000000
240000.0,0.02358062,9.0543,-1717.118,0.0,-1455.892,548.2139999999999,-0.05855972,43954.14,43954.08,0.001406898,0.008159772000000001,0.008109478,0.01626926,0.04,0.05,0.05,1.0,0.001,500000,500000000
250000.0,0.02463976,9.940487999999998,-1799.154,0.0,-1525.4379999999999,572.8374,-0.06145816,43998.439999999995,43998.38,0.0014120340000000002,0.008517209999999999,0.008500342,0.01701756,0.04,0.05,0.05,1.0,0.001,500000,500000000
260000.0,0.025616319999999998,10.909180000000001,-1880.1919999999998,0.0,-1594.5700000000002,595.5412,-0.06445338,44044.12,44044.05999999999,0.001441902,0.008892681999999999,0.008830785999999998,0.01772346,0.04,0.05,0.05,1.0,0.001,500000,500000000
270000.0,0.0265992,11.93314,-1962.03,0.0,-1664.86,618.3918000000001,-0.06751408,44090.34,44090.240000000005,0.001471782,0.00921203,0.009190358,0.0184024,0.04,0.05,0.05,1.0,0.001,500000,500000000
280000.0,0.027601999999999998,12.996839999999997,-2038.7440000000001,0.0,-1729.336,641.7059999999999,-0.07016974,44130.94,44130.88,0.00148404,0.009581627999999998,0.009541596000000001,0.01912322,0.04,0.05,0.05,1.0,0.001,500000,500000000
290000.0,0.02857456,14.07142,-2114.046,0.0,-1793.234,664.3147999999999,-0.07283358,44171.3,44171.219999999994,0.00149378,0.009917519999999999,0.00987201,0.01978954,0.04,0.05,0.05,1.0,0.001,500000,500000000
300000.0,0.02958228,15.20796,-2185.23,0.0,-1852.486,687.744,-0.07514466,44206.26,44206.18,0.00152771,0.01026812,0.01021824,0.02048636,0.04,0.05,0.05,1.0,0.001,500000,500000000
310000.0,0.030604680000000002,16.36354,-2257.5379999999996,0.0,-1912.0,711.513,-0.07745083999999999,44241.340000000004,44241.240000000005,0.0015560819999999999,0.0106516,0.010585460000000001,0.0212371,0.04,0.05,0.05,1.0,0.001,500000,500000000
320000.0,0.031589240000000005,17.488960000000002,-2325.554,0.0,-1968.154,734.403,-0.07959676,44274.1,44274.020000000004,0.0016043,0.010988020000000001,0.010941679999999999,0.021929720000000003,0.04,0.05,0.05,1.0,0.001,500000,500000000
330000.0,0.03257987999999999,18.61492,-2395.176,0.0,-2026.15,757.4336,-0.08185262,44308.48,44308.4,0.001575534,0.011332940000000001,0.01127426,0.02260718,0.04,0.05,0.05,1.0,0.001,500000,500000000
340000.0,0.033586319999999996,20.065260000000002,-2460.168,0.0,-2078.894,780.8315999999999,-0.08374574,44336.96000000001,44336.86,0.0016038900000000002,0.01172224,0.011581740000000002,0.02330402,0.04,0.05,0.05,1.0,0.001,500000,500000000
350000.0,0.03454316,21.27176,-2523.2940000000003,0.0,-2130.126,803.076,-0.08561621999999999,44364.7,44364.6,0.0016081279999999997,0.012056500000000001,0.0119366,0.02399312,0.04,0.05,0.05,1.0,0.001,500000,500000000
360000.0,0.03550527999999999,22.4829,-2581.3940000000002,0.0,-2176.0199999999995,825.4436,-0.087134,44387.46,44387.4,0.0016271620000000001,0.01237988,0.01232266,0.02470252,0.04,0.05,0.05,1.0,0.001,500000,500000000
370000.0,0.03655154,23.843860000000003,-2636.432,0.0,-2218.4219999999996,849.7686,-0.08830025999999999,44404.46,44404.37999999999,0.0016470080000000002,0.012750899999999999,0.01267896,0.02542986,0.04,0.05,0.05,1.0,0.001,500000,500000000
380000.0,0.03753864,25.19102,-2694.0379999999996,0.0,-2264.576,872.7176,-0.08979743999999999,44427.060000000005,44427.00000000001,0.001657146,0.013134119999999999,0.01294766,0.02608178,0.04,0.05,0.05,1.0,0.001,500000,500000000
390000.0,0.03855632,26.38258,-2752.3559999999998,0.0,-2310.054,896.3764000000001,-0.09120498,44448.340000000004,44448.240000000005,0.0016253419999999997,0.01351766,0.01331584,0.02683352,0.04,0.05,0.05,1.0,0.001,500000,500000000
400000.0,0.03956124,27.87616,-2809.2619999999997,0.0,-2354.198,919.7394,-0.09254576,44468.54,44468.44,0.0016592240000000002,0.01388994,0.01367052,0.02756048,0.04,0.05,0.05,1.0,0.001,500000,500000000
410000.0,0.04053294,29.398180000000004,-2868.032,0.0,-2400.956,942.3302,-0.09410484,44491.5,44491.4,0.0017043820000000002,0.01423458,0.0140028,0.028237399999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
420000.0,0.04154458,30.60722,-2922.32,0.0,-2442.1760000000004,965.8490000000002,-0.09524698000000001,44507.68000000001,44507.579999999994,0.0016197200000000003,0.014623640000000002,0.014378579999999998,0.029002240000000002,0.04,0.05,0.05,1.0,0.001,500000,500000000
430000.0,0.042556140000000006,32.09598,-2969.65,0.0,-2476.772,989.3666,-0.09596160000000001,44517.68,44517.58,0.001662982,0.014967339999999999,0.01476046,0.02972782,0.04,0.05,0.05,1.0,0.001,500000,500000000
440000.0,0.04351796,33.82454,-3020.796,0.0,-2516.222,1011.7300000000001,-0.09706428,44532.979999999996,44532.88,0.0016506780000000003,0.015334420000000001,0.01503642,0.03037084,0.04,0.05,0.05,1.0,0.001,500000,500000000
450000.0,0.044492,35.187259999999995,-3070.29,0.0,-2552.648,1034.374,-0.09795358,44545.44,44545.340000000004,0.0017086480000000001,0.01570076,0.0154252,0.03112592,0.04,0.05,0.05,1.0,0.001,500000,500000000
460000.0,0.04553348,36.62536,-3117.2619999999997,0.0,-2586.8559999999998,1058.584,-0.09859824,44553.74,44553.64,0.001631728,0.0160889,0.015767999999999997,0.03185686,0.04,0.05,0.05,1.0,0.001,500000,500000000
470000.0,0.04651036000000001,38.07552,-3159.8,0.0,-2616.796,1081.296,-0.09906466,44559.63999999999,44559.54,0.0016644200000000002,0.016447339999999998,0.016128479999999997,0.03257586,0.04,0.05,0.05,1.0,0.001,500000,500000000
480000.0,0.047507940000000005,39.83292,-3204.5379999999996,0.0,-2649.232,1104.49,-0.09966068,44568.08,44567.979999999996,0.001666778,0.016831419999999996,0.01642498,0.03325636,0.04,0.05,0.05,1.0,0.001,500000,500000000
490000.0,0.048550159999999995,41.427440000000004,-3248.5319999999997,0.0,-2679.6099999999997,1128.72,-0.10005758000000001,44572.939999999995,44572.840000000004,0.0016593979999999999,0.017201719999999997,0.01683014,0.034031860000000004,0.04,0.05,0.05,1.0,0.001,500000,500000000
500000.0,0.04948726,42.69094,-3290.532,0.0,-2710.1220000000003,1150.502,-0.10062066,44580.6,44580.50000000001,0.0015851920000000002,0.017545260000000003,0.017146219999999997,0.03469144,0.04,0.05,0.05,1.0,0.001,500000,500000000
510000.0,0.05010252,44.30116,-3331.6600000000008,0.0,-2741.746,1164.81,-0.101738,6.497721999999999,6.39595,0.001678554,0.01779864,0.0174021,0.035200720000000005,0.04,0.05,0.05,1.0,0.001,500000,500000000
520000.0,0.05012168,44.643,-3372.036,0.0,-2781.93,1165.2539999999997,-0.1043016,44.9859,44.88158,0.001623054,0.01779626,0.01739502,0.035191280000000005,0.04,0.05,0.05,1.0,0.001,500000,500000000
530000.0,0.0500717,45.02352,-3413.6639999999998,0.0,-2823.2940000000003,1164.096,-0.1070454,86.33702000000001,86.23006000000001,0.0015405240000000001,0.017798199999999997,0.017385420000000002,0.035183559999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
540000.0,0.05007138,45.96538,-3452.7840000000006,0.0,-2861.2699999999995,1164.0819999999999,-0.10949579999999999,122.84846,122.73899999999999,0.0015672179999999998,0.01782374,0.01737298,0.035196740000000004,0.04,0.05,0.05,1.0,0.001,500000,500000000
550000.0,0.0500899,46.50534,-3488.548,0.0,-2896.678,1164.516,-0.11175260000000001,156.9228,156.8108,0.001535798,0.017801519999999998,0.0173832,0.0351847,0.04,0.05,0.05,1.0,0.001,500000,500000000
560000.0,0.05007068,46.97916,-3522.4440000000004,0.0,-2929.938,1164.068,-0.113927,189.61219999999997,189.49820000000003,0.001504764,0.01781454,0.01738072,0.03519524,0.04,0.05,0.05,1.0,0.001,500000,500000000
570000.0,0.05006948,47.525960000000005,-3553.9439999999995,0.0,-2959.696,1164.04,-0.11584900000000001,218.4354,218.32,0.0014965080000000001,0.017901800000000002,0.017370299999999998,0.03527208,0.04,0.05,0.05,1.0,0.001,500000,500000000
580000.0,0.04997082,47.88828,-3583.618,0.0,-2990.138,1161.748,-0.11796099999999998,250.79180000000002,250.67399999999998,0.0014202120000000001,0.017865560000000003,0.017333679999999997,0.03519928,0.04,0.05,0.05,1.0,0.001,500000,500000000
590000.0,0.050036460000000005,48.32126,-3611.232000000001,0.0,-3017.5,1163.274,-0.11962759999999999,276.3804,276.2608,0.001480892,0.01787572,0.01731218,0.03518792,0.04,0.05,0.05,1.0,0.001,500000,500000000
600000.0,0.05009708,48.9118,-3637.7539999999995,0.0,-3042.034,1164.682,-0.12111939999999999,298.933,298.8116,0.0014985619999999997,0.017879860000000004,0.0173981,0.03527798,0.04,0.05,0.05,1.0,0.001,500000,500000000
610000.0,0.05015044,49.1606,-3667.2660000000005,0.0,-3070.328,1165.922,-0.1228648,324.7432,324.6202,0.0013877420000000002,0.017935060000000003,0.0174054,0.035340460000000004,0.04,0.05,0.05,1.0,0.001,500000,500000000
620000.0,0.05005232,49.27096,-3693.9659999999994,0.0,-3098.028,1163.644,-0.1247992,353.2676,353.1424,0.001419976,0.01786506,0.017403719999999998,0.035268759999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
630000.0,0.05008606,49.8444,-3716.88,0.0,-3120.4919999999997,1164.4279999999999,-0.1261978,374.1028,373.97659999999996,0.0013726860000000001,0.01792436,0.01733654,0.03526088,0.04,0.05,0.05,1.0,0.001,500000,500000000
640000.0,0.050010540000000006,49.69116,-3740.1760000000004,0.0,-3144.3059999999996,1162.668,-0.1278476,399.42080000000004,399.29319999999996,0.0013168799999999999,0.017872,0.01736528,0.0352373,0.04,0.05,0.05,1.0,0.001,500000,500000000
650000.0,0.04999498,50.08878,-3761.3340000000003,0.0,-3165.4700000000003,1162.308,-0.1292362,420.76359999999994,420.6348,0.00127937,0.01788652,0.01732502,0.03521148,0.04,0.05,0.05,1.0,0.001,500000,500000000
660000.0,0.05010616,50.736000000000004,-3783.9379999999996,0.0,-3185.7160000000003,1164.894,-0.1303754,437.50200000000007,437.3714,0.001330756,0.0179395,0.017382260000000004,0.03532176,0.04,0.05,0.05,1.0,0.001,500000,500000000
670000.0,0.050039560000000004,50.974560000000004,-3806.654,0.0,-3208.5820000000003,1163.346,-0.1319506,460.69399999999996,460.5622,0.001337584,0.01789946,0.01739722,0.03529668,0.04,0.05,0.05,1.0,0.001,500000,500000000
680000.0,0.050033799999999996,51.07834000000001,-3832.1839999999997,0.0,-3233.904,1163.212,-0.13359320000000002,485.06659999999994,484.93279999999993,0.001178154,0.017907140000000002,0.01739612,0.035303259999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
690000.0,0.05004754,51.29804,-3852.6160000000004,0.0,-3254.5260000000003,1163.53,-0.1349026,504.47080000000005,504.33599999999996,0.0011485848,0.01796178,0.017315220000000003,0.03527698,0.04,0.05,0.05,1.0,0.001,500000,500000000
700000.0,0.050082800000000004,51.66934,-3873.732000000001,0.0,-3273.94,1164.35,-0.13610239999999998,521.8964,521.7604,0.0011673446,0.017937879999999996,0.01742498,0.03536279999999999,0.04,0.05,0.05,1.0,0.001,500000,500000000
710000.0,0.05013232000000001,52.4,-3893.4480000000003,0.0,-3293.578,1165.502,-0.13729560000000002,539.873,539.7356,0.0011577,0.017974840000000002,0.017345640000000002,0.03532048,0.04,0.05,0.05,1.0,0.001,500000,500000000
720000.0,0.050101299999999994,52.37820000000001,-3914.1440000000002,0.0,-3313.3720000000003,1164.78,-0.1386188,560.2524,560.1138,0.00114183,0.01798848,0.01739174,0.035380220000000004,0.04,0.05,0.05,1.0,0.001,500000,500000000
730000.0,0.05008816000000001,52.88076000000001,-3933.226,0.0,-3332.6320000000005,1164.476,-0.13988140000000002,579.3294,579.1895999999999,0.001220358,0.01794546,0.01739078,0.035336259999999994,0.04,0.05,0.05,1.0,0.001,500000,500000000
740000.0,0.05001498,53.15516,-3951.596,0.0,-3350.4979999999996,1162.7740000000001,-0.14114359999999998,598.7976,598.6566,0.001142106,0.01795074,0.01740058,0.03535132,0.04,0.05,0.05,1.0,0.001,500000,500000000
750000.0,0.05010897999999999,53.43918,-3969.21,0.0,-3367.2339999999995,1164.96,-0.1420824,612.8588,612.7167999999999,0.0011290560000000002,0.017975799999999997,0.01741366,0.0353895,0.04,0.05,0.05,1.0,0.001,500000,500000000
760000.0,0.0500826,53.5034,-3986.946000000001,0.0,-3385.2839999999997,1164.346,-0.143286,630.3693999999999,630.226,0.001143702,0.01798592,0.01737936,0.03536524,0.04,0.05,0.05,1.0,0.001,500000,500000000
770000.0,0.05000392,54.20834,-4005.572,0.0,-3404.3059999999996,1162.516,-0.14463120000000002,650.2204,650.0757999999998,0.0012069160000000002,0.01794486,0.017349339999999998,0.03529422,0.04,0.05,0.05,1.0,0.001,500000,500000000
780000.0,0.05001994,53.918420000000005,-4021.9339999999997,0.0,-3420.496,1162.8880000000001,-0.14565200000000003,665.6132,665.4676,0.0010672144,0.017998800000000002,0.017325319999999998,0.03532412,0.04,0.05,0.05,1.0,0.001,500000,500000000
790000.0,0.05008038,54.58087999999999,-4038.2580000000003,0.0,-3435.472,1164.294,-0.1465276,678.4634,678.317,0.001133974,0.01800264,0.01736528,0.0353679,0.04,0.05,0.05,1.0,0.001,500000,500000000
800000.0,0.05004000000000001,54.47714,-4054.022,0.0,-3450.762,1163.356,-0.14757479999999998,694.5406,694.3925999999999,0.0010643284,0.0180286,0.01737672,0.03540534,0.04,0.05,0.05,1.0,0.001,500000,500000000
810000.0,0.050017620000000006,54.8307,-4068.428,0.0,-3466.4519999999998,1162.836,-0.14862060000000002,709.7882,709.6396000000001,0.001060455,0.017973259999999998,0.01732646,0.03529974,0.04,0.05,0.05,1.0,0.001,500000,500000000
820000.0,0.05008104,55.011700000000005,-4083.7380000000003,0.0,-3480.2400000000002,1164.31,-0.1494146,721.1694,721.0197999999999,0.0010198814,0.018037340000000002,0.01734876,0.035386060000000004,0.04,0.05,0.05,1.0,0.001,500000,500000000
830000.0,0.05001357999999999,55.59326,-4098.736,0.0,-3494.6659999999997,1162.7400000000002,-0.15044680000000002,736.9685999999999,736.818,0.001091325,0.01797322,0.017412320000000002,0.035385559999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
840000.0,0.05002052,55.769780000000004,-4115.343999999999,0.0,-3511.668,1162.9019999999998,-0.15153339999999998,753.4214,753.27,0.0010811613999999999,0.01799974,0.01734892,0.03534866,0.04,0.05,0.05,1.0,0.001,500000,500000000
850000.0,0.050074259999999995,56.220139999999994,-4130.469999999999,0.0,-3525.56,1164.152,-0.15234920000000002,765.5222000000001,765.3700000000001,0.001179966,0.018006420000000002,0.01739272,0.03539914000000001,0.04,0.05,0.05,1.0,0.001,500000,500000000
860000.0,0.05006718,56.00608,-4141.932,0.0,-3536.8119999999994,1163.9879999999998,-0.1530858,776.5881999999999,776.4354000000001,0.0010083734,0.018016319999999995,0.01741028,0.035426599999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
870000.0,0.049985299999999996,56.439,-4155.964,0.0,-3551.376,1162.084,-0.1541476,792.3192,792.1648000000001,0.0010763586,0.018018060000000002,0.01734646,0.035364519999999997,0.04,0.05,0.05,1.0,0.001,500000,500000000
880000.0,0.04995188,56.37662,-4169.868,0.0,-3565.458,1161.306,-0.1551066,806.5288,806.3735999999999,0.0009750722,0.0179751,0.017381980000000002,0.0353571,0.04,0.05,0.05,1.0,0.001,500000,500000000
890000.0,0.05003228,56.74303999999999,-4180.7919999999995,0.0,-3574.8540000000003,1163.176,-0.1555922,813.6020000000001,813.4464,0.0010291362,0.01806464,0.01736732,0.03543196,0.04,0.05,0.05,1.0,0.001,500000,500000000
900000.0,0.050055260000000004,57.141639999999995,-4192.254,0.0,-3586.1299999999997,1163.7099999999998,-0.15628519999999999,823.4074,823.2512,0.0011275662,0.018073620000000002,0.01734466,0.0354183,0.04,0.05,0.05,1.0,0.001,500000,500000000
910000.0,0.05001768000000001,57.056920000000005,-4206.758,0.0,-3600.2980000000002,1162.8359999999998,-0.1572556,837.5654000000001,837.4082000000001,0.0009846346,0.01803882,0.01740662,0.035445420000000005,0.04,0.05,0.05,1.0,0.001,500000,500000000
920000.0,0.05006434,57.6568,-4218.79,0.0,-3612.2340000000004,1163.9199999999998,-0.15795599999999999,848.0400000000002,847.882,0.001090246,0.018056080000000002,0.01735656,0.035412660000000006,0.04,0.05,0.05,1.0,0.001,500000,500000000
930000.0,0.05000076,57.57722,-4233.348,0.0,-3626.9479999999994,1162.4420000000002,-0.1590006,863.4473999999998,863.2879999999999,0.0008941448,0.018050319999999998,0.0173576,0.035407919999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
940000.0,0.05002675999999999,57.80791999999999,-4245.89,0.0,-3639.208,1163.0459999999998,-0.1597524,874.128,873.9680000000001,0.0008979644,0.01807808,0.017332939999999998,0.03541104,0.04,0.05,0.05,1.0,0.001,500000,500000000
950000.0,0.050042699999999996,58.56842,-4257.112,0.0,-3648.532,1163.416,-0.16033000000000003,883.0952000000001,882.9345999999999,0.001061478,0.018085739999999996,0.01739864,0.035484339999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
960000.0,0.0499756,58.46043999999999,-4267.78,0.0,-3660.0019999999995,1161.858,-0.1611704,896.4601999999999,896.299,0.0009709624,0.018052439999999996,0.01738764,0.035440059999999995,0.04,0.05,0.05,1.0,0.001,500000,500000000
970000.0,0.050057660000000004,58.46846000000001,-4278.394,0.0,-3670.1839999999997,1163.7640000000001,-0.1617044,904.4896000000001,904.3280000000001,0.0010269512,0.01805132,0.017415800000000002,0.035467139999999994,0.04,0.05,0.05,1.0,0.001,500000,500000000
980000.0,0.04999148,58.52428,-4287.9400000000005,0.0,-3679.804,1162.226,-0.1624244,915.434,915.2718000000001,0.0009747830000000001,0.01805296,0.0174058,0.03545876,0.04,0.05,0.05,1.0,0.001,500000,500000000
990000.0,0.050039120000000006,58.347899999999996,-4297.732000000001,0.0,-3689.9199999999996,1163.332,-0.1630054,924.3093999999999,924.1464,0.0008897672,0.01811326,0.01733606,0.035449339999999996,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.0e6,0.050059299999999994,58.799659999999996,-4306.454,0.0,-3697.6099999999997,1163.804,-0.16347140000000002,931.2792,931.116,0.0009329716,0.01808722,0.017399539999999998,0.03548674,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.01e6,0.050075539999999995,58.95304,-4313.704,0.0,-3704.6639999999998,1164.18,-0.1639022,937.8113999999999,937.6476,0.0008787598000000001,0.01815022,0.01733928,0.035489480000000004,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.02e6,0.05002914000000001,58.98834000000001,-4323.7119999999995,0.0,-3714.8419999999996,1163.102,-0.1646284,948.4824000000001,948.318,0.000912728,0.01812404,0.017352239999999998,0.035476280000000006,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.03e6,0.05000628,59.00304,-4335.204,0.0,-3726.4840000000004,1162.572,-0.1654136,959.9110000000001,959.7454,0.0008475274,0.0181053,0.01736038,0.035465680000000006,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.04e6,0.05004888,58.95832,-4344.182000000001,0.0,-3734.7060000000006,1163.5619999999997,-0.1658804,966.6209999999999,966.4549999999999,0.0007840739999999998,0.01812938,0.017387740000000002,0.0355171,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.05e6,0.05001209999999999,59.35218,-4353.780000000001,0.0,-3744.6279999999997,1162.7079999999999,-0.1665756,976.7635999999999,976.5971999999999,0.0008551168000000001,0.01811168,0.0173595,0.035471180000000005,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.06e6,0.049976259999999995,59.61428000000001,-4362.692,0.0,-3753.6580000000004,1161.872,-0.167212,986.3122,986.1450000000001,0.0009233778,0.01809482,0.017351440000000003,0.035446280000000004,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.07e6,0.05006682,59.6798,-4371.378000000001,0.0,-3761.0440000000003,1163.978,-0.1675528,991.5083999999999,991.341,0.0008191139999999999,0.018171839999999998,0.01735408,0.035525940000000006,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.08e6,0.0499952,59.65226,-4381.142,0.0,-3771.506,1162.3120000000001,-0.16833499999999998,1002.7488000000001,1002.5797999999999,0.0007865931999999999,0.01815026,0.017332419999999998,0.03548268,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.09e6,0.0500699,60.17658,-4389.6,0.0,-3778.3979999999997,1164.0479999999998,-0.1686678,1007.8129999999999,1007.6464,0.00087633,0.01813932,0.017410619999999998,0.03554992,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.1e6,0.04996668,60.2768,-4399.382,0.0,-3790.042,1161.652,-0.16957339999999999,1021.394,1021.2239999999999,0.0008130784,0.018104360000000003,0.017319,0.03542334,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.11e6,0.050047699999999994,60.36766,-4406.558000000001,0.0,-3796.0039999999995,1163.532,-0.16983700000000002,1025.35,1025.1799999999998,0.0007870218,0.01811894,0.01737688,0.03549578,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.12e6,0.05001398,60.25302000000001,-4414.684,0.0,-3803.196,1162.75,-0.17035140000000001,1032.962,1032.7900000000002,0.0008210628000000001,0.01813888,0.017424699999999998,0.03556358,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.13e6,0.050067759999999996,60.74044,-4425.026,0.0,-3812.546,1163.998,-0.1708742,1040.2,1040.03,0.0008430435999999999,0.01818512,0.017411080000000002,0.0355962,0.04,0.05,0.05,1.0,0.001,500000,500000000
1.14e6,0.050062039999999995,60.74278,-4433.33,0.0,-3821.0699999999997,1163.8700000000001,-0.1714326,1048.464,1048.292,0.0008111338000000001,0.018165320000000002,0.0174165,0.03558182,0.04,0.05,0.05,1.0,0.001,500000,500000000
