timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
400000.0,0.0,0.0,0.0,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,0.2281331810629941,0.6146203124943517,0.4411765789015198,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,0.3961178911015467,0.7074979151378787,0.5078444422276649,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,0.5388435830200363,1.0953446221591996,0.7862421454331847,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,0.6915554742155545,1.296567927253621,0.9306809274456641,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,0.8490608550482629,1.3931390329574778,1.0,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,1.0009520526644864,1.288187497122187,0.9246654258100209,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,1.1528719022277603,1.3036127869554677,0.935737752023245,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,1.3084550961895578,1.299861721590275,0.9330452243742066,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,1.4648588163108753,1.220142860686104,0.8758227512266867,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,1.6192491296723492,1.2004274208069676,0.8616709405224222,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,1.7711731370406092,1.239604050527964,0.8897920603777957,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,1.9265005651064349,1.0385648743473939,0.7454854467343702,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,2.084492645106916,1.0743166356912917,0.7711481842631586,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,2.238823253518858,1.0257149706834694,0.736261741590853,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,2.3911642338896653,1.0189471203844573,0.7314037553174768,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,2.545347220272854,0.9702195034699364,0.6964269039323874,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,2.6996693998622647,0.9201743153694012,0.6605042954083157,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,2.8539921183816865,0.9230211987723572,0.6625477981281501,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,3.008987195199999,0.8716054974913003,0.625641430518948,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,3.1649476265638485,0.8448311277846162,0.6064226956523747,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,3.319245217856364,0.8194949947908217,0.5882363320559082,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,3.47269647362608,0.8439983886551943,0.6058249526348282,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,3.6275720670442766,0.8036731348610265,0.5768793464604309,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,3.78126977792015,0.8174517427234567,0.5867696786788741,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,3.93577599588123,0.821641234868541,0.5897769105817737,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,4.092281694971393,0.8113914657290073,0.5824195909625146,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,4.247556573644299,0.7904815558125082,0.567410385548099,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,4.401075729665043,0.8080653786919512,0.5800321142223107,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,4.555284855166064,0.7933884066661855,0.5694969331107685,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,4.708449919383854,0.8145685286619262,0.5847000976870834,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,4.863026676803052,0.8491287342337991,0.6095075323754257,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,5.018738385831758,0.8503795359577213,0.6104053621643641,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,5.173605765626775,0.8880738883532708,0.6374624982461295,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,5.327677166038745,0.9197294561952069,0.6601849739596517,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,5.481958370598517,0.9671745387267192,0.6942412177437282,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,5.636653344830873,1.0113898392808567,0.7259791128914029,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,5.79046001153856,1.0409633232621007,0.7472070616327879,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,5.945030593956437,1.0868829942958904,0.7801683597857134,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,6.099730315926976,1.1263062323615758,0.8084664959609624,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
400000.0,6.179155212722517,0.9462470904124033,0.6792194232069049,0.04,0.05,0.05,1.0,0.001,500.0,500000.0,4
