timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
2.505e8,0.09731560440562248,143.95014550707873,1.0,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.14999725702850447,59.624593626747355,0.4142030799393344,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.2384158115382547,37.20450259081585,0.2584540811664989,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.3337792426748078,20.718486573637477,0.1439282086214956,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.4311406041371052,10.035908480908578,0.06971794606775902,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.5327850979461668,7.936512122940668,0.05513375547474102,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.6325388041490235,4.642679733688032,0.032251997504648085,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.7277837832062057,3.911366974227774,0.02717167780865795,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.8242555247001287,2.987754363383747,0.020755479981344128,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,0.9230715905028245,2.8265265801387285,0.01963545483182394,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.022182801803496,2.448387248314781,0.01700857779400009,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.1170550084737947,2.251635708691615,0.01564177445434323,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.214394656572064,1.9639768492965153,0.013643451643471503,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.3145143455979063,1.8459801613539042,0.012823746407836236,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.4113580850868679,1.758876317726795,0.012218649113072987,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.5067812110011178,1.649517895169241,0.011458952607228356,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.6039425958023952,1.542345451696113,0.010714441769148948,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.701913652140549,1.5178053463359567,0.010543965349873986,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.7986498797565238,1.537434955231855,0.01068032928911664,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.8957352880425387,1.351901909242908,0.009391459136638584,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,1.9938767667073873,1.281780796983068,0.008904338321214384,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
2.505e8,2.0909287379487624,1.232841339044274,0.00856436327105796,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,3
