timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
250000.0,0.16640712653797785,0.42628485080738415,0.3127903346911605,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,0.274104341707878,0.8750657986700564,0.6420873824729719,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,0.43264765465703003,0.6268892676934701,0.45998562577288854,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,0.5803625586625367,0.5756988035553147,0.4224241633365788,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,0.7372391047304468,0.918424251250135,0.6739020361453391,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,0.9110485184054838,0.8834231290938679,0.6482196486687739,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,1.0741875938186058,0.9194643616962671,0.6746652265189712,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,1.2395860709746545,0.9506390932354917,0.6975399655428713,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,1.4085941308044574,0.9892057661376452,0.7258386078759058,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,1.5771222060660748,0.9802359266708434,0.7192569076732527,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,1.7439167276830296,0.9895236408134415,0.7260718512718272,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,1.9078472920400424,0.9959891098541583,0.7308159472005257,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,2.073677887387049,0.965340212598812,0.708327043801173,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,2.2433442279603497,0.9743377117960146,0.7149290395792216,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,2.41204033108868,0.9054341658771495,0.6643704444319877,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,2.576878506862771,0.9071912262917882,0.6656597032788045,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,2.7406617330705108,0.906076788404866,0.6648419744784901,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,2.9077039748326183,0.8691093599382211,0.6377167921013709,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,3.0753787358068125,0.8565834845424974,0.6285258186245806,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,3.2417290494451345,0.8708196239558381,0.6389717136719297,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,3.409204514857923,0.8615311993476918,0.6321562487628837,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,3.575175554075074,0.8349006687447946,0.6126158579549372,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,3.7396042635266094,0.8540206703112123,0.626645330684095,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,3.9071534198260043,0.8507629610003855,0.6242549572431199,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,4.074142976519235,0.8236093006968156,0.6043307153228237,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,4.239992350990924,0.8423287346709456,0.6180662679865117,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,4.407088516522949,0.8421563726421277,0.6179397958011176,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,4.574469721485384,0.8485839048551884,0.6226560552420844,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,4.7408222095503865,0.8772550112524635,0.6436937368509524,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,4.907319587502389,0.9042093984306374,0.6634717603272446,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,5.0725204855669785,0.9175101256876135,0.6732312883106241,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,5.238769118857413,0.9650453843595264,0.7081107109348562,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,5.405890681335789,0.9977363865372545,0.7320980271465256,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,5.572643174347505,1.0096602391989384,0.7408472610397597,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,5.739070032290748,1.0644374409517265,0.781040524387609,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,5.9054848006034835,1.0645966233165518,0.7811573258762763,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,6.072173065480761,1.0986367734857376,0.8061345915337135,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
250000.0,6.1570636819051865,1.3628453424824798,1.0,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,3
