timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
4.28e6,0.16640712653797785,2.8289766473962152,0.6756308423970759,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,0.26644652718160705,3.302792506077336,0.8237444643266801,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,0.4146184035584643,3.46537387909612,0.8823533704707028,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,0.5721939835905296,2.6536655126764335,0.6722229941375858,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,0.7372391047304465,2.409440867015889,0.6218237956386863,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,0.9110485184054838,2.0500080242877967,0.5265461878573522,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,1.075891060681915,1.7995461211320596,0.4650605147576618,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,1.2405125526094756,1.6518432209167322,0.4233412189242672,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,1.4100753393638379,1.5240456456651188,0.38841241691640765,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,1.5781649628537946,1.4447479208234641,0.3734441473628931,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,1.7446683485012755,1.3262637757220253,0.33894000877167846,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,1.9084264728269837,1.2047407344364962,0.3090280620414028,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,2.073677887387049,1.1800448552452576,0.30354276294352034,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,2.2433442279603497,1.0963061227805906,0.2823543451050957,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,2.410935901692485,1.0661962545266868,0.2739803962628189,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,2.5759721587773035,0.992766732390943,0.254819401688617,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,2.7408751778542473,0.9510809851808207,0.24332384808053278,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,2.9078190808239657,0.9185974840792422,0.23607803020498555,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,3.075096969217735,0.8502764183731722,0.21833911313181154,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,3.2415286478287078,0.8072325721677199,0.2078464441800587,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,3.4093960864458897,0.7798003774091978,0.20050504524548066,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,3.57536079712662,0.7557656355322485,0.1937633298780964,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,3.739948284783737,0.7311101000193206,0.18761389725316036,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,3.9073893900820065,0.7036167456804366,0.18080065586930325,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,4.074087291048524,0.6743158918380883,0.1730964218944284,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,4.239973016158672,0.6658606230664544,0.17045541454180027,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,4.407323146499056,0.6439507337088558,0.1654692637138174,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,4.574671793958157,0.6481206647529788,0.1665281142060128,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,4.740685206894386,0.6483825272806311,0.1663390797939913,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,4.9069750068880795,0.6566210220302352,0.168449233955302,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,5.072444808144045,0.6681561800822008,0.17151359832057309,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,5.238882741566024,0.7041035005518422,0.18068515247045447,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,5.405923118956908,0.7564017701818472,0.194339928742807,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,5.572671841390216,0.8410924652602754,0.21641544341167038,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,5.739172713052713,0.947862976884012,0.242971062000553,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,5.905577090220496,1.0789251992281634,0.2770344589019908,0.05,0.05,0.05,1.0,500000,9500000
4.28e6,5.990656555367199,1.0794316699375168,0.27432736889968184,0.05,0.05,0.05,1.0,500000,9500000
