timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
2.992e8,0.09731560440562248,63.02550138789231,0.5829036234678415,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.14312573712117277,92.88716196229893,0.9000771527552273,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.23841581153825495,42.57061970614849,0.45117024175036063,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.33485311057702105,18.041743525693477,0.1801895293640115,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.4343952690516561,10.732543085453482,0.10670705505154776,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.5358233857687565,6.408674482657462,0.06495966415856123,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.6339063392655175,4.823037701038856,0.04881974055961115,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.7277837832062057,3.858502525637656,0.03932359017719789,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.8259376414919914,3.1480373281178915,0.03180519210946444,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,0.9243210918481215,2.8278703942618044,0.028526869637742903,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,1.022182801803496,2.4503668756005226,0.024625975306094117,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,1.1173471327217428,2.2499063120443425,0.02309984498501192,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,1.213688464411393,2.0459547283463246,0.020768788432542488,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,1.313273450527723,1.925505390537467,0.01951009007558762,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,1.4107318949698813,1.7857043280481388,0.018010059096212103,0.01,0.05,0.05,1.0,0.001,500000,500000000
2.992e8,1.506640864861161,1.6617576774249645,0.0168602962626285,0.01,0.05,0.05,1.0,0.001,500000,500000000
