timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
6.12e6,0.16640712653797785,2.4555761940978917,0.5571900375718176,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,0.26644652718160705,3.7767532179324177,0.9044148161048304,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,0.4146184035584643,3.341049338661661,0.8192650215396103,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,0.5721939835905296,2.999692456609015,0.7303645875916094,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,0.7372391047304465,2.4101271988273383,0.5858924183100972,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,0.9110485184054838,2.2161779970423168,0.5374089182679155,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,1.075891060681915,1.8784787387284976,0.45531070274784696,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,1.2405125526094756,1.7160541195760557,0.41850470370533194,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,1.4100753393638379,1.5282811459422472,0.3706693463413302,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,1.5781649628537946,1.4360745159953057,0.3487090679842688,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,1.7446683485012755,1.3546811471452276,0.32964846280916066,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,1.9084264728269837,1.2240796050554341,0.29674219565486876,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,2.073677887387049,1.1640413661366964,0.282503820034475,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,2.2433442279603497,1.10210418362988,0.26713342434173204,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,2.410935901692485,1.0430436154833644,0.2535292799348716,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,2.5759721587773035,0.9907585547562779,0.24042705083433988,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,2.7408751778542473,0.9286074908653436,0.22542369776861185,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,2.9078190808239657,0.8870326128140582,0.21564431260831343,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,3.075096969217735,0.8637522556526451,0.2095930440272845,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,3.2415286478287078,0.815013272797685,0.19757854675051276,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,3.4093960864458897,0.7850492119936967,0.19055693454158,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,3.57536079712662,0.75803284738456,0.18417640544250224,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,3.739948284783737,0.7214397368688014,0.17526783447260388,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,3.9073893900820065,0.6995159003811433,0.1697710458053019,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,4.074087291048524,0.6731441286260481,0.1632839445544448,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,4.239973016158672,0.6597037189389785,0.1601910672872496,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,4.407323146499056,0.6497091463724812,0.15772156753711694,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,4.574671793958157,0.6381540761406338,0.15496858740773303,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,4.740685206894386,0.639883780302096,0.15545800276460767,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,4.9069750068880795,0.6434043992233972,0.15600042648847182,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,5.072444808144045,0.666572704416034,0.1621292861832175,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,5.238882741566024,0.6936292593412589,0.1683589310987016,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,5.405923118956908,0.7561220640291877,0.18342910876764504,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,5.572671841390216,0.8316876739743968,0.20205168448994837,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,5.739172713052713,0.9438385392375955,0.2291632715944045,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,5.905577090220496,1.0773381865416904,0.26169995455399914,0.05,0.05,0.05,1.0,0.001,500000,9500000
6.12e6,5.990656555367199,1.1395321318901093,0.27962240540757805,0.05,0.05,0.05,1.0,0.001,500000,9500000
