timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
2.505e8,0.09731560440562248,23.331363610209007,0.2139991896227173,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.14999725702850447,109.02547645784281,1.0,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.2384158115382547,27.707165820209706,0.2541347831754105,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.3337792426748078,16.784883892582446,0.15395377702451687,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.4311406041371052,10.488179911719694,0.09619934947750665,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.5327850979461668,6.857691985694654,0.0628999038435419,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.6325388041490235,4.565336498574346,0.04187403391297847,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.7277837832062057,3.926038677573449,0.03601028681669226,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.8242555247001287,3.4570994856589534,0.031709097707962965,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.9230715905028245,2.8847933339243292,0.026459809465173952,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.022182801803496,2.6532942441807763,0.02433646089321823,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.1170550084737947,2.356972642143834,0.021618549340210506,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.214394656572064,2.1818085462789587,0.02001191480344142,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.3145143455979063,1.9726025945568282,0.01809304264145619,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.4113580850868679,1.8226823470241091,0.016717948925716375,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.5067812110011178,1.7152274274768373,0.015732354337750307,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.6039425958023952,1.5580719112909185,0.014290897521492442,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.701913652140549,1.4992156470832818,0.013751057970959546,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.7986498797565238,1.4556252568178403,0.013351239582802382,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.8957352880425387,1.3381221365949505,0.012273481208883925,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,1.9938767667073873,1.293416491451281,0.011863433515481218,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.0909287379487624,1.2318171440395675,0.011298433944619152,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.1871068346302747,1.1566934579431372,0.010609386865558887,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.2849616139821176,1.0957329846453898,0.010050247155480948,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.382811465002986,1.0760277302379142,0.00986950724910599,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.480113003714131,1.0481102137416078,0.009613443094164176,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.5780804313495316,1.0256503087952504,0.009407437069920456,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.675855789208449,0.9778795875881781,0.00896927598354773,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.7727532874332206,0.9688789920577225,0.008886721008115581,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.869534216973662,0.9143427482999957,0.008386505411453507,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,2.9658617397317966,0.8932642067124965,0.008193169484179209,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.0634309576787384,0.8539081369358124,0.007832188995440853,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.1611402348438853,0.811988885021404,0.007447698569199815,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.2588465700551223,0.8084677214508725,0.007415401864934615,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.3564833043182727,0.7691283624563303,0.007054574650299569,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.4538335799832476,0.7766385672227079,0.007123459511071367,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.5512730312072303,0.7365175067128364,0.006755462398714008,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.6478891860449467,0.7209697136534817,0.006612855426797984,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.7451871693695,0.7116046029786788,0.006526957057177704,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.84269293035294,0.6949652389661463,0.006374338012958562,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,3.9397404394705373,0.6873789657356453,0.006304755439444798,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.037245699175632,0.6822195262779593,0.006257432193307177,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.1344573322800535,0.6612160057177066,0.0060647843715077076,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.23215363790399,0.6540973883402746,0.005999491216103021,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.330059865128127,0.6556582139236554,0.006013807370767883,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.427272473869443,0.6480811189367769,0.0059443089816477186,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.524092228684452,0.6395554719521575,0.0058661103141287915,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.621043089085586,0.6347976698051585,0.005822470952930139,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.718364616413839,0.644284124385816,0.005909482309255884,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.815875568226035,0.6323235481487606,0.00579977789313549,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,4.91332876486876,0.6456026999617884,0.005921576506124469,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.010866672889878,0.6552944194116421,0.006010470586340677,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.108407149469437,0.669499666223787,0.006140763498361452,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.2059656354909265,0.6825570106446308,0.0062605276566579104,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.302922274402411,0.7100754227102254,0.00651293115866173,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.400167626136045,0.7505155355101101,0.0068838546722638175,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.497525287923264,0.7915572955581776,0.0072602965955782936,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.5943061506881655,0.842805372638217,0.0077303525746489805,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.691623436062062,0.9092495540698877,0.008339789777680722,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.78902163950977,0.9871584302720797,0.009054383088651642,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.8867732496817435,1.0667134716799829,0.009784075303651179,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,5.984123731785834,1.1388409574693859,0.010445640729758652,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,6.0811383059148305,1.2374652646449746,0.011350239456403281,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,6.178892808241648,1.3035632684117449,0.011956501459691371,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
2.505e8,0.0,0.0,0.0,0.01,0.05,0.05,1.0,0.001,500.0,500000.0,5
