N_clusters,Max_cluster,hist_dist_euclidean,hist_dist_chain,count_threebody_loops,N_loops,N_size_real_loop,N_dangling_chains,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim,time_instant
185,4160,"(domain = 0.0:1.4:54.6, range = [0, 31, 49, 54, 55, 58, 70, 57, 61, 65, 82, 82, 104, 116, 107, 88, 100, 125, 107, 126, 100, 140, 135, 115, 160, 123, 149, 117, 127, 108, 78, 61, 27, 17, 9, 3, 1, 1, 2, 0])","(domain = 0.0:1.4:333.2, range = [0, 29, 27, 15, 18, 15, 23, 13, 4, 10, 4, 3, 4, 3, 0, 0, 0, 0, 3, 1, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 2, 2, 0, 3, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0])",143,50,"[8, 7, 12, 25, 9, 16, 14, 51, 58, 160, 10, 26, 7, 10, 13, 19, 10, 9, 12, 11, 29, 26, 7, 7, 9, 25, 9, 8, 29, 5, 6, 12, 25, 10, 19, 8, 8, 13, 10, 10, 15, 12, 17, 11, 17, 14, 11, 15, 35, 12]",913,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2,10000.0
