timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
8.57e6,0.09731560440562248,3.0635315287456235,0.34165059491648925,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.14312573712117277,4.742069504112164,0.533268275470694,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.23841581153825495,7.936427227577783,0.8752473616382275,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.33485311057702105,9.038982143410399,0.9844697580911145,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.4343952690516561,7.540298260271166,0.8334015655253146,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.5358233857687565,6.27200202654713,0.6925055624795771,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.6339063392655175,4.76503686246047,0.5264064466533475,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.7277837832062057,3.9959421711581697,0.44044608545279723,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.8259376414919914,3.3601472109418338,0.37064975548350987,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,0.9243210918481215,2.942055884199319,0.3242430560541103,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.022182801803496,2.6017100916971763,0.2867847444704774,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.1173471327217428,2.3005227724764064,0.25339236588258174,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.213688464411393,2.131315006083387,0.23484633573102917,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.313273450527723,1.9927539326568087,0.21984396095475228,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.4107318949698813,1.8290930561198,0.2015609260038,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.506640864861161,1.725534739722351,0.19012390930630768,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.6034451523315203,1.604420466384354,0.17691795012699632,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.7014414145142422,1.5162390216310289,0.16707143976701372,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.7987265555996903,1.436993597512355,0.15838598873341161,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.8957888248253194,1.3652498482161226,0.15066750102081347,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,1.9943789369970213,1.3162423535528665,0.145140014276466,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.0914301624586282,1.2536900783901936,0.13820561644207185,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.187082507395002,1.20407752555349,0.13268580888672124,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.2849417235593523,1.1608305586520085,0.1278140245787625,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.382710404909207,1.1067489267898185,0.12198659794675762,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.4799731415277058,1.0646907961693162,0.11743406671090853,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.5776972027758394,1.028471987591066,0.11338060846746265,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.67554753703456,0.9916263711110729,0.10932389532617151,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.772503006914722,0.9519346887011763,0.10489810413355535,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.8692806372181447,0.9274056507630775,0.10220170806992301,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,2.96593377447594,0.8990372157169257,0.0991519689015514,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.0635297477775563,0.8782808864222608,0.09681636541071764,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.1614185011165015,0.8502742043258532,0.09376984523211107,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.2589325618292024,0.8238038554345177,0.09076300481911084,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.3562862594722063,0.8060510948822802,0.08881132845928277,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.453757438034321,0.7844510380331758,0.08643605199271744,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.551161144114627,0.7688942136743676,0.08476386340119704,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.6478625652505854,0.7505567955746336,0.08270103233124781,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.7451440320694656,0.7370694352520692,0.08127097409537566,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.8426210059407913,0.7175067552091249,0.0790570784246,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,3.9395947445724304,0.7074659742417785,0.0780106862086027,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.037095535211362,0.6946923581873025,0.07656873290081143,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.134549388617974,0.6862960678492956,0.07565438888590328,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.232215552445368,0.6778447053476346,0.07472127890882309,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.330103843164631,0.6743490133421128,0.07433518062620563,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.427361922080238,0.6697683162519864,0.07383047847715957,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.524137645996126,0.6611773884554673,0.07285696368835923,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.621068005352794,0.6632759649152502,0.07308935500364987,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.718398679508387,0.6677556019961869,0.07357395624233484,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.815930194097771,0.6715186323591852,0.07401357208912576,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,4.913344955822582,0.67603137164768,0.07451322903498327,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.010894737573997,0.690719876803606,0.07613189811921198,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.108560944675358,0.702380569512407,0.077403813360737,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.2060950464250615,0.7268030251400561,0.08009379545425395,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.302964777800892,0.7576218061219986,0.08350406608325847,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.400192108614449,0.78730915173799,0.08675593373250053,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.497500456516036,0.8340794873485546,0.09191611477057925,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.594369116860314,0.8827459377044672,0.09730868959915102,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.691732337002324,0.9429264285365871,0.1039626936889609,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.789059600838352,1.008330693229094,0.11117269771030927,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.886718625195528,1.0779402448642044,0.11877397215164545,0.01,0.05,0.05,1.0,500000,9500000
8.57e6,5.936251868742972,1.0408705479178268,0.11527188262027424,0.01,0.05,0.05,1.0,500000,9500000
