timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
250000.0,0.09731560440562248,0.5746743832874807,0.5381245125590127,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.14999725702850447,0.2675552023690677,0.25053842148634214,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.2384158115382547,0.862820634085121,0.8079443710137425,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.3337792426748078,0.9987387665299302,0.9352179730688486,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.4311406041371052,0.7948288125376513,0.7442768979328547,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.5327850979461668,0.8750443543320523,0.8193906503170033,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.6325388041490235,0.9860289380250061,0.9233165024833754,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.7277837832062057,0.9818105559122985,0.9193664137301537,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.8242555247001287,0.9777354262365847,0.9155504664143652,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,0.9230715905028245,0.9571383681040357,0.8962634019652389,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,1.022182801803496,1.0679208433651493,1.0,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,1.1170550084737947,0.9755981292852485,0.9135491037060569,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,1.214394656572064,1.006873626404744,0.9428354476460652,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,1.3145143455979063,1.0276883066966132,0.9623262932655585,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
250000.0,1.4113580850868679,1.0346263675402076,0.9688230864377301,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,4
