timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
1.0e7,0.16640712653797785,3.6382904542867998,1.0,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,0.274104341707878,3.3264199358714444,0.9142810277700903,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,0.43264765465703003,3.3518579141068137,0.92127276703747,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,0.5803625586625367,2.78687804190211,0.7659855849657311,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,0.7372391047304468,2.208048661604068,0.6068918051890125,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,0.9110485184054838,2.00197301594042,0.5502510151660938,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,1.0741875938186058,1.8257599751587528,0.5018180923426713,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,1.2395860709746545,1.7339055878932093,0.47657151337388215,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,1.4085941308044574,1.6148228026205311,0.443841090454412,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,1.5771222060660748,1.4763291578392668,0.40577550813728697,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,1.7439167276830296,1.3924410908223206,0.3827185070344461,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,1.9078472920400424,1.310183202620745,0.3601095676891402,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,2.073677887387049,1.1657382436059607,0.32040824069789003,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,2.2433442279603497,1.06727810678098,0.2933460426512854,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,2.41204033108868,1.0582403100805142,0.29086196480922716,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,2.576878506862771,0.9939596989769812,0.27319415848337575,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,2.7406617330705108,0.9361575300025131,0.2573069802328425,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,2.9077039748326183,0.9027170624077943,0.24811572186167047,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,3.0753787358068125,0.8893773312451356,0.24444923856951298,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,3.2417290494451345,0.8043603121357199,0.2210819400600592,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,3.409204514857923,0.7783025018686913,0.21391983725534058,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,3.575175554075074,0.7549627543254006,0.20750480584524775,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,3.7396042635266094,0.718382250263507,0.19745049475560048,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,3.9071534198260043,0.6980576638950198,0.19186419354522297,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,4.074142976519235,0.6691536503718056,0.18391979936164202,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,4.239992350990924,0.6559352101091673,0.18028665340237324,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,4.407088516522949,0.6495925095188625,0.17854333448102885,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,4.574469721485384,0.6486396395715744,0.17828143402001279,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,4.7408222095503865,0.6152316278096062,0.16909909627603045,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,4.907319587502389,0.6349797929982042,0.17452696561101713,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,5.0725204855669785,0.6495184870050805,0.1785229890702619,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,5.238769118857413,0.6768961442677999,0.18604785757834424,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,5.405890681335789,0.7593324201810188,0.20870582756424483,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,5.572643174347505,0.8254088460647759,0.22686722141500318,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,5.739070032290748,0.9098454845303734,0.25007499977313574,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,5.9054848006034835,1.0668703752824837,0.29323397587057637,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,6.072173065480761,1.2408807927347663,0.3410614980650332,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
1.0e7,6.1570636819051865,1.6555502875001225,0.45503521730912866,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
