timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
0.0,0.0,0.0,0.0,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.14848831312097854,0.8964678285481442,0.7455915010638144,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.2530142120927438,1.202357896071855,1.0,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.3415355482457292,0.8283212026615399,0.6889140125146547,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.4374174579008819,0.813774449601423,0.6768154908451571,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.5380689936368985,0.8365288247150745,0.6957402845259661,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.632846375082628,0.7854301695223375,0.6532415781427187,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.7266096348272099,0.7980332979666546,0.6637235889362535,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.8260458905118582,0.8571708682104779,0.7129082538659121,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.9241469813606845,0.7957824712463323,0.6618515783413418,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.0196079316659694,0.8943704112852662,0.7438470809791372,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.1159254902892821,0.8548574949950387,0.7109842234062651,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.214345149968485,0.815934607072737,0.6786120919057659,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.3139531011622636,0.8693740057458271,0.7230575925738103,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.4112248863415786,0.8548700707920288,0.7109946826855124,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.5067187313929944,0.8370947636142834,0.6962109754084878,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.602750787023829,0.9560339259577254,0.7951325716586728,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.7008609880522825,0.8952514004885159,0.7445797989212142,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.798633962255822,0.9091200260526809,0.7561143225513864,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,1.8958757049652382,0.9089861619953119,0.756002987933128,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
0.0,0.0,0.0,0.0,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2
