timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
5.26e6,0.09731560440562248,1.625285385408323,0.2667663698947662,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.14999725702850447,2.4657972410930418,0.4047238625342481,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.2384158115382547,4.88520026976372,0.8018328066405357,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.3337792426748078,6.021582351369964,0.9883529866933424,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.4311406041371052,6.092542272286661,1.0,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.5327850979461668,5.101371616659871,0.8373141110345087,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.6325388041490235,4.842681476484931,0.7948539804989109,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.7277837832062057,3.9826833919824485,0.6536981138561165,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.8242555247001287,3.236109623023204,0.5311591579336918,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,0.9230715905028245,2.859479496912119,0.4693409366922448,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.022182801803496,2.464118110198711,0.40444825822667213,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.1170550084737947,2.4169074564381163,0.39669933312272276,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.214394656572064,2.1031934950393003,0.34520786250530633,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.3145143455979063,2.0146881756791655,0.3306810335717228,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.4113580850868679,1.816997350056183,0.29823303127845596,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.5067812110011178,1.7292201994270904,0.2838257203881619,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.6039425958023952,1.625553025682908,0.2668102990564567,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.701913652140549,1.516511920129273,0.24891282692078784,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.7986498797565238,1.4315602334043418,0.23496927381466437,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.8957352880425387,1.3548329499619371,0.22237563391635518,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,1.9938767667073873,1.2687555221205216,0.20824730718599194,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.0909287379487624,1.2363563988640183,0.20292947403711448,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.1871068346302747,1.225414152765874,0.2011334674426395,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.2849616139821176,1.1732265908840602,0.1925676570552088,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.382811465002986,1.09649069884249,0.17997260418366434,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.480113003714131,1.0630267888167668,0.17448000215807946,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.5780804313495316,0.9936358246907809,0.16309050972211775,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.675855789208449,0.9699193920182868,0.15919781081047066,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.7727532874332206,0.9775841143729687,0.1604558607364509,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.869534216973662,0.9362323927372908,0.15366859200894847,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,2.9658617397317966,0.8994195886131693,0.14762631893493583,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.0634309576787384,0.8705776014533123,0.14289233665449252,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.1611402348438853,0.8462139422937569,0.13889340516239945,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.2588465700551223,0.8432078473044342,0.1383999994780439,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.3564833043182727,0.8168211508435254,0.13406901656784975,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.4538335799832476,0.7878575701837791,0.1293150765268436,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.5512730312072303,0.7849897604762515,0.12884436831024695,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.6478891860449467,0.745586028341687,0.12237683302308097,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.7451871693695,0.7353235020568258,0.12069239230421347,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.84269293035294,0.7398556962249189,0.12143628442109032,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,3.9397404394705373,0.7130290405146589,0.11703308875804384,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.037245699175632,0.7109317472658313,0.11668884933300651,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.1344573322800535,0.7041949207402314,0.11558309967637402,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.23215363790399,0.6896221346171428,0.11319119405277643,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.330059865128127,0.6898829499967548,0.11323400300968729,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.427272473869443,0.6829818480333111,0.11210128998858361,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.524092228684452,0.6735304508409711,0.11054998401975483,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.621043089085586,0.6851998331475434,0.1124653391843227,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.718364616413839,0.6882021972666884,0.11295813250195004,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.815875568226035,0.688553740057326,0.1130158330110194,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,4.91332876486876,0.7074016871847493,0.11610944258893856,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,5.010866672889878,0.713620369844151,0.11713014665326468,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,5.108407149469437,0.7272056311757311,0.11935996480214743,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
5.26e6,5.2059656354909265,0.7476370256040331,0.1227134736520144,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,3
