timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
9.52e7,0.09731560440562248,45.12940506575059,0.623101194969022,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.14312573712117277,51.87823064419663,0.8013331190602321,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.23841581153825495,36.871615858592136,0.5854513631073444,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.33485311057702105,18.46932637546589,0.30334456712435837,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.4343952690516561,10.858371383210873,0.17814155357989964,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.5358233857687565,6.9090424381720705,0.11240210943620985,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.6339063392655175,5.122187527021568,0.08252965294458761,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.7277837832062057,4.148124368258466,0.06790539006107287,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.8259376414919914,3.558845877507635,0.05818370033703933,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,0.9243210918481215,2.8369847453141643,0.046364352147123124,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.022182801803496,2.4517147265913772,0.03951967476894735,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.1173471327217428,2.2907769082904728,0.0373825105662975,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.213688464411393,2.039447292947241,0.0333596006240577,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.313273450527723,1.8882178683232815,0.030371000605943076,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.4107318949698813,1.7872698567105865,0.029007887929959168,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.506640864861161,1.6848806973383628,0.027539045497097354,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.6034451523315203,1.6011215430487482,0.025997740264142317,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.7014414145142422,1.5484700769057786,0.025199305068062977,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.7987265555996903,1.441502728207865,0.02341579088393375,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.8957888248253194,1.3637400030841371,0.022089703180235436,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,1.9943789369970213,1.2935314457992626,0.020951865235195963,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.0914301624586282,1.2262631282055019,0.01989206378340968,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.187082507395002,1.170575462020814,0.019108315592440913,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.2849417235593523,1.144735208315061,0.01854362119610952,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.382710404909207,1.0812414577318807,0.017570473718572982,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.4799731415277058,1.0343300412279515,0.0168141851184511,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.5776972027758394,1.0198347929470555,0.016508757050840168,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.67554753703456,0.9808671492753934,0.015883243346927322,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.772503006914722,0.9583388393846086,0.015573010964342734,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.8692806372181447,0.9154574249102305,0.014855153514735283,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,2.96593377447594,0.8851216553240567,0.014384523237672702,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.0635297477775563,0.8537178617074087,0.013866774844939134,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.1614185011165015,0.83628178139104,0.01357538801239529,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.2589325618292024,0.8124930740119346,0.013196568477451525,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.3562862594722063,0.7794442840471707,0.012662208938563657,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.453757438034321,0.7701535870277969,0.012494433299307509,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.551161144114627,0.7526785023455034,0.012193651822472383,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.6478625652505854,0.7308417157010265,0.011864842712177576,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.7451440320694656,0.7203263201975864,0.011685529709685897,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.8426210059407913,0.701556223327655,0.011394099989130255,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,3.9395947445724304,0.6801867441563381,0.011026476190213862,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.037095535211362,0.6684266990482666,0.010843441336093603,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.134549388617974,0.6639166392104154,0.010774495177078618,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.232215552445368,0.6550315408566011,0.010608185926640904,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.330103843164631,0.6482526341772253,0.01052410573314975,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.427361922080238,0.6409690301012907,0.010405659795809503,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.524137645996126,0.6346390163017319,0.010289120694806664,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.621068005352794,0.6332336488076223,0.010302800119172808,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.718398679508387,0.6321161219491901,0.010261729289015606,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.815930194097771,0.6384595699722172,0.010326212762468975,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,4.913344955822582,0.6425761215110671,0.010399690671812244,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.010894737573997,0.6514971396970259,0.010557280959278131,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.108560944675358,0.6665817818531902,0.010803672772756328,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.2060950464250615,0.6867997723860597,0.011139697736289653,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.302964777800892,0.712496541927005,0.011556315479470858,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.400192108614449,0.7408543871614512,0.012032849112760046,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.497500456516036,0.7852308562609769,0.012745672588788925,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.594369116860314,0.8368152442988623,0.013574617207845238,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.691732337002324,0.8963180559402477,0.014560509760092044,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.789059600838352,0.9779939331294367,0.015866966632337134,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.886718625195528,1.0515162099634157,0.017064714076367636,0.01,0.05,0.05,1.0,0.001,500000,500000000
9.52e7,5.936251868742972,1.1235951223986462,0.017927779940553452,0.01,0.05,0.05,1.0,0.001,500000,500000000
