timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
0.0,0.16640712653797785,0.4434890607059199,0.4023133674291164,0.05,0.05,0.05,1.0,500000,9500000
0.0,0.26644652718160705,0.4142569618105881,0.3749690558663113,0.05,0.05,0.05,1.0,500000,9500000
0.0,0.4146184035584643,0.3660899978515439,0.3315865725625187,0.05,0.05,0.05,1.0,500000,9500000
0.0,0.5721939835905296,0.37845069246413715,0.34317182943648233,0.05,0.05,0.05,1.0,500000,9500000
0.0,0.7372391047304465,0.416221253651648,0.37812692988015,0.05,0.05,0.05,1.0,500000,9500000
0.0,0.9110485184054838,0.38392105336164456,0.34827325943219267,0.05,0.05,0.05,1.0,500000,9500000
0.0,1.075891060681915,0.39921753791722514,0.3622137086108077,0.05,0.05,0.05,1.0,500000,9500000
0.0,1.2405125526094756,0.43858327815397335,0.3976753002552355,0.05,0.05,0.05,1.0,500000,9500000
0.0,1.4100753393638379,0.4616427892689008,0.41897476956523255,0.05,0.05,0.05,1.0,500000,9500000
0.0,1.5781649628537946,0.5035032275803325,0.4567506350356845,0.05,0.05,0.05,1.0,500000,9500000
0.0,1.7446683485012755,0.5372117495707972,0.4870200731699703,0.05,0.05,0.05,1.0,500000,9500000
0.0,1.9084264728269837,0.573390986851048,0.5199664397154963,0.05,0.05,0.05,1.0,500000,9500000
0.0,2.073677887387049,0.627693858224418,0.5693200181427381,0.05,0.05,0.05,1.0,500000,9500000
0.0,2.2433442279603497,0.6673996940353201,0.6055774364855907,0.05,0.05,0.05,1.0,500000,9500000
0.0,2.410935901692485,0.7133861521079846,0.6466719011589407,0.05,0.05,0.05,1.0,500000,9500000
0.0,2.5759721587773035,0.7708854385497964,0.6991150789989539,0.05,0.05,0.05,1.0,500000,9500000
0.0,2.7408751778542473,0.816951345280661,0.7406288802071713,0.05,0.05,0.05,1.0,500000,9500000
0.0,2.9078190808239657,0.8588501534526335,0.7786080602073443,0.05,0.05,0.05,1.0,500000,9500000
0.0,3.075096969217735,0.8981811033431787,0.8145949985636798,0.05,0.05,0.05,1.0,500000,9500000
0.0,3.2415286478287078,0.9487469238612346,0.8602359031761638,0.05,0.05,0.05,1.0,500000,9500000
0.0,3.4093960864458897,0.9971568611410054,0.9042873446408417,0.05,0.05,0.05,1.0,500000,9500000
0.0,3.57536079712662,1.0176540195488535,0.922895972606573,0.05,0.05,0.05,1.0,500000,9500000
0.0,3.739948284783737,1.0434719458481816,0.9460194439843903,0.05,0.05,0.05,1.0,500000,9500000
0.0,3.9073893900820065,1.0710328342846767,0.9716694725924823,0.05,0.05,0.05,1.0,500000,9500000
0.0,4.074087291048524,1.0623765026840373,0.9636079513432882,0.05,0.05,0.05,1.0,500000,9500000
0.0,4.239973016158672,1.0754070504703444,0.974985462746819,0.05,0.05,0.05,1.0,500000,9500000
0.0,4.407323146499056,1.0614573325653927,0.9628827837709796,0.05,0.05,0.05,1.0,500000,9500000
0.0,4.574671793958157,1.06376574273693,0.964509172135288,0.05,0.05,0.05,1.0,500000,9500000
0.0,4.740685206894386,1.0589309228003125,0.9603855500439312,0.05,0.05,0.05,1.0,500000,9500000
0.0,4.9069750068880795,1.0536681125211549,0.9557005353215448,0.05,0.05,0.05,1.0,500000,9500000
0.0,5.072444808144045,1.0421126544770518,0.9448770153305343,0.05,0.05,0.05,1.0,500000,9500000
0.0,5.238882741566024,1.0318859446805948,0.9356137499105618,0.05,0.05,0.05,1.0,500000,9500000
0.0,5.405923118956908,1.0238022388258752,0.928687821752705,0.05,0.05,0.05,1.0,500000,9500000
0.0,5.572671841390216,1.0096602112232478,0.9155833427258687,0.05,0.05,0.05,1.0,500000,9500000
0.0,5.739172713052713,1.010909924897662,0.9166158018233852,0.05,0.05,0.05,1.0,500000,9500000
0.0,5.905577090220496,0.9926810334241069,0.9001963045037839,0.05,0.05,0.05,1.0,500000,9500000
0.0,5.990656555367199,0.950335609550445,0.8594023958689158,0.05,0.05,0.05,1.0,500000,9500000
