timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
2.42e8,0.0,0.0,0.0,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,0.21880726803532513,9.32201776245099,1.0,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,0.3747669072067089,6.785376062678093,0.7897429436431286,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,0.5318863833776222,4.573923612226525,0.5673058964710312,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,0.6961717028486047,3.29708854594708,0.397870957507433,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,0.8548049667437518,2.590206608957271,0.31535960141345415,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,1.003104855718448,2.1756899847041957,0.26559105592346177,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,1.1521226635989714,1.8898254560274115,0.23061787247096133,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,1.3073825505704653,1.777491114737466,0.21630040189747377,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,1.4636519500583907,1.607771472596557,0.19307102023304587,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,1.6175182514920998,1.4669337657393156,0.17732942141915867,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,1.769629374296353,1.4192355763490025,0.17154679988723806,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,1.9265539102664264,1.2549612360326245,0.14875930632573178,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,2.085672817007156,1.2041025761617068,0.14466388021274548,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,2.2402992196314835,1.1396734319337318,0.13783039576116393,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,2.3918607759554757,1.0644673756670846,0.12755502676062816,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,2.5445374825749694,1.008913275975029,0.12125652426067413,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,2.6988060807693874,0.9529867782927014,0.11412276040527547,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,2.853932498022398,0.9137107904253804,0.1101619319184491,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,3.009064210489927,0.8556696694144691,0.10326251345759285,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,3.1642303569594774,0.827842429141036,0.09969377484048096,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,3.318283259274186,0.791593633098903,0.09528419104218706,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,3.4722171256532746,0.7607096664272698,0.09115117139133795,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,3.62740054653879,0.7245192483855633,0.08680099917571389,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,3.781335212160716,0.7122043091280119,0.08568100005981016,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,3.935887345386505,0.6773063461645047,0.0818106612727799,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,4.092862767439631,0.6724876850002005,0.08090776183861643,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,4.248134733469396,0.6486179119517237,0.07798330815669492,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,4.401720146007895,0.6438770875463664,0.07721563982780566,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,4.555944085119298,0.6349391307680424,0.07654165127652278,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,4.708513889603124,0.6252308944194641,0.07543497666490802,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,4.862920635809377,0.6362070263026779,0.076928016988554,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,5.018264805612903,0.6332857099075591,0.07637416424523465,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,5.173278090518665,0.673371118343347,0.08090753360757617,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,5.327748193109139,0.7086040700009478,0.08525664917204773,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,5.481958370598517,0.7736499528611912,0.09300253363797469,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,5.636653344830873,0.848254185313425,0.10202249541842863,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,5.790550673779092,0.9511733857782713,0.11472118886530165,0.04,0.05,0.05,1.0,0.001,500000,500000000
2.42e8,5.870197452086399,1.0758207021613746,0.13274080639211294,0.04,0.05,0.05,1.0,0.001,500000,500000000
