TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,N_exp,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal,fit_ep_parameters,fit_ep_margin_error,fit_ep_standard_error
10000.0,0.0466541,0.00249247,-0.00538448,0.0,483.515,433.813,0.147956,1.35617e241,1.35617e241,4.86139e-6,0.0301902,0.0477966,0.0779868,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
20000.0,0.0014663,0.00135619,-0.351452,0.0,5.85694,13.6344,0.00314377,17158.0,17158.0,2.86916e-5,0.000494993,0.000506143,0.00100114,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
30000.0,0.00247835,0.00556303,-5.69744,0.0,4.81009,23.045,0.00449275,17149.7,17149.7,4.52502e-5,0.000838717,0.000855149,0.00169387,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
40000.0,0.00348347,0.0106276,-11.3935,0.0,3.44236,32.3911,0.00577958,17141.7,17141.7,6.46986e-5,0.00118853,0.00120263,0.00239116,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
50000.0,0.00449513,0.0260657,-22.348,0.0,-3.17689,41.798,0.00622921,17139.0,17139.0,8.26422e-5,0.00153494,0.00155297,0.00308791,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
60000.0,0.00551996,0.0444354,-40.7082,0.0,-17.0092,51.3273,0.00553519,17143.3,17143.3,0.000104843,0.00189553,0.00191973,0.00381527,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
70000.0,0.00648289,0.0644318,-53.1026,0.0,-25.391,60.2812,0.00562744,17142.7,17142.8,0.000119988,0.00221003,0.00224919,0.00445922,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
80000.0,0.00752024,0.096718,-71.9526,0.0,-39.6558,69.927,0.00488245,17147.4,17147.4,0.000138826,0.00258081,0.00261275,0.00519356,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
90000.0,0.0085092,0.119634,-85.5248,0.0,-49.0094,79.1228,0.004857,17147.6,17147.6,0.000154955,0.00291289,0.00295739,0.00587028,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
100000.0,0.00950961,0.169944,-101.006,0.0,-60.1344,88.4251,0.00456302,17149.4,17149.4,0.000169606,0.00325808,0.00330678,0.00656486,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
110000.0,0.0105598,0.226891,-114.989,0.0,-69.6037,98.1899,0.00461068,17149.2,17149.2,0.000193247,0.00362109,0.00366244,0.00728353,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
120000.0,0.0115648,0.283433,-135.475,0.0,-85.81,107.536,0.00350414,17156.0,17156.0,0.000208331,0.00395328,0.00401149,0.00796476,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
130000.0,0.0124818,0.336106,-153.662,0.0,-99.955,116.062,0.0025979,17161.7,17161.7,0.000220294,0.00425891,0.00434931,0.00860822,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
140000.0,0.0134643,0.420573,-172.813,0.0,-114.962,125.198,0.001651,17167.5,17167.5,0.000239557,0.00458134,0.0046817,0.00926305,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
150000.0,0.014524,0.494775,-191.093,0.0,-128.405,135.052,0.00107207,17171.1,17171.1,0.000247313,0.00499658,0.00503459,0.0100312,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
160000.0,0.0155545,0.654167,-213.431,0.0,-146.39,144.634,-0.000283288,17179.5,17179.5,0.000271191,0.00528607,0.00542144,0.0107075,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
170000.0,0.0165033,0.771936,-234.419,0.0,-162.973,153.456,-0.0015351,17186.4,17186.4,0.000284383,0.00564125,0.00575781,0.0113991,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
180000.0,0.0175404,0.910224,-252.023,0.0,-176.155,163.1,-0.00210571,17190.0,17190.0,0.000298048,0.00599575,0.00609419,0.0120899,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
190000.0,0.0185256,1.08625,-276.394,0.0,-196.094,172.26,-0.00384422,17200.8,17200.8,0.000305392,0.00631931,0.00645711,0.0127764,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
200000.0,0.0195376,1.1873,-295.583,0.0,-210.902,181.67,-0.00471473,17206.2,17206.2,0.000316773,0.00664864,0.00681812,0.0134668,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
210000.0,0.0205346,1.36264,-315.013,0.0,-225.89,190.941,-0.00563694,17211.9,17211.9,0.00033817,0.00700376,0.00715121,0.014155,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
220000.0,0.0215785,1.54121,-339.715,0.0,-245.902,200.648,-0.00729909,17222.2,17222.2,0.000343969,0.00739187,0.00749053,0.0148824,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
230000.0,0.0225599,1.79591,-361.329,0.0,-263.157,209.773,-0.00861031,17230.4,17230.4,0.000358013,0.00772845,0.00781617,0.0155446,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
240000.0,0.0235042,1.96997,-383.595,0.0,-280.447,218.554,-0.00998273,17238.9,17238.9,0.000370988,0.00806492,0.00825424,0.0163192,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
250000.0,0.024653,2.16319,-407.646,0.0,-299.617,229.236,-0.0113518,17247.4,17247.4,0.000378701,0.0084953,0.00857982,0.0170751,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
260000.0,0.0255203,2.35008,-428.757,0.0,-316.833,237.301,-0.0128278,17256.6,17256.6,0.000379102,0.00876794,0.00890524,0.0176732,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
270000.0,0.0266269,2.65857,-454.965,0.0,-338.414,247.591,-0.014649,17267.9,17267.9,0.000393085,0.00913708,0.0092327,0.0183698,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
280000.0,0.0275086,2.94314,-482.914,0.0,-361.641,255.788,-0.017073,17282.9,17282.9,0.000398533,0.00948022,0.00960528,0.0190855,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
290000.0,0.0285742,3.24205,-498.257,0.0,-372.755,265.697,-0.0172675,17284.1,17284.1,0.000409505,0.0097657,0.0099536,0.0197193,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
300000.0,0.0294711,3.43505,-523.453,0.0,-392.765,274.037,-0.0191496,17295.8,17295.7,0.000411427,0.0102063,0.0103184,0.0205247,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
310000.0,0.0304482,3.79027,-545.462,0.0,-411.065,283.123,-0.0206359,17305.0,17304.9,0.000419214,0.0104911,0.0105745,0.0210656,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
320000.0,0.0314752,4.09177,-570.895,0.0,-431.223,292.672,-0.0223469,17314.4,17314.4,0.000417538,0.0109061,0.0109618,0.0218679,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
330000.0,0.032527,4.51878,-595.313,0.0,-451.122,302.452,-0.023979,17323.9,17323.9,0.00044091,0.0112038,0.0113239,0.0225277,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
340000.0,0.0334652,4.7864,-614.634,0.0,-465.577,311.176,-0.0249035,17329.6,17329.6,0.000426194,0.0115845,0.0116849,0.0232693,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
350000.0,0.034462,5.25741,-635.754,0.0,-482.404,320.445,-0.0261223,17337.2,17337.2,0.000466241,0.0118893,0.0119966,0.0238859,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
360000.0,0.0353737,5.339,-650.215,0.0,-492.391,328.922,-0.026366,17338.8,17338.8,0.000449095,0.0122465,0.0123478,0.0245943,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
370000.0,0.0363936,5.72793,-670.846,0.0,-508.381,338.406,-0.0274153,17345.3,17345.3,0.000465522,0.0125399,0.0127403,0.0252802,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
380000.0,0.0374503,6.23818,-692.34,0.0,-524.789,348.231,-0.0284771,17351.2,17351.2,0.00045816,0.012988,0.0130302,0.0260182,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
390000.0,0.0384586,6.64748,-717.271,0.0,-544.576,357.607,-0.0301564,17360.7,17360.7,0.000473254,0.0134135,0.0133683,0.0267818,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
400000.0,0.0395438,7.15477,-738.982,0.0,-561.128,367.698,-0.0311984,17367.1,17367.1,0.000470926,0.0138132,0.0137189,0.0275321,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
410000.0,0.0405323,7.55943,-758.05,0.0,-575.521,376.889,-0.0320373,17372.4,17372.3,0.000462242,0.0140585,0.0141624,0.028221,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
420000.0,0.0413982,7.90101,-776.424,0.0,-590.382,384.941,-0.0331356,17379.2,17379.2,0.000494779,0.0143125,0.0144199,0.0287324,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
430000.0,0.0425306,8.4827,-798.825,0.0,-606.401,395.47,-0.034021,17384.8,17384.7,0.000476274,0.0148189,0.0148491,0.029668,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
440000.0,0.0434554,8.77889,-819.428,0.0,-622.409,404.07,-0.0352159,17392.3,17392.2,0.000494917,0.0151897,0.0151716,0.0303613,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
450000.0,0.044409,9.26699,-837.464,0.0,-636.495,412.938,-0.0360576,17397.6,17397.5,0.000491706,0.0154522,0.0154676,0.0309198,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
460000.0,0.0455886,9.95398,-858.219,0.0,-651.718,423.905,-0.0367439,17400.6,17400.5,0.000504836,0.0157882,0.015913,0.0317011,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
470000.0,0.0463715,10.4087,-879.597,0.0,-668.501,431.186,-0.0382767,17409.8,17409.7,0.000489023,0.016254,0.0161149,0.0323689,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
480000.0,0.0474556,10.8743,-897.286,0.0,-680.455,441.266,-0.0385789,17411.7,17411.6,0.000516711,0.016683,0.0165359,0.0332189,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
490000.0,0.0484375,11.2419,-911.977,0.0,-690.261,450.397,-0.0386879,17411.8,17411.8,0.000477122,0.0169483,0.0169991,0.0339474,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
500000.0,0.0495793,11.8699,-926.526,0.0,-699.281,461.013,-0.0384303,17409.7,17409.7,0.000507416,0.0174,0.0173379,0.0347379,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
510000.0,0.0500108,12.3496,-948.744,0.0,-719.856,465.025,-0.0411018,10.4672,10.4261,0.000511844,0.0176039,0.0173217,0.0349256,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
520000.0,0.0500092,12.5053,-965.564,0.0,-735.839,465.011,-0.0436819,26.6296,26.5859,0.000497566,0.017556,0.0174795,0.0350355,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
530000.0,0.0501466,12.7231,-982.322,0.0,-751.834,466.288,-0.0460558,40.5528,40.5067,0.000504437,0.0175776,0.0175457,0.0351233,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
540000.0,0.049939,12.9834,-1000.07,0.0,-770.541,464.357,-0.0493844,60.2967,60.2473,0.000455539,0.0174286,0.0174982,0.0349268,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
550000.0,0.0501947,13.4722,-1013.23,0.0,-782.638,466.736,-0.050952,69.652,69.601,0.000499025,0.0177069,0.0173119,0.0350187,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
560000.0,0.0499792,13.1546,-1025.82,0.0,-795.712,464.732,-0.0533839,84.5179,84.4645,0.000443208,0.017654,0.017339,0.0349929,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
570000.0,0.049825,13.4024,-1035.45,0.0,-805.395,463.297,-0.0551771,95.165,95.1098,0.000423515,0.0174504,0.0174935,0.0349439,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
580000.0,0.0499633,13.4408,-1045.44,0.0,-815.577,464.583,-0.0566118,104.172,104.115,0.000437439,0.0175989,0.0173073,0.0349062,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
590000.0,0.049958,13.7897,-1056.64,0.0,-825.95,464.534,-0.058293,114.784,114.726,0.000484966,0.0175352,0.0174489,0.0349841,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
600000.0,0.0500431,13.7728,-1071.31,0.0,-840.355,465.326,-0.0604886,128.417,128.357,0.000428011,0.0176053,0.0174237,0.0350289,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
610000.0,0.0500023,14.0046,-1083.72,0.0,-851.963,464.946,-0.0624221,139.666,139.603,0.000434674,0.0176841,0.017437,0.035121,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
620000.0,0.0502427,14.3258,-1093.5,0.0,-860.715,467.182,-0.063473,146.246,146.182,0.000434503,0.0176696,0.0175655,0.0352351,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
630000.0,0.0498298,14.1125,-1103.65,0.0,-872.052,463.342,-0.065921,160.79,160.725,0.000395444,0.0175451,0.0175328,0.0350779,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
640000.0,0.0499613,14.5089,-1116.81,0.0,-884.919,464.566,-0.0677989,170.573,170.505,0.000399351,0.0175842,0.0174777,0.0350619,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
650000.0,0.0499903,14.8249,-1127.24,0.0,-894.764,464.835,-0.0693435,180.445,180.376,0.000434959,0.0177198,0.0173849,0.0351046,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
660000.0,0.0501729,15.0363,-1137.79,0.0,-903.454,466.533,-0.070471,187.655,187.584,0.000429731,0.0177772,0.0175945,0.0353717,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
670000.0,0.0499334,14.863,-1147.09,0.0,-914.252,464.306,-0.072572,200.818,200.745,0.000359237,0.0176479,0.0175101,0.0351579,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
680000.0,0.0500558,15.1054,-1150.82,0.0,-917.548,465.443,-0.0729201,203.081,203.008,0.000410155,0.0177025,0.0174851,0.0351877,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
690000.0,0.050144,15.236,-1158.88,0.0,-924.641,466.264,-0.0739318,209.506,209.432,0.000407908,0.0176862,0.0176376,0.0353238,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
700000.0,0.0499999,15.4557,-1169.87,0.0,-935.825,464.924,-0.0759518,222.182,222.106,0.000422919,0.0176785,0.0175779,0.0352564,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
710000.0,0.0501557,15.6354,-1179.62,0.0,-945.606,466.373,-0.0772957,230.647,230.57,0.000408875,0.0177573,0.0174654,0.0352227,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
720000.0,0.0498807,15.3753,-1192.05,0.0,-959.664,463.815,-0.0799756,247.233,247.153,0.000368296,0.017654,0.0173477,0.0350018,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
730000.0,0.050125,15.554,-1199.64,0.0,-965.687,466.087,-0.0805806,251.202,251.121,0.000381915,0.0177123,0.0175142,0.0352265,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
740000.0,0.0497963,15.5946,-1206.56,0.0,-973.412,463.031,-0.0823195,262.188,262.106,0.000378326,0.0176459,0.0174437,0.0350896,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
750000.0,0.0501536,16.1098,-1216.67,0.0,-982.627,466.353,-0.08327,268.056,267.973,0.000390814,0.0177069,0.0174434,0.0351503,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
760000.0,0.0501341,16.2168,-1226.43,0.0,-991.472,466.172,-0.0847259,276.589,276.505,0.000412678,0.0177652,0.0175161,0.0352812,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
770000.0,0.0500932,16.0005,-1237.27,0.0,-1002.86,465.791,-0.0866241,287.784,287.697,0.000350399,0.0177214,0.0175056,0.035227,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
780000.0,0.0499285,16.2541,-1246.15,0.0,-1012.58,464.26,-0.0884383,299.141,299.053,0.000376696,0.0175838,0.0174682,0.035052,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
790000.0,0.0497259,16.1194,-1251.86,0.0,-1018.39,462.376,-0.089679,306.944,306.854,0.000335738,0.0177001,0.0173578,0.0350579,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
800000.0,0.0500321,16.2104,-1257.74,0.0,-1022.86,465.224,-0.0899406,308.601,308.511,0.000335126,0.0176889,0.0175819,0.0352707,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
810000.0,0.049942,16.1954,-1263.18,0.0,-1028.67,464.385,-0.0910136,315.484,315.393,0.000311726,0.0177371,0.0174753,0.0352123,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
820000.0,0.0500602,16.6575,-1268.88,0.0,-1032.81,465.484,-0.0915034,318.653,318.562,0.000339329,0.0178532,0.0175367,0.0353899,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
830000.0,0.0500186,16.4804,-1275.79,0.0,-1040.13,465.098,-0.092747,326.572,326.479,0.000320841,0.0177703,0.0175807,0.035351,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
840000.0,0.0501211,16.869,-1281.63,0.0,-1046.16,466.051,-0.0935662,331.993,331.899,0.000337429,0.0177869,0.0174708,0.0352577,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
