N_clusters,Max_cluster,hist_dist_euclidean,hist_dist_chain,count_threebody_loops,N_loops,N_size_real_loop,N_dangling_chains,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim,time_instant
277,2188,"(domain = 0.0:1.4:46.2, range = [0, 28, 45, 47, 54, 51, 35, 26, 34, 32, 43, 47, 46, 42, 27, 39, 27, 24, 20, 14, 23, 15, 24, 35, 15, 41, 22, 23, 12, 17, 12, 4, 2, 0])","(domain = 0.0:1.4:204.4, range = [0, 24, 25, 11, 15, 12, 18, 13, 4, 6, 3, 2, 2, 4, 0, 0, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8, 1, 1, 1, 3, 0, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0])",127,41,"[11, 25, 23, 10, 13, 19, 10, 9, 9, 25, 9, 10, 7, 16, 10, 8, 13, 10, 10, 15, 12, 11, 29, 26, 7, 7, 12, 5, 6, 12, 17, 8, 11, 17, 14, 14, 11, 15, 35, 8, 12]",1099,0.01,0.05,0.05,1.0,0.001,500.0,9500.0,2,7770.0
