timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
6.77e6,0.09731560440562248,2.7314859360360746,0.33833954894127705,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.14312573712117277,4.522040036862624,0.5601291832337992,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.23841581153825495,8.073209131428372,1.0,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.33485311057702105,6.991287794583284,0.8659862120215303,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.4343952690516561,6.484299575637673,0.8031873657768632,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.5358233857687565,5.738130446226527,0.710762021993018,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.6339063392655175,4.761917737212211,0.5898419896834379,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.7277837832062057,3.8168039975262316,0.47277407724614884,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.8259376414919914,3.3976771325691755,0.42085830767622306,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.9243210918481215,2.7912764512603414,0.3457455896186462,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.022182801803496,2.4014355788229924,0.29745737286482415,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.1173471327217428,2.440273980412727,0.3022681489710122,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.213688464411393,2.2147191505405774,0.27432946607549763,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.313273450527723,1.9371302893024422,0.2399455108578007,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.4107318949698813,1.8663816247689136,0.23118212279466857,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.506640864861161,1.7480371178484249,0.2165232052571824,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.6034451523315203,1.594240977453571,0.1974730186596202,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.7014414145142422,1.5365609634968354,0.19032839834597168,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.7987265555996903,1.4214841973264531,0.17607424435380054,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.8957888248253194,1.3074211094961754,0.16194565112979512,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.9943789369970213,1.3218553420063275,0.16373356870695296,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.0914301624586282,1.2785999842879727,0.15837567979138345,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.187082507395002,1.2003627110392772,0.14868470412420742,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.2849417235593523,1.1391408115350534,0.14110136291409411,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.382710404909207,1.1080193317360294,0.1372464547490287,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.4799731415277058,1.061173727728793,0.13144385466217226,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.5776972027758394,1.0380354028730931,0.12857779180178827,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.67554753703456,0.9895466657404338,0.12257166259798795,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.772503006914722,0.9687064337154547,0.11999025640799471,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.8692806372181447,0.9248229542304416,0.11455456425997662,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.96593377447594,0.9147736964244247,0.1133097980657137,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.0635297477775563,0.8656342010113157,0.10722306172417477,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.1614185011165015,0.8481324192609907,0.10505517761942738,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.2589325618292024,0.8360817165689619,0.10356249949157902,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.3562862594722063,0.8084797813389455,0.1001435449246071,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.453757438034321,0.7995355989790713,0.09903566053634628,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.551161144114627,0.7642903749399127,0.09466995868651414,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.6478625652505854,0.7545231302673399,0.09346012446649501,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.7451440320694656,0.7403734743318943,0.09170745638802767,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.8426210059407913,0.7330952364568253,0.09080592667950875,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.9395947445724304,0.7208779206965683,0.08929261077732359,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.037095535211362,0.7003717329506494,0.08675258147644868,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.134549388617974,0.687903839072727,0.08520822734478302,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.232215552445368,0.6794262902976002,0.08415814321626411,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.330103843164631,0.6818931203216588,0.08446370076889279,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.427361922080238,0.6718631048624718,0.08322131805640476,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.524137645996126,0.6627446401952068,0.08209184593214534,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.621068005352794,0.6786583928525892,0.08406302646250363,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.718398679508387,0.6758958909867177,0.08372084507949977,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.815930194097771,0.6714769578102104,0.08317348738015508,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.913344955822582,0.6814062414811235,0.08440339280057323,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.010894737573997,0.6946847934540266,0.08604816029720733,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.108560944675358,0.7106010902129544,0.08801965595646963,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.2060950464250615,0.7348094952377962,0.09101826588106583,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.302964777800892,0.7618679369750171,0.09436989982200816,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.400192108614449,0.7928114914007397,0.09820276899732307,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.497500456516036,0.8410456520343045,0.10417736470620827,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.594369116860314,0.9022691643996272,0.11176090569574915,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.691732337002324,0.9547889376913661,0.11826634516061864,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.789059600838352,1.015953661999175,0.1258426042803904,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.886718625195528,1.0839900670923461,0.13427003431292986,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.936251868742972,1.198211048836101,0.1484181853002617,0.01,0.05,0.05,1.0,0.001,500000,9500000
