timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
2.26e8,0.13156609811420594,60.287789337237946,0.4810799054904486,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,0.2015338053287105,125.3176211460674,1.0,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,0.33048440919936184,29.885608014381887,0.23847889659146893,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,0.45644716061900015,11.097119451698056,0.088551947844298,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,0.5853256621140802,6.387942536092099,0.05097401688343938,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,0.7222179895892465,3.905898350842216,0.031167989905342912,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,0.8531013822023843,2.960902414488705,0.023627183371423433,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,0.9815345849063054,2.5382711429325604,0.020254702568715446,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,1.1143810157664553,1.9422404115295753,0.015498541974921018,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,1.2472300444008935,1.767374879227928,0.014103163330621444,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,1.3786510877257763,1.4560661146579534,0.011619005382816799,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,1.5082222929364104,1.331647628533251,0.010626180231917366,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,1.6407675420683419,1.222673188216593,0.00975659430042542,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,1.7753971768840855,1.1748223312163955,0.009374757679505016,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,1.9070907742142216,1.113470846985317,0.008885189782588359,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,2.036771444186369,1.1131180162277337,0.008882374290606015,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,2.167234915344434,1.034375207066376,0.008254028424787379,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,2.298744537202867,1.021777513153365,0.00815350230724859,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,2.4310222213596684,1.0177185674959115,0.00812111304211306,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,2.5630010628278725,0.9684566882659889,0.007728016853569041,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,2.695183344485053,0.9308804972068645,0.007428169228666184,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,2.826348944355321,0.9080720888125999,0.007246164430093766,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,2.9569804629182466,0.8620206099642823,0.006878686349779417,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,3.0891826382207888,0.8282671721343042,0.006609343239678119,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,3.2204573881590615,0.7946133086324185,0.006340794705209375,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,3.3520480799616283,0.7769394751942996,0.006199762396452742,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,3.484943918655699,0.722462991607551,0.005765055105582195,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,3.6171596766995324,0.6777543239265879,0.005408292287455829,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,3.747916414398213,0.6866720008922179,0.005479452886293209,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,3.8793076180734904,0.6575783644856585,0.005247293704364209,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,4.010395561986795,0.6647652746876676,0.005304643262521175,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,4.142031264656112,0.6637348042660222,0.00529642039320542,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,4.27378467774404,0.688923167890137,0.005497416577092088,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,4.40567052248233,0.6922727355578372,0.005524145201822333,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,4.537494701207758,0.7143270018941655,0.00570013215509064,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,4.6689632552293565,0.735049641110019,0.005865493091775671,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,4.800852114144265,0.7470794605888421,0.00596148772819477,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,4.931920090645265,0.7701498506057729,0.006145583067748339,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,5.063763700458891,0.8163188530026934,0.006513998953516765,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,5.195341388056147,0.8340400641386895,0.006655409323215218,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,5.326102653513176,0.8422288934837739,0.006720753919371729,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,5.4578382274631325,0.8780859109618496,0.007006883013988691,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,5.589571567639883,0.9381886949018086,0.007486486627513276,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,5.721699139035791,0.9873992741116835,0.007879173456068027,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,5.854263827008047,1.037907096238802,0.008282211924762287,0.01,0.5,0.05,1.0,0.002,500000,500000000
2.26e8,5.920474415139295,1.1152453075450854,0.008899349487692403,0.01,0.5,0.05,1.0,0.002,500000,500000000
