timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,time_heat,time_isothermal,Nsim
370000.0,0.16640712653797785,0.4790353777530553,0.37857084935170515,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,0.274104341707878,0.39593345389741036,0.3128972741674314,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,0.43264765465703003,0.7758298513928708,0.6131208245450572,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,0.5803625586625367,1.0292130363017575,0.8133638378530355,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,0.7372391047304468,1.0910932372977962,0.8622663643407572,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,0.9110485184054838,1.1612320296615155,0.9176954692268771,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,1.0741875938186058,1.1931556653704871,0.9429239981539616,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,1.2395860709746545,1.2653784055835087,1.0,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,1.4085941308044574,1.2133883744529461,0.9589134515800527,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,1.5771222060660748,1.1298924189881274,0.8929284821065805,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,1.7439167276830296,1.0851224200352283,0.8575477621927977,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,1.9078472920400424,1.0625720584730955,0.8397267203110739,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,2.073677887387049,0.9471669523293701,0.748524669102915,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,2.2433442279603497,0.9589615748237812,0.7578456931083565,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,2.41204033108868,0.9764917240869593,0.771699374493961,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,2.576878506862771,0.9223729779022869,0.7289305506023311,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,2.7406617330705108,0.9450411878106328,0.7468447253727571,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,2.9077039748326183,0.9121116541085476,0.7208212579603349,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,3.0753787358068125,0.8787673266397303,0.694469988394105,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,3.2417290494451345,0.8393725355365901,0.66333717394958,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,3.409204514857923,0.8408460562715124,0.6645016641356148,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,3.575175554075074,0.8194693374563409,0.6476081256329452,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,3.7396042635266094,0.8104310910669473,0.6404654034642153,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,3.9071534198260043,0.7869831764603935,0.6219350456652443,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,4.074142976519235,0.8192695823994921,0.6474502637190962,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,4.239992350990924,0.8079438732162163,0.6384998113221682,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,4.407088516522949,0.7681734586345146,0.6070701501186785,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,4.574469721485384,0.7884913305349532,0.623126905798075,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,4.7408222095503865,0.8057058086339982,0.6367311193859516,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,4.907319587502389,0.8188782709038008,0.6471410190742021,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,5.0725204855669785,0.8698776125022826,0.6874446479123789,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,5.238769118857413,0.8953210484761447,0.7075520212179391,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,5.405890681335789,0.9328631459865959,0.7372206937231723,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,5.572643174347505,0.9650157829854604,0.762630197202124,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,5.739070032290748,1.029003114115659,0.813197941086367,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,5.9054848006034835,1.109823800345892,0.8770687056526105,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,6.072173065480761,1.1391938705756994,0.9002792094040666,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
370000.0,6.1570636819051865,1.0724820188477726,0.8475583383716865,0.05,0.05,0.05,1.0,0.001,500.0,9500.0,5
