TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,N_exp,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal,fit_ep_parameters,fit_ep_margin_error,fit_ep_standard_error
11000.0,0.0010062864,0.00050708007,-0.0999614,0.0,10.725743999999999,23.394650000000002,0.0022013149999999997,43014.450000000004,43014.47000000001,1.794399e-5,0.0003373215,0.0003610778,0.0006983996,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
12000.0,0.001086605,0.0006778394,-0.0999575,0.0,11.33151,25.261940000000003,0.002360867,43011.969999999994,43011.979999999996,2.5650170000000005e-5,0.00036270210000000005,0.00037476800000000004,0.0007374700999999999,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
13000.0,0.0011786049999999999,0.0006792502,-0.0999219,0.0,12.18149,27.40081,0.002553696,43008.96000000001,43008.97,2.3715340000000003e-5,0.0003905025,0.00040180340000000003,0.0007923056,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
14000.0,0.001275306,0.00054336413,-0.09994530000023712,0.0,13.181000000000001,29.64893,0.0027632200000000003,43005.72,43005.729999999996,2.2398840000000003e-5,0.0004227784,0.00043402070000000015,0.0008567990999999999,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
15000.0,0.001375083,0.0017146514,-0.1122292,0.0,14.218340000000001,31.968639999999994,0.002979804,43002.36,43002.37,2.5863530000000006e-5,0.00045706980000000005,0.00046737190000000004,0.0009244418000000001,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
16000.0,0.001476884,0.002966254417,-0.19421780000000002,0.0,15.223299999999998,34.335370000000005,0.0031973319999999998,42999.00000000001,42999.00000000001,2.8009079999999998e-5,0.0004929000999999999,0.0005015868,0.0009944868,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
17000.0,0.001574629,0.0012649748999999997,-0.19814569999999998,0.0,16.288870000000003,36.607730000000004,0.003412685,42995.67,42995.67,2.855047e-5,0.0005258191000000001,0.0005377778,0.001063598,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
18000.0,0.0016755620000000002,0.0020209263,-0.1990853,0.0,17.332160000000002,38.95431000000001,0.0036313829999999997,42992.27,42992.27,3.071433000000001e-5,0.0005589633000000001,0.0005719538,0.001130917,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
19000.0,0.0017770919999999999,0.00133519902,-0.19956410000000113,0.0,18.391689999999997,41.31475999999999,0.003852029,42988.86,42988.86,3.410962e-5,0.000592781,0.0006065682999999999,0.0011993490000000002,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
20000.0,0.0018777579999999998,0.0018875566,-0.19987378900001762,0.0,19.494629999999997,43.65506,0.004074173,42985.4,42985.409999999996,3.695576000000001e-5,0.0006290897,0.0006414019,0.0012704920000000002,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
21000.0,0.0019780279999999997,0.0044779211200000005,-0.30422620000010603,0.0,20.47398,45.98619,0.004287752000000001,42982.090000000004,42982.1,3.716265e-5,0.0006629237000000001,0.000677317,0.00134024,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
22000.0,0.0020772580000000007,0.005010688399999999,-0.6141891287500009,0.0,21.22896,48.29314,0.004485295,42979.03,42979.03,3.8783700000000006e-5,0.0006978129,0.0007110996,0.001408914,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
23000.0,0.002176877,0.004175696,-0.8308058089670156,0.0,22.00253,50.6091,0.004684622000000001,42975.96,42975.96,4.081348000000001e-5,0.0007285941000000001,0.0007442559000000001,0.00147285,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
24000.0,0.0022772800000000004,0.0075168,-1.08739052799,0.0,22.845100000000002,52.94333,0.0048895760000000005,42972.78,42972.78,4.4549739999999994e-5,0.0007636582999999998,0.0007798887999999999,0.001543546,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
25000.0,0.002381092,0.0043659748,-1.2628951592399997,0.0,23.780720000000002,55.3568,0.005105647,42969.42,42969.43000000001,4.4943209999999994e-5,0.0007974624000000001,0.0008179735,0.001615436,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
26000.0,0.0024827269999999997,0.0032351668,-1.4011155038271874,0.0,24.80039,57.71967000000001,0.005323874000000001,42966.03999999999,42966.03999999999,4.6254959999999994e-5,0.0008333702,0.000856841,0.001690212,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
27000.0,0.0025839319999999997,0.007001950999999999,-1.6470298237030998,0.0,25.63028,60.07251,0.005529213999999999,42962.85999999999,42962.86999999999,5.1502299999999996e-5,0.0008715443,0.0008878308,0.001759375,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
28000.0,0.0026842590000000005,0.009079771000000002,-2.1174554003075157,0.0,26.161,62.405049999999996,0.005713940000000001,42959.990000000005,42959.990000000005,5.275141e-5,0.0009036286000000001,0.0009202029,0.0018238310000000001,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
29000.0,0.0027904609999999997,0.007780573000000001,-2.5012497867751,0.0,26.830000000000002,64.87401,0.005916388,42956.87,42956.87,5.5174970000000004e-5,0.0009362256000000002,0.0009556109000000001,0.0018918369999999997,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
30000.0,0.002884909,0.004615486,-2.7307899,0.0,27.64044,67.06976,0.006110336,42953.86000000001,42953.86000000001,5.301612e-5,0.0009693734999999999,0.0009897636,0.001959138,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
31000.0,0.002981932,0.014999279700000001,-3.3091766,0.0,28.10797,69.32544999999999,0.006286027,42951.13,42951.14,5.7024859999999994e-5,0.0010036235,0.0010223200000000002,0.002025944,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
32000.0,0.003090948,0.010477514,-3.7741295,0.0,28.7549,71.85992000000002,0.006491281999999999,42947.95,42947.96,5.991890000000001e-5,0.0010395,0.001058472,0.002097973,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
33000.0,0.003193328,0.008460952,-4.1931666,0.0,29.53354,74.24007,0.0066950709999999995,42944.78,42944.8,6.0216090000000014e-5,0.0010762710000000002,0.001099101,0.0021753719999999996,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
34000.0,0.0032915680000000004,0.014994081000000001,-4.741357000000001,0.0,30.072950000000002,76.52402,0.0068772239999999995,42941.979999999996,42941.979999999996,6.165565e-5,0.001113644,0.001131473,0.002245117,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
35000.0,0.003394279,0.017641969,-5.714705,0.0,30.16268,78.91189,0.007037069,42939.49,42939.49,6.26635e-5,0.0011531380000000002,0.001160391,0.002313532,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
36000.0,0.003498156,0.026184682999999997,-6.610090000000001,0.0,30.287890000000004,81.32692,0.007200955,42936.95,42936.96,6.959853e-5,0.0011837470000000002,0.001195078,0.0023788259999999997,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
37000.0,0.003591644,0.026108297000000003,-7.5893570000000015,0.0,30.35655,83.50036,0.007345607,42934.69,42934.71000000001,6.654818e-5,0.0012175439999999999,0.001228897,0.002446438,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
38000.0,0.0036834650000000004,0.021652728000000003,-8.261783,0.0,30.62231,85.63504,0.007500475999999999,42932.29,42932.3,7.120033e-5,0.001244232,0.0012630249999999999,0.002507255,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
39000.0,0.0037894199999999995,0.016585955,-8.996563,0.0,30.97383,88.09836,0.007682075000000001,42929.479999999996,42929.49,7.098908999999999e-5,0.0012797719999999998,0.0012978920000000001,0.002577666,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
40000.0,0.0038842659999999995,0.021850045000000002,-9.648959999999999,0.0,31.431689999999996,90.30339000000002,0.007853875,42926.81999999999,42926.829999999994,7.274547000000001e-5,0.001317356,0.0013315980000000002,0.002648954,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
41000.0,0.003991388,0.021637103999999997,-10.625343,0.0,31.543680000000002,92.79377000000001,0.008021769,42924.21000000001,42924.21000000001,7.583034e-5,0.0013500959999999998,0.0013690879999999999,0.0027191840000000004,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
42000.0,0.004092157000000001,0.024917719999999997,-11.529967000000001,0.0,31.818299999999994,95.13646999999999,0.00819063,42921.6,42921.62000000001,8.092937e-5,0.001387156,0.001407899,0.0027950550000000003,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
43000.0,0.004202281999999999,0.033497612999999996,-12.671759,0.0,31.877589999999998,97.69671,0.008359631999999999,42918.99,42919.0,7.807768e-5,0.0014249750000000002,0.0014470140000000004,0.00287199,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
44000.0,0.00429891,0.026641390999999997,-13.474029999999999,0.0,32.050309999999996,99.94317000000001,0.008515710000000001,42916.57,42916.590000000004,8.240483999999998e-5,0.0014576950000000002,0.00147764,0.002935338,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
45000.0,0.004393388,0.025354222,-14.35831,0.0,32.11305,102.13969999999999,0.008661464,42914.3,42914.33,8.532683e-5,0.001489907,0.001506607,0.002996515,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
46000.0,0.004494787000000001,0.04042767,-15.632459999999998,0.0,31.94667,104.497,0.008802823,42912.13,42912.13,8.537994e-5,0.001527915,0.001539099,0.003067015,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
47000.0,0.004595034000000001,0.024611799000000004,-16.7105,0.0,31.929660000000002,106.82770000000001,0.008952083000000001,42909.80999999999,42909.81999999999,8.327931e-5,0.0015620389999999999,0.0015744459999999997,0.003136485,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
48000.0,0.004698046,0.028034253,-17.81309,0.0,31.81805,109.22259999999999,0.00909939,42907.54,42907.54,9.247695e-5,0.0015929800000000001,0.001607223,0.003200202,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
49000.0,0.004799271,0.030416240000000004,-18.87792,0.0,31.775199999999995,111.5758,0.009248455,42905.21,42905.229999999996,9.36592e-5,0.0016236839999999998,0.0016422970000000002,0.0032659799999999995,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
50000.0,0.004895560999999999,0.029267909999999998,-19.667409999999997,0.0,32.110119999999995,113.8145,0.009414487000000001,42902.63,42902.63,9.781621999999999e-5,0.001655073,0.001683525,0.003338597,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
51000.0,0.0050009450000000006,0.028414270000000002,-20.518299999999996,0.0,32.34740000000001,116.2645,0.009587861,42899.95,42899.969999999994,9.298168e-5,0.001687717,0.0017211440000000002,0.003408858,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
52000.0,0.0051067560000000005,0.04645859000000001,-21.863069999999997,0.0,32.17656,118.72449999999999,0.009735545,42897.649999999994,42897.68,9.706154e-5,0.001727391,0.0017560369999999998,0.0034834290000000006,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
53000.0,0.005219687000000001,0.050080269999999996,-23.4339,0.0,31.96263,121.34970000000001,0.009891131000000001,42895.229999999996,42895.25,0.00010432628000000001,0.0017760460000000003,0.001794695,0.0035707379999999995,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
54000.0,0.005323837999999999,0.04887683000000001,-25.11969,0.0,31.457890000000003,123.7711,0.010014777999999998,42893.33,42893.34,0.00010218003000000002,0.0018157630000000002,0.0018312500000000002,0.0036470139999999996,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
55000.0,0.005412057,0.04709916,-26.585230000000003,0.0,31.002930000000003,125.82239999999999,0.010117748,42891.740000000005,42891.75000000001,0.00010214128999999999,0.001849467,0.0018628599999999998,0.0037123259999999997,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
56000.0,0.005508160999999999,0.037533460000000005,-27.434329999999996,0.0,31.17337,128.0564,0.01027288,42889.33,42889.340000000004,0.00010639328999999999,0.0018741180000000004,0.001904602,0.0037787220000000004,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
57000.0,0.005596467,0.04209660999999999,-28.7649,0.0,30.543680000000002,130.1094,0.010364729999999999,42887.9,42887.909999999996,0.0001082352,0.001893692,0.0019299529999999999,0.003823646000000001,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
58000.0,0.0057021300000000006,0.04947351999999999,-29.921909999999997,0.0,30.411499999999997,132.5661,0.010514680000000002,42885.58,42885.590000000004,0.00010432812999999999,0.00192862,0.001960667,0.003889288,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
59000.0,0.0058113159999999995,0.053429179999999986,-31.20507,0.0,30.266319999999997,135.10440000000003,0.010669080000000001,42883.189999999995,42883.2,0.00011262449999999999,0.001973488,0.001988962,0.003962449,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
60000.0,0.005900265,0.06160032000000001,-32.36258,0.0,30.156709999999997,137.1722,0.010795420000000002,42881.229999999996,42881.24,0.00011717776000000002,0.002005508,0.002024021,0.00402953,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
61000.0,0.005992482,0.059767449999999986,-33.48269,0.0,30.16983,139.3163,0.010934570000000001,42879.06999999999,42879.06999999999,0.00011426350000000001,0.0020293439999999998,0.002073411,0.004102758,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
62000.0,0.00609927,0.05372404000000001,-34.3682,0.0,30.412940000000003,141.79889999999997,0.011110430000000001,42876.350000000006,42876.350000000006,0.00010910297000000001,0.0020698780000000003,0.0021060840000000003,0.004175964000000001,10,0.01,0.05,0.05,1.0,0.001,500000,9500000,"[97575.53410864496, 0.4940602216996249, -5302.583330041531]","[594.0599828371431, 0.0010666262568023045, 4.33132562032234]","[303.058768676343, 0.0005441377122905445, 2.209618973091203]"
