timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
6.77e6,0.09731560440562248,3.8758510899577874,0.5206692900386002,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.14312573712117277,2.934303652697734,0.3941848549254868,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.23841581153825495,6.238014817521284,0.8379947193287163,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.33485311057702105,5.90192372618594,0.7928453299811039,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.4343952690516561,7.443978671510371,1.0,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.5358233857687565,6.5676897259233495,0.8822821794290251,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.6339063392655175,4.8748477711882545,0.6548712706345189,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.7277837832062057,3.8004250692001205,0.5105368025495727,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.8259376414919914,3.28136496588114,0.44080794836766457,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,0.9243210918481215,2.8421587328140134,0.3818064046437339,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.022182801803496,2.696420794638463,0.36222844175497393,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.1173471327217428,2.38068944665019,0.31981411442802427,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.213688464411393,2.1289903721633805,0.2860016754630776,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.313273450527723,1.9278433344181902,0.25898023348675636,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.4107318949698813,1.8012317693299968,0.241971645650152,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.506640864861161,1.6159875279131932,0.21708653385828575,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.6034451523315203,1.5833263679716245,0.21269893934964354,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.7014414145142422,1.5570170369698155,0.20916462898111707,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.7987265555996903,1.4846841161364452,0.1994476585241485,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.8957888248253194,1.3646844347902,0.18332728974803844,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,1.9943789369970213,1.3326168890132348,0.17901943944485388,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.0914301624586282,1.247439514321551,0.1675769866315922,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.187082507395002,1.204819089041919,0.1618514966536656,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.2849417235593523,1.1436503849453643,0.15363429093669334,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.382710404909207,1.0963119368879188,0.14727499705012978,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.4799731415277058,1.0839667639909074,0.1456165864821013,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.5776972027758394,1.0279342756286833,0.13808936336193411,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.67554753703456,1.0053201498938116,0.13505145490829754,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.772503006914722,0.9588983854307759,0.12881530532867808,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.8692806372181447,0.9315663195467411,0.12514360406647,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,2.96593377447594,0.90797675192976,0.12197465790770905,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.0635297477775563,0.8666680069210287,0.11642537481171789,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.1614185011165015,0.847400562637972,0.1138370487117524,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.2589325618292024,0.8299910746414898,0.11149831444547731,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.3562862594722063,0.8017418862955923,0.10770340992029201,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.453757438034321,0.792396522427558,0.10644798398741005,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.551161144114627,0.7742982557335951,0.1040167214203599,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.6478625652505854,0.7601910386169051,0.10212160353525886,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.7451440320694656,0.7361240064244412,0.0988885163308888,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.8426210059407913,0.7232111063333362,0.09715383912922977,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,3.9395947445724304,0.7194965036269587,0.09665483142511128,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.037095535211362,0.7118834550858396,0.09563211912607476,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.134549388617974,0.6871537891619152,0.09231001585103854,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.232215552445368,0.68061909540702,0.09143216624355581,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.330103843164631,0.6777086316993892,0.09104118396968529,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.427361922080238,0.6677965141402895,0.08970962218041856,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.524137645996126,0.6605915822728059,0.08874173495432287,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.621068005352794,0.6541735493163192,0.08787955718088973,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.718398679508387,0.6735976051867834,0.09048892197458587,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.815930194097771,0.6735921996112797,0.09048819580706952,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,4.913344955822582,0.6757237734063128,0.09077454453119888,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.010894737573997,0.6997364428764861,0.09400032882341812,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.108560944675358,0.7175140782112037,0.09638851881148945,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.2060950464250615,0.7426998175529739,0.09977188951325693,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.302964777800892,0.7629765864814022,0.10249580501909142,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.400192108614449,0.7971623833663857,0.10708821431975472,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.497500456516036,0.8368668929736715,0.1124219896245179,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.594369116860314,0.8980951992088675,0.12064720209987456,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.691732337002324,0.9574722127052608,0.12862371790097987,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.789059600838352,1.0118665811535734,0.135930881294192,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.886718625195528,1.079586495381433,0.14502815537519353,0.01,0.05,0.05,1.0,0.001,500000,9500000
6.77e6,5.936251868742972,1.005561273329831,0.13508384665022208,0.01,0.05,0.05,1.0,0.001,500000,9500000
