poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,1.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,2.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,3.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,9.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,13.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,14.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,19.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,26.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,18.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,31.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,36.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,36.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,45.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,51.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,61.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,60.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,74.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,80.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,90.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,111.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,100.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,113.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,122.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,102.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,153.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
