poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,6.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,13.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,11.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,19.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,16.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,24.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,22.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,36.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,35.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,39.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,54.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,38.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,57.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,62.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,62.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,58.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,93.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,101.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,98.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,92.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,96.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.8,108.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,112.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.2,112.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.4,132.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.6,145.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.8,160.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,170.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.2,163.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.4,173.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.6,191.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.8,214.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,199.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.2,255.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.4,223.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.6,208.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.8,220.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,226.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.2,280.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.4,279.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.6,258.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.8,289.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,332.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.2,317.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.4,318.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.6,328.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.8,353.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,352.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.2,391.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
