poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.2,1.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.4,1.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.6,2.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.8,10.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,11.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.2,13.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.4,17.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.6,20.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.8,22.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,23.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.2,19.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.4,30.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.6,25.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.8,29.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,24.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.2,28.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.4,29.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.6,52.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.8,39.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,37.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.2,49.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.4,49.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.6,48.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.8,51.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,59.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.2,56.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.4,68.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.6,60.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.8,87.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,75.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.2,76.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.4,81.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.6,85.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.8,96.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,119.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.2,108.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.4,136.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.6,128.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.8,108.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,148.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.2,137.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.4,142.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.6,153.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.8,154.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,148.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.2,180.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.4,195.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.6,200.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.8,198.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,209.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.2,196.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.4,204.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.6,242.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.8,209.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,238.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.2,281.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.4,281.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.6,319.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.8,253.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,309.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.2,278.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.4,312.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.6,314.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.8,321.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,346.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.2,368.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.4,370.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.6,364.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.8,414.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,368.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.2,389.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.4,455.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.6,434.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.8,414.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,449.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.2,446.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.4,503.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.6,505.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.8,541.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,523.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.2,497.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.4,543.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.6,541.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.8,532.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,578.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.2,591.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.4,580.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.6,626.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.8,572.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,632.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.2,685.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.4,680.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.6,732.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.8,669.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,725.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.2,733.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.4,736.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.6,738.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.8,751.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,777.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.2,798.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.4,776.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.6,840.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.8,846.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,909.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.2,846.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.4,862.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.6,887.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.8,930.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,959.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.2,934.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.4,940.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.6,989.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.8,1002.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,991.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.2,1059.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.4,1058.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.6,1045.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.8,1055.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,1101.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.2,1101.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.4,1134.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.6,1119.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.8,1153.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,1133.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.2,1231.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.4,1184.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.6,1217.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.8,1139.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,1180.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.2,1176.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.4,1171.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.6,1095.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.8,1076.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,1156.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.2,1137.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.4,1121.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.6,1019.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.8,1071.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.0,1045.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.2,1048.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.4,999.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.6,1039.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.8,959.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.0,976.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.2,972.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.4,916.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.6,962.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.8,921.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.0,911.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.2,902.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.4,838.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.6,816.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.8,783.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.0,781.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.2,752.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.4,791.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.6,733.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.8,707.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.0,722.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.2,712.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.4,693.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.6,678.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.8,645.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.0,612.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.2,609.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.4,565.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.6,579.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.8,539.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.0,536.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.2,484.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.4,481.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.6,436.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.8,419.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.0,418.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.2,391.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.4,349.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.6,334.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.8,350.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
36.0,304.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
36.2,279.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
36.4,235.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
36.6,235.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
36.8,244.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,10000000
