poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.2,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.4,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.6,2.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.8,5.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,8.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.2,7.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.4,20.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.6,19.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.8,14.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,26.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.2,25.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.4,34.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.6,36.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.8,59.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,48.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.2,64.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.4,72.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.6,69.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.8,69.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,89.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.2,106.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.4,98.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.6,110.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.8,118.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,144.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.2,143.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.4,134.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.6,172.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.8,185.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,176.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.2,190.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.4,215.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.6,222.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.8,224.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,274.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.2,264.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.4,305.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.6,301.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.8,335.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,316.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.2,376.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.4,370.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.6,352.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.8,393.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,434.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.2,436.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.4,478.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.6,469.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.8,446.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,488.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.2,499.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.4,558.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.6,581.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.8,599.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,631.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.2,599.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.4,615.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.6,661.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.8,706.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,715.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.2,737.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.4,780.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.6,838.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.8,802.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,830.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.2,878.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.4,912.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.6,914.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.8,938.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,971.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.2,960.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.4,1045.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.6,1060.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.8,1089.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,1091.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.2,1172.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.4,1184.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.6,1213.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.8,1260.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,1202.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.2,1327.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.4,1340.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.6,1353.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.8,1404.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,1361.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.2,1378.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.4,1381.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.6,1520.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.8,1488.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,1517.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.2,1550.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.4,1602.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.6,1584.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.8,1590.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,1542.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.2,1621.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.4,1611.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.6,1542.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.8,1531.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,1492.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.2,1428.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.4,1387.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.6,1364.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.8,1394.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,1412.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.2,1333.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.4,1286.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.6,1218.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.8,1252.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,1264.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.2,1136.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.4,1170.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.6,1137.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.8,1119.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,1024.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.2,1019.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.4,990.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.6,960.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.8,989.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,932.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.2,929.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.4,895.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.6,812.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.8,736.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,682.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.2,693.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.4,637.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.6,543.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.8,557.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,521.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.2,450.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.4,427.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.6,383.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.8,365.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,326.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.2,295.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.4,263.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.6,252.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.8,230.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.0,207.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.2,172.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.4,156.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.6,140.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.8,133.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.0,97.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.2,110.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.4,85.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.6,79.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.8,64.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.0,50.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.2,38.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.4,39.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.6,31.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.8,24.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.0,17.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.2,11.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.4,8.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.6,8.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.8,5.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.0,1.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.2,1.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.4,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.6,1.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.8,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.0,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.2,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.4,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.6,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.8,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.0,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.2,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.4,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.6,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.8,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.0,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.2,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.4,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.6,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.8,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
