poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.2,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.4,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.6,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.8,7.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,12.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.2,13.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.4,7.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.6,10.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.8,18.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,18.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.2,22.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.4,27.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.6,33.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.8,41.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,44.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.2,41.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.4,29.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.6,59.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.8,51.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,51.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.2,64.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.4,58.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.6,81.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.8,62.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,79.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.2,83.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.4,94.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.6,98.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.8,107.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,123.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.2,134.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.4,152.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.6,141.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.8,128.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,146.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.2,144.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.4,152.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.6,176.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.8,171.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,217.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.2,190.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.4,213.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.6,218.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.8,268.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,268.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.2,253.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.4,286.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.6,279.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.8,294.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,297.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.2,319.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.4,328.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.6,328.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.8,374.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,365.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.2,420.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.4,417.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.6,410.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.8,423.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,452.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.2,439.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.4,461.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.6,503.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.8,505.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,524.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.2,504.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.4,516.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.6,587.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.8,537.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,623.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.2,605.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.4,597.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.6,582.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.8,691.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,621.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.2,694.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.4,685.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.6,737.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.8,757.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,771.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.2,754.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.4,775.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.6,802.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.8,857.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,844.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.2,858.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.4,954.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.6,898.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.8,904.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,980.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.2,986.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.4,1007.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.6,1043.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.8,981.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,1052.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.2,1080.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.4,1125.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.6,1121.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.8,1126.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,1208.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.2,1180.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.4,1155.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.6,1198.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.8,1259.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,1271.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.2,1317.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.4,1266.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.6,1309.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.8,1379.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,1366.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.2,1362.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.4,1407.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.6,1335.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.8,1310.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,1279.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.2,1348.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.4,1245.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.6,1291.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.8,1251.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,1269.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.2,1267.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.4,1092.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.6,1161.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.8,1171.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,1145.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.2,1119.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.4,1034.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.6,1050.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.8,1066.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,1058.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.2,1065.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.4,977.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.6,980.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.8,944.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
