poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,5.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,2.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,4.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,10.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,13.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,16.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,23.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,30.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,29.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,33.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,35.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,54.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,56.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,49.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,60.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,68.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,69.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,98.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,109.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,84.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,122.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,107.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,120.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,130.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
