poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,11.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,11.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,19.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,22.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,23.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,24.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,28.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,40.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,43.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,34.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,38.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,45.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,61.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,59.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,65.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,83.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,87.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,85.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,99.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,116.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.8,109.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,118.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.2,117.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.4,124.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.6,133.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.8,157.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,166.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.2,178.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.4,178.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.6,188.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.8,212.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,195.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.2,203.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.4,213.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.6,250.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.8,235.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,283.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.2,266.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.4,283.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.6,270.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.8,324.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,307.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.2,303.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.4,322.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.6,332.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.8,379.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,351.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.2,390.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
