poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,4.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,9.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,10.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,22.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,25.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,25.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,34.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,41.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,38.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,52.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,44.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,71.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,62.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,73.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,78.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,77.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,102.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,100.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,132.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,133.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,132.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,152.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,170.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,177.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.8,183.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,180.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.2,190.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.4,221.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.6,240.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.8,207.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,256.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.2,262.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.4,267.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.6,318.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.8,296.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,359.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.2,330.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.4,377.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.6,396.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.8,412.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,424.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.2,412.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.4,446.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.6,488.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.8,462.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,487.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.2,538.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.4,541.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.6,606.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.8,592.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,622.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.2,633.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.4,667.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.6,647.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.8,675.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.0,738.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.2,777.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.4,792.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.6,808.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.8,856.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.0,870.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.2,883.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.4,938.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.6,906.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.8,952.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.0,1004.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.2,975.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.4,1081.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.6,1052.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.8,1113.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.0,1140.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.2,1122.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.4,1171.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.6,1174.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.8,1228.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.0,1239.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.2,1223.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.4,1265.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.6,1296.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.8,1343.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
17.0,1347.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
