poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,1.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,5.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,3.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,7.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,15.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,24.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,26.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,30.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,38.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,28.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,41.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,47.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,47.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,62.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,72.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,78.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,90.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,90.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,94.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,116.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,125.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,153.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,160.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,151.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,156.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
5.8,179.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,211.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.2,219.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.4,224.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.6,239.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
6.8,236.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,283.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.2,288.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.4,244.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.6,281.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
7.8,318.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,361.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.2,360.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.4,339.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.6,346.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
8.8,396.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,420.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.2,442.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.4,444.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.6,450.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
9.8,439.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,534.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.2,562.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.4,597.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.6,565.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
10.8,583.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,657.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.2,632.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.4,690.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.6,656.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
11.8,694.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.0,715.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.2,670.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.4,754.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.6,809.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
12.8,790.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.0,865.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.2,878.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.4,905.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.6,880.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
13.8,909.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.0,981.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.2,1001.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.4,982.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.6,1085.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
14.8,1122.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.0,1102.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.2,1125.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.4,1184.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.6,1258.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
15.8,1191.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.0,1237.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.2,1293.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.4,1301.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.6,1357.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
16.8,1401.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
17.0,1390.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,0
