poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,7.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,9.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,26.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,18.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,20.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,20.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,29.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,30.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,38.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,37.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,47.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,41.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,39.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,55.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,63.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,53.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,78.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,84.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,75.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,91.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,90.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.8,86.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,105.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.2,112.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.4,116.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.6,149.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.8,148.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,137.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.2,163.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.4,187.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.6,182.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.8,174.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,201.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.2,188.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.4,196.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.6,207.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.8,232.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,270.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.2,279.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.4,262.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.6,276.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.8,272.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,305.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.2,322.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.4,359.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.6,341.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.8,382.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,380.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.2,413.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.4,377.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.6,399.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.8,424.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
12.0,445.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
12.2,477.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
12.4,425.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
12.6,498.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
12.8,509.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
13.0,507.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
13.2,532.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
13.4,540.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
13.6,555.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
13.8,574.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
14.0,524.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
14.2,600.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
14.4,663.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
14.6,669.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
14.8,645.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
15.0,673.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
15.2,679.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
15.4,710.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
15.6,730.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
15.8,753.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
16.0,755.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
16.2,831.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
16.4,796.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
16.6,788.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
16.8,846.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
17.0,890.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
17.2,883.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
17.4,913.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
17.6,917.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
17.8,938.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
18.0,946.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
18.2,949.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
18.4,973.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
18.6,981.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
18.8,1022.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
19.0,1067.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
19.2,1071.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
19.4,1118.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
19.6,1152.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
19.8,1098.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
20.0,1122.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
20.2,1181.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
20.4,1231.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
20.6,1225.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
20.8,1237.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
21.0,1250.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
21.2,1297.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
21.4,1291.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
21.6,1358.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
21.8,1373.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
22.0,1386.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
22.2,1340.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
22.4,1395.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
22.6,1313.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
22.8,1326.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
23.0,1353.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
23.2,1280.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
23.4,1317.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
23.6,1242.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
23.8,1295.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
24.0,1257.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
24.2,1230.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
24.4,1205.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
24.6,1187.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
24.8,1169.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
25.0,1132.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
25.2,1169.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
25.4,1150.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
25.6,1069.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
25.8,1076.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
26.0,1025.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
26.2,997.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
26.4,982.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
26.6,927.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
26.8,909.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
27.0,874.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
27.2,912.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
27.4,896.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
27.6,878.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
27.8,844.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
