timeStep,Sq,lambda_o,lambda_f,id
3333000,"[1.2710538249502412, 0.6801198200241945, 0.708496972986965, 0.8693208937606227, 1.219112683818324, 1.3223311212050257, 1.3772133514555598, 1.6633304622784908, 1.580593613592727, 2.0506336498788986, 2.186007262311271, 2.2488122186465853, 2.117277199326318, 2.8576103109187003, 2.6337873777775984, 3.3491950438889404, 2.971165861900653, 3.561541206164817, 3.6077795339402874, 2.8414400551395596, 3.4518942861911666, 4.736140925604602, 4.818118303497809, 4.093206275405032, 4.122532154236065, 5.25509406685639, 6.4799938518105265, 6.785445548375419, 6.0854538299647585, 5.081660267702496, 4.588494584223458, 4.995355713913029, 6.143722687649633, 7.529329365384094, 8.607008503637177, 9.023173229707929, 8.70739637527157, 7.839420658401304, 6.746310812087136, 5.785259474885202, 5.249609021341193, 5.314360586473332, 6.021048001927559, 7.292668540134327, 8.96636376318006, 10.832544634273692, 12.672060949353346, 14.28632983936647, 15.518215856391345, 16.263555165153956, 16.4745146932093, 16.15660881959162, 15.361348376078784, 14.176348020063614, 12.714411746481918, 11.102754192841736, 9.47316188297058, 7.953589043239776, 6.661432161056064, 5.69853816116908, 5.14786774635414, 5.071649425436485, 5.510811378142867, 6.485458353380523, 7.996161175661326, 10.025840460386885, 12.542048541053918, 15.499480398585147, 18.842572653484794, 22.50807742179532, 26.427523730323475, 30.529502451568575, 34.74173096337184, 38.992870852253596, 43.21408604463253, 47.34033997279558, 51.31143904198641, 55.07283607652784, 58.57621191097031, 61.77985617244271, 64.64886986755117, 67.15521290855295, 69.27761942524597, 71.00140281513194, 72.31817115776367, 73.22547200327035, 73.7263837566459, 73.82906901147527, 73.5463033116321, 72.89499099163956, 71.89567800546754, 70.57207002685558, 68.95056260909907, 67.05978883796281, 64.93018870112259, 62.59360332969002, 60.08289633689476, 57.43160367836891, 54.673612778576555, 51.84287109867144, 48.97312385193089, 46.0976801933278, 43.24920690945173, 40.45954840401096, 37.759571603278914, 35.17903428652658, 32.74647527087634, 30.48912484104879, 28.432833805830928, 26.602019579164004, 25.019627719612917, 23.707107413355725, 22.684399449024784, 21.969935304583977, 21.58064604425844, 21.531979805103557, 21.83792673624256, 22.511050337590788, 23.562524227786746, 25.002173452085295, 26.838519519376177, 29.078828432696184, 31.72916104919261, 34.794425173177416, 38.27842884952134, 42.18393438408489, 46.512712673158724, 51.26559747504573]",1,51.245304,id00200550000005100001500000095e625004750025622652
3667000,"[1.2444408099514326, 0.6736948785977891, 0.7706713196418753, 0.9246619040257967, 1.07593593251978, 1.2255100906367156, 1.5578116249108007, 1.5740740175490675, 1.5213113190505916, 1.6312811557178026, 2.0739119333546956, 2.4783171987060775, 2.1680149144914416, 2.4328653128861455, 2.5638374441837377, 3.0543854643355135, 2.5929977037985363, 3.175522687819029, 3.494446445135264, 3.165509380335531, 3.5342443267471144, 4.105126470714745, 3.9370120144856644, 3.551277526857362, 3.920744832149379, 5.062108165600081, 6.153469979934311, 6.491538425375475, 6.069639089758403, 5.434127486071813, 5.192211367808088, 5.625728613440702, 6.603043056230214, 7.729335037300804, 8.576987894375725, 8.865730746874645, 8.537473267397399, 7.734630726783138, 6.721893425958261, 5.794056791277496, 5.199917038274094, 5.096119011052286, 5.531936676383771, 6.458428595558866, 7.752676161387764, 9.248279308749243, 10.765345174549152, 12.135683703227604, 13.221140437615144, 13.924662716339293, 14.1947717157826, 14.02468621848463, 13.447545567302603, 12.52913731471034, 11.359354653703441, 10.043366349432672, 8.693228122079637, 7.420429296404535, 6.329667354712186, 5.5139813739558665, 5.0512527829161, 5.001994719954669, 5.408294242970607, 6.293739044890224, 7.664146679889407, 9.508914687875306, 11.802820210817064, 14.50811426509032, 17.576776023645728, 20.952814168617724, 24.57452405377153, 28.3766299875257, 32.292260709772826, 36.25472268567362, 40.19905000036817, 44.06332140021745, 47.78974449555724, 51.325514500181505, 54.62346036172298, 57.64249498323481, 60.34788870097629, 62.71138650857764, 64.71118992768398, 66.33182412165196, 67.56391000889333, 68.40385990770392, 68.85351376206943, 68.9197313622906, 68.6139542689156, 67.95174943866894, 66.95234488626085, 65.63816613214223, 64.03438070826758, 62.168456637443484, 60.06973957529933, 57.769052210031404, 55.29831855223807, 52.690214910566596, 49.97784863148248, 47.19446507471229, 44.37318279040062, 41.54675644996557, 38.74736675021937, 36.0064362499701, 33.354469900906935, 30.820918891536778, 28.434066326379252, 26.220933205329032, 24.2072031435618, 22.417164274787744, 20.873666804917317, 19.59809472480622, 18.610350245791878, 17.928849586867845, 17.57052881470582, 17.550858514917387, 17.88386615292994, 18.582165063972358, 19.656989092568082, 21.11823198152938, 22.974490687881048, 25.23311187775607, 27.90024092361519, 30.980872794795037, 34.47890429616587, 38.39718716944934, 42.73758162745717, 47.50100994319299]",1,51.245304,id00200550000005100001500000095e625004750025622652
4000000,"[1.2792561787695598, 0.6564242930622536, 0.7607245300557627, 0.9649812565156082, 1.1185326791079395, 1.2114740282890692, 1.4483848213717763, 1.5764428302566547, 1.5949371269046135, 1.6703766138624465, 1.964214456933405, 2.4038605122736065, 2.277349504867179, 2.7919538046007375, 2.867350344583216, 3.3072627629542564, 2.9314559379343295, 3.5360410575547228, 3.7174512490924143, 3.2217427988485396, 3.5360232988284506, 4.26668510713149, 4.38252618258353, 4.108436079750723, 4.255719047635515, 4.980860547666541, 5.727743513614972, 5.968174371054528, 5.709564034843443, 5.396285863334261, 5.49654883566643, 6.181411318863053, 7.269928897304731, 8.379688689070827, 9.134971552939675, 9.317741353512517, 8.919267113451713, 8.107079579318018, 7.1465561612594115, 6.315551549812623, 5.837408502844615, 5.842878211015612, 6.360332338634385, 7.327508642929893, 8.616081341653297, 10.061067692004787, 11.48906853073927, 12.741605429052683, 13.691805462325906, 14.254169219380135, 14.388115238182928, 14.096503985532928, 13.420521676848736, 12.432261124935676, 11.226166340408094, 9.910278541510115, 8.597979944786346, 7.400706534776787, 6.421907009340484, 5.752368254516013, 5.4669082445686605, 5.622352071308448, 6.256651087828933, 7.3889735244855475, 9.02058210219606, 11.136315298012457, 13.706499830730609, 16.689139165396018, 20.032243621149757, 23.6761898858783, 27.55601983467091, 31.603609431687264, 35.74965746675117, 39.92546054270202, 44.06445492237985, 48.10351756931444, 51.984028095440586, 55.652700560103696, 59.06219938830841, 62.171557352513915, 64.94641585214119, 67.35910887772341, 69.38861229218128, 71.0203796057726, 72.2460844433527, 73.06328855570221, 73.47505263841995, 73.48950549624705, 73.11938531047747, 72.38156499645127, 71.2965719251178, 69.8881106618512, 68.18259587047444, 66.20870115508714, 63.996928373882874, 61.57920085917458, 58.98848301360188, 56.258427918184516, 53.423053875602434, 50.51645021256212, 47.57251216832752, 44.62470429214737, 41.70585145015963, 38.84795629249047, 36.08204184429235, 33.43801775162068, 30.944568626272293, 28.6290628856816, 26.517480468119757, 24.634357813921557, 23.002748535120634, 21.64419824421773, 20.578732073946693, 19.82485349050949, 19.39955307999339, 19.31832606918486, 19.595197425776256, 20.242753467398792, 21.27217899269376, 22.693299029704235, 24.51462437641556, 26.743400184672677, 29.38565691150633, 32.446263030788835, 35.928978962924745, 39.83651174085848, 44.17056998702508, 48.93191882803292]",1,51.245304,id00200550000005100001500000095e625004750025622652
4333000,"[1.3720305552301755, 0.711274292079463, 0.722429637142695, 0.8907809638219872, 1.1746393491269154, 1.2385459776718595, 1.3303328287185239, 1.6656220672086337, 1.6985611606132334, 1.7643555920508756, 2.1252843895740643, 2.6869777093964524, 2.5806896023219608, 2.683977827310402, 2.7448405714572157, 3.6545403610269847, 3.0487874116966873, 3.7960751340567804, 4.081551223651377, 3.352224710287952, 3.60238482741798, 4.4479605893193295, 4.563776551595648, 4.233933623560822, 4.500428465643802, 5.55030899250261, 6.649735100139776, 7.077542826904457, 6.764932738408857, 6.202446057116018, 5.962573587289608, 6.312630761056753, 7.126735278647875, 8.037217074938495, 8.661180758810332, 8.769984974400312, 8.350168295479532, 7.570092792193915, 6.696085277492971, 6.00154350971891, 5.697425781659285, 5.8952834006835895, 6.601140750657898, 7.731753163015292, 9.143022456029419, 10.661682866878936, 12.114018447888885, 13.348137370406059, 14.248584230625463, 14.743615226898529, 14.80633582629674, 14.451257115320978, 13.727837263200712, 12.712387024786933, 11.49944288340019, 10.19341995833052, 8.901090016482435, 7.72520682861112, 6.759426828776561, 6.084544890548188, 5.765976644466313, 5.85236257829667, 6.37513786188657, 7.348898984348079, 8.772398549751275, 10.630008704652102, 12.893508389529003, 15.524067449067203, 18.47431979036646, 21.690436948585845, 25.114131714960095, 28.68453832226621, 32.33993072437518, 36.01925358414457, 39.663451663253134, 43.21659244799403, 46.62678416993141, 49.84689705383524, 52.835099834178735, 55.55522652122441, 57.976990262327064, 60.07606211871148, 61.83403283404768, 63.23827536329514, 64.28172519492291, 64.96259445452189, 65.28403452267939, 65.2537605173858, 64.88364954817266, 64.1893231986392, 63.18972327676523, 61.90668851865827, 60.3645386624838, 58.5896711392677, 56.61017456405496, 54.45546225781569, 52.155928187096734, 49.74262697151759, 47.24697897360429, 44.700500944551884, 42.13456224585801, 39.580166292464206, 37.06775656003303, 34.627046259335245, 32.286870596762384, 30.075060404470307, 28.01833582983942, 26.14221871559841, 24.470962273453978, 23.02749665032141, 21.833389002739562, 20.908816727789624, 20.27255254433429, 19.941960173629706, 19.93299943074148, 20.2602396055133, 20.936880082230978, 21.97477721904897, 23.384476580426785, 25.175249687225307, 27.355134518915076, 29.93097906990564, 32.90848732683343, 36.29226709538189, 40.085879163615694, 44.29188734373472, 48.911908985513094, 53.94666560248354]",1,51.245304,id00200550000005100001500000095e625004750025622652
4667000,"[1.3081781923747395, 0.6862381640471307, 0.777134790469983, 0.8450293067478862, 1.0946482447474521, 1.244681112573847, 1.3486413008711577, 1.623305690776437, 1.6709720112620685, 1.72973222698014, 2.047140799125704, 2.4353339866610617, 2.2393004278960613, 2.5483966411634036, 2.744012070731778, 3.451402033558751, 3.137707402887404, 3.674162957119326, 3.656654938761881, 3.2848995800887, 4.118896973054826, 5.1848701732512374, 5.080158061070136, 4.371894049267481, 4.376822773494636, 5.332595893862231, 6.392291615541179, 6.728635353714074, 6.264091550486154, 5.557761584930514, 5.264053371214242, 5.6960301781596385, 6.720704594159271, 7.92010522941282, 8.840452068806242, 9.185505612321288, 8.895063425110239, 8.119681364112756, 7.135836076933675, 6.247725054897632, 5.707633942156432, 5.6691198496372035, 6.173338698792144, 7.160895152055648, 8.498904766298054, 10.013721743283284, 11.522213650069759, 12.857261073232536, 13.885589749131782, 14.517810530685436, 14.711630703723023, 14.469727776493167, 13.833905574215093, 12.87703397039525, 11.694027381831647, 10.39282640604619, 9.086063225100197, 7.883842298248174, 6.887864851966745, 6.186970191042022, 5.8540548645523725, 5.944255707326522, 6.494237557822301, 7.522404184366732, 9.029845610354496, 11.001841579163125, 13.409755286510027, 16.213170568826936, 19.362147076932764, 22.799489831268396, 26.462950714593706, 30.28729908985449, 34.20621633584792, 38.15398441674914, 42.06695156974902, 45.88476886336285, 49.55139989043904, 53.01591241263486, 56.23306559516594, 59.163709801107494, 61.775017989938284, 64.040568809809, 65.94030169340986, 67.46036384779487, 68.59286813031169, 69.33557956373859, 69.69154677926397, 69.66869308064285, 69.27938017249076, 68.53995594934777, 67.47029614460519, 66.09334812215, 64.43468368099616, 62.52206644826501, 60.38503826601583, 58.05452793476534, 55.562484759249294, 52.941538545309015, 50.22468701391119, 47.4450110210422, 44.635417491577414, 41.828409581870275, 39.05588327038338, 36.34894932907461, 33.737779441757134, 31.251475101114494, 28.91795782592924, 26.76387918749597, 24.814549112928724, 23.093880937590434, 21.62435170426377, 20.426976248648334, 19.521293665572717, 18.92536481473662, 18.655779596103272, 18.727672800932005, 19.154747422935877, 19.949304393571207, 21.122277784710988, 22.6832745998745, 24.640618350958963, 27.00139569041109, 29.771505438521114, 32.95570941167971, 36.557684519800006, 40.58007565954598, 45.02454898447738, 49.89184518374931]",1,51.245304,id00200550000005100001500000095e625004750025622652
5000000,"[1.3845357295522898, 0.5932250796602746, 0.7530499372378814, 0.880591902254178, 1.0966994500613265, 1.2269015296105998, 1.252631740187244, 1.5219630592211844, 1.6658830188908424, 1.7933539272400518, 1.8462170213161018, 2.265775448796206, 2.376670057125179, 2.7302510515938194, 2.6355138442613697, 2.770671763354298, 2.611175740663739, 3.0392112404973375, 3.2440316563212543, 3.203183483534903, 3.956634210494312, 4.9353007492193, 5.122029707814116, 4.7749863922467455, 4.746208767289254, 5.259676030683107, 5.836091094811141, 5.97495225977238, 5.642064010638761, 5.219796815800141, 5.155761740222132, 5.659768830354863, 6.620278144762511, 7.7118360364723095, 8.57509274497165, 8.964077097887515, 8.812187951606868, 8.220071746766656, 7.395485319470893, 6.5791474327359305, 5.981490786654416, 5.7425999204799885, 5.91709754525925, 6.4793189976388135, 7.3415361119852545, 8.378079156985791, 9.449699888253354, 10.424460321390878, 11.193238300030496, 11.679343413097158, 11.842674433592814, 11.67937422364131, 11.21814717230006, 10.514399703115355, 9.643233298900087, 8.692127465159077, 7.753941821523354, 6.920669587800714, 6.2782038580304285, 5.902239245416093, 5.855325243369952, 6.185011342924385, 6.922973387575872, 8.084981126737166, 9.67155383649336, 11.669150028525202, 14.051745065173506, 16.782663966714022, 19.816553465730493, 23.101395609772958, 26.58048358860893, 30.194298015630945, 33.88223799756078, 37.58417561175666, 41.24181470180744, 44.79984517068666, 48.20689227050541, 51.416266901444864, 54.38652782385285, 57.08187016155969, 59.47235684124686, 61.534010876501654, 63.248786857168724, 64.60443981820862, 65.5943089908208, 66.21703291451193, 66.47621112399828, 66.38002621184957, 65.94083858142987, 65.17476470395553, 64.10124822357321, 62.74263184865967, 61.12373664954721, 59.27145416792778, 57.214355640044666, 54.98232164799741, 52.60619464062826, 50.11745600408091, 47.547928706641486, 44.92950598584228, 42.29390608008172, 39.67245262378652, 37.09588001588468, 34.594162827682474, 32.196368130081, 29.930529483816382, 27.823541242990288, 25.901071765089732, 24.187494094102, 22.705832681940315, 21.477724732529502, 20.523394788442626, 19.861641228339735, 19.509833401538028, 19.483918191183275, 19.798434867445557, 20.466537165037334, 21.500021593580744, 22.909361063649072, 24.70374298463582, 26.89111106214202, 29.478210091678346, 32.470633111677834, 35.8728703417529, 39.68835939158348, 43.91953628164495, 48.56788686911063, 53.633998320701984]",1,51.245304,id00200550000005100001500000095e625004750025622652
5333000,"[1.299671254906136, 0.7117533483785009, 0.8257342806827448, 0.9864605423436642, 0.9572776415430669, 1.074513351653651, 1.393173460318148, 1.660570959909325, 1.748544684232148, 1.844621933462438, 2.317271803792479, 2.2216652763204983, 2.10364939985664, 2.7326392734515226, 2.817436334144618, 3.1361606816879464, 2.8679148047735117, 3.4576563238255136, 3.7309353403331547, 3.653645542072323, 4.32412176650365, 4.992541340671755, 4.8246654496778225, 4.409707336382507, 4.631856524354991, 5.487268407151285, 6.282233481869245, 6.465102187808764, 6.077707973488323, 5.59787764986664, 5.5172352051169335, 6.033112883197594, 6.9975587228172245, 8.057844980401532, 8.851180244592838, 9.148625265149343, 8.908933378013977, 8.25451422800484, 7.404440806194566, 6.599187078446799, 6.040295444157332, 5.854895711755244, 6.084908080236645, 6.695176285114612, 7.592986694449557, 8.652053199500441, 9.735798928572926, 10.716744918419376, 11.490527788775966, 11.984322137888046, 12.160232312700385, 12.01462425066561, 11.574498927384747, 10.891964631716343, 10.037724682242793, 9.094315825307438, 8.149645863406043, 7.2912073504272765, 6.601197338028759, 6.1526544304373685, 6.006633192924065, 6.210369605835547, 6.796346205103648, 7.782138022380283, 9.170906806572972, 10.952407990230713, 13.104379601759002, 15.594192407797795, 18.380654023019876, 21.41587497249404, 24.647120519761213, 28.018587580576103, 31.473060592832706, 34.95341339286283, 38.40393571976743, 41.77147283375567, 45.00637489660208, 48.06325930174688, 50.901594187626884, 53.486115079983676, 55.78708916109691, 57.78044323282722, 59.44777219698173, 60.77624498024421, 61.75842442603372, 62.39201688944255, 62.67956621352698, 62.628105528087254, 62.2487789718137, 61.556444056537735, 60.56926401629483, 59.308298150395125, 57.79709690524505, 56.06130726253303, 54.12829292306247, 52.02677280199384, 49.78648048427079, 47.43784652698949, 45.01170483443696, 42.5390237657636, 40.05066215792883, 37.57715005014765, 35.148493572761595, 32.79400320542367, 30.542144409084774, 28.420409486203205, 26.455209417022218, 24.67178435033986, 23.09413138915124, 21.744948299651423, 20.64559178168178, 19.816048965655604, 19.27492084168718, 19.039416377926145, 19.1253561442556, 19.547184322237722, 20.317988050531262, 21.449523125330302, 22.952245146336583, 24.83534526928013, 27.106789795167664, 29.773362893571505, 32.84071182185107, 36.3133940638234, 40.19492586980654, 44.487831734965496, 49.19369440439783, 54.313205041384684]",1,51.245304,id00200550000005100001500000095e625004750025622652
5667000,"[1.3601881840394552, 0.6656558465495271, 0.7582702935478853, 0.9814936718238192, 1.0990784637186541, 1.1894057433602363, 1.435400738949337, 1.5681328901140597, 1.638855308586581, 1.8538520689731468, 2.0078937029356845, 2.324180497546894, 2.1620453484068323, 2.715269751971073, 2.5859635241135286, 2.9444398769804794, 2.753991990024925, 3.622753371411924, 3.7622804921998045, 3.5174152761999613, 4.398484997377558, 5.222403382022023, 4.788456376887158, 4.021330048786658, 4.274184002990104, 5.499744262266436, 6.5678968688369626, 6.609918716393193, 5.740911834007057, 4.781031882296417, 4.550603832268455, 5.366400159286783, 6.968343607490532, 8.760701163710468, 10.137655310823938, 10.720345662173703, 10.442656316963657, 9.508000890903856, 8.276142808147261, 7.137899426537531, 6.4159953049219345, 6.308036974610762, 6.870769026977707, 8.035556384927851, 9.642197476026704, 11.47937511360681, 13.323126329347625, 14.968140078590993, 16.24963310098041, 17.055684770298267, 17.331223156692488, 17.075492391002584, 16.334988200514598, 15.193704470070617, 13.762231937862612, 12.166891544861704, 10.53973323007599, 9.009921214976778, 7.69677425708904, 6.704536546078839, 6.118817236531061, 6.004545964632659, 6.405238892646578, 7.343345965829402, 8.8214472517925, 10.82407784832238, 13.319981598435188, 16.2646196663715, 19.602787887772422, 23.271224570385645, 27.201116649312283, 31.32043589943467, 35.55605779506052, 39.83563340130664, 44.089199412903675, 48.25052329461078, 52.25818968116691, 56.05644106839007, 59.595790692812834, 62.83342867405313, 65.73344428386444, 68.26688788479372, 70.4116958956455, 72.15250130450605, 73.48035094510195, 74.39234913068611, 74.89124542558253, 74.98498242716774, 74.68621750777842, 74.01183058539632, 72.98242819673119, 71.62185246614933, 69.95670201775421, 68.01587047628239, 65.83010694915595, 63.43160177578213, 60.85359986605106, 58.1300431203331, 55.29524271876687, 52.38358147785005, 49.42924598640601, 46.465987839937796, 43.52691298147575, 40.64429791803318, 37.84943140507458, 35.17248006807185, 32.642376352136544, 30.286727150522772, 28.131741453929187, 26.20217537917352, 24.521292972864476, 23.11084123872038, 21.991037902353828, 21.180570501390722, 20.696605468953585, 20.55480596249766, 20.76935727582238, 21.352998758219314, 22.31706124989395, 23.67150912600724, 25.424986122146183, 27.58486419116417, 30.15729471471008, 33.14726146209912, 36.558634754300044, 40.39422635163982, 44.65584464034875, 49.34434974535151]",1,51.245304,id00200550000005100001500000095e625004750025622652
6000000,"[1.2916849907165209, 0.6790651681796271, 0.7986684033882189, 0.8748070035815132, 1.0899134402060289, 1.2217904214968385, 1.2424378659410145, 1.4030947078675653, 1.7061854429324115, 1.7334591147741798, 1.9457129676631393, 2.3415587483705176, 2.315270851036481, 2.815424854625587, 2.743735899223689, 2.9413014253699794, 2.8989092863698454, 3.6847307830391314, 3.870436412638442, 3.5204566557543724, 3.9029970478917115, 4.532935897809916, 4.604456951833432, 4.500996922129384, 4.932497228219492, 5.847935743893501, 6.5841172241894474, 6.638836512903507, 6.092861652857067, 5.445362951492753, 5.195711580470507, 5.542180235023169, 6.336680623601521, 7.229400699131351, 7.866143389143025, 8.032877411886503, 7.707735164426615, 7.033022483651675, 6.243438744355282, 5.586770222371074, 5.261430783974005, 5.381181131837323, 5.966537950453178, 6.956347469564444, 8.231089818899934, 9.640242008775061, 11.028046926908246, 12.254302962494918, 13.208736895124142, 13.818929967884694, 14.052627169378908, 13.915671614503072, 13.446900096237037, 12.711233848210522, 11.791995608792737, 10.783246366701027, 9.782703622242755, 8.885599551624283, 8.179671170150305, 7.741346593079958, 7.633098599167055, 7.901873756216967, 8.578466685376851, 9.677689194833857, 11.1991782109128, 13.12869064520869, 15.439744290224137, 18.095478955162513, 21.050629360085317, 24.25351932616854, 27.648004471126157, 31.1753072137739, 34.77570294540072, 38.39002947777133, 41.96100322281715, 45.434335005926236, 48.75964605210066, 51.89119065429096, 54.78839651001901, 57.416236885429676, 59.745450827615024, 61.752628782935744, 63.42018136555881, 64.73620881506804, 65.69428802533915, 66.29319304075095, 66.53656370365074, 66.43253578471933, 65.99334450532736, 65.23491192351399, 64.17642724555168, 62.839927774966995, 61.24988694292315, 59.43281469295813, 57.41687442792257, 55.23151977134493, 52.907153549311076, 50.47481065932279, 47.96586585444814, 45.411766927897965, 42.843793327551644, 40.29283985400859, 37.78922479140728, 35.362521579557736, 33.04141295118823, 30.85356632202676, 28.825529127229395, 26.98264273908427, 25.348973572285388, 23.947259979277554, 22.798873554675765, 21.923793500553554, 21.34059274996778, 21.06643460140862, 21.117078679326706, 21.506895103280954, 22.248885818704306, 23.354712114250162, 24.83472742288213, 26.698014575271383, 28.95242674384415, 31.604631383335516, 34.66015653847017, 38.123438951046545, 41.99787345701189, 46.28586321892921, 50.98887039047534, 56.107466857272925]",1,51.245304,id00200550000005100001500000095e625004750025622652
6333000,"[1.2268525032508404, 0.6195682823765147, 0.8316207153603326, 0.992376480506675, 1.0233804179218597, 1.2782742006712016, 1.3117976232365753, 1.4281165821412531, 1.6294416713334834, 1.7143723429510709, 2.1468533465852957, 2.189542250618153, 2.521664708659057, 2.671960809889972, 2.32301807656692, 2.753948131304003, 2.774154115967724, 3.3490242950335336, 3.520633824506002, 3.388635734704992, 4.025689785414398, 4.760621499511923, 4.659903356883067, 4.264582514329655, 4.550993452216988, 5.534814480250261, 6.4226596076969535, 6.5815663645712865, 6.078576918875803, 5.487415772100976, 5.382737800983646, 5.981180340925852, 7.093455189939942, 8.300104884142605, 9.183407009498735, 9.492216123364049, 9.197442517160496, 8.456695040007345, 7.531672544097121, 6.6995802465560175, 6.184899711750061, 6.121656525121146, 6.544585804845542, 7.4015075356932885, 8.577667895188947, 9.923977200475763, 11.283400175816702, 12.512181681296784, 13.494583445453058, 14.151192003212515, 14.441670909207584, 14.363197384777356, 13.945887884176505, 13.246402354091918, 12.340715265422086, 11.316813800456774, 10.267865859627717, 9.286211005120316, 8.458372833391072, 7.861171645631807, 7.558928319916694, 7.601689228271794, 8.02436287213488, 8.846636940242693, 10.073535607296371, 11.696477614006362, 13.694703141132736, 16.036949410362556, 18.683269496348863, 21.58690461381219, 24.696136096851216, 27.95605865065772, 31.310230703738227, 34.70217048987926, 38.07667766501264, 41.38096975462857, 44.56563056037396, 47.58537392058823, 50.39963105102011, 52.9729732456962, 55.27538416196329, 57.28239741729023, 58.97511595142118, 60.34012970755273, 61.36934779756969, 62.05976056014318, 62.413145901222016, 62.43573311242829, 62.13783606706555, 61.533466354758524, 60.639935580507895, 59.47745475750442, 58.068737491334105, 56.43861250422572, 54.61364999322807, 52.62180536185701, 50.49208301286964, 48.25422213922762, 45.938405797454706, 43.57499398720157, 41.19428098649905, 38.826276796796606, 36.500512228013, 34.24586689396836, 32.0904191853821, 30.0613171340681, 28.18466897140994, 26.48545211050463, 24.987439238893664, 23.713140192452205, 22.683758286212967, 21.919159800602937, 21.437855358203727, 21.256991973600755, 21.392354614478155, 21.858376173550532, 22.668154816251164, 23.833477736687783, 25.364850422878945, 27.271530600587152, 29.561566092279822, 32.24183589316704, 35.31809382934526, 38.79501422340536, 42.67623905015605, 46.96442611917552, 51.66129787161585, 56.76769042601498]",1,51.245304,id00200550000005100001500000095e625004750025622652
6667000,"[1.3270405881329237, 0.6655336431780811, 0.7005071056550308, 0.8778738833266243, 1.1708820243673412, 1.1236843251483868, 1.441138822251424, 1.6431256214362449, 1.7611798899374245, 1.732976462777577, 1.9985754960045943, 2.0005240262295514, 2.5020858745100427, 2.911262645265425, 2.6695313680918793, 2.833068566465213, 2.8172167947682922, 3.4559260152306277, 3.470148730805249, 3.363544471601915, 4.122454858888624, 4.761241077776912, 4.537470701572259, 4.137734379364068, 4.396715142769995, 5.24661568457911, 6.0081067987568115, 6.193533038074309, 5.892303590758313, 5.57640462034371, 5.682978666416232, 6.336765769054968, 7.333300897315611, 8.301348652510336, 8.901680252242667, 8.96024071623077, 8.503720917455867, 7.71711211266738, 6.863202501226761, 6.200777582779005, 5.924369356529603, 6.1336848727806785, 6.830274641858439, 7.933618046308609, 9.30757783424895, 10.78946101659394, 12.216258237424597, 13.44503519197188, 14.366406917154015, 14.911372657983183, 15.052561733213565, 14.801265692807053, 14.201653995618974, 13.323416027282812, 12.253836320538952, 11.090055161606179, 9.93203002774004, 8.876512337816783, 8.012194469527097, 7.4160625197286105, 7.150905975614453, 7.2638801667339195, 7.78598491367346, 8.732307624945243, 10.10287651969962, 11.883975851463747, 14.049786963961509, 16.564234402745466, 19.38293338743435, 22.455152434743855, 25.72572189917517, 29.136835046337826, 32.62970260270684, 36.14603432106262, 39.629331882448746, 43.02598644115302, 46.28618139666401, 49.364606680091576, 52.2209951346531, 54.82049462682556, 57.133891525815905, 59.13770230816559, 60.81415044491366, 62.1510455598384, 63.141581241592206, 63.78406696562471, 64.08160843224346, 64.04174933730869, 63.67608622918853, 62.9998667233853, 62.03157998636134, 60.792547093815045, 59.306517638427124, 57.599277822992406, 55.69827423593404, 53.6322565717031, 51.43094172896985, 49.12470099241657, 46.744271374846456, 44.32049165926311, 41.88406322863304, 39.46533539676615, 37.09411464947587, 34.799496963292206, 32.60972218210651, 30.55204929319674, 28.652651346537372, 26.936528699070344, 25.427439233166943, 24.147844190856446, 23.11886827807684, 22.360272722278484, 21.890440008728593, 21.726369072822894, 21.883679785030374, 22.376625629575592, 23.218113545743073, 24.419729970215997, 25.991772188858683, 27.943284175773123, 30.2820961654733, 33.0148672699686, 36.14713051593554, 39.68333973760687, 43.62691781827342, 47.980305827205804, 52.745012649271196, 57.92166475153156]",1,51.245304,id00200550000005100001500000095e625004750025622652
