timeStep,Sq,lambda_o,lambda_f,id
3333000,"[1.3205454504766603, 0.6201962148056547, 0.7333178005051346, 0.7901800068625031, 0.8976962706932489, 1.0386803690099409, 1.070386099721714, 1.2503402514031425, 1.4005957575264594, 1.3985784853190992, 1.451321548718138, 1.5407939274223628, 1.6479517387395533, 1.375424908270481, 1.8964224333204243, 1.7573409104640352, 1.9534453980719224, 2.0183171655875274, 1.7175004116399206, 2.1934017029407418, 2.9885329635114664, 2.9186959520593336, 2.2673958589138223, 2.1561252356268152, 2.9083100091232277, 3.8282902953400195, 4.123798806297875, 3.64838957960868, 2.8888392076076967, 2.4865900206656173, 2.7946424683128854, 3.7322569055363397, 4.912140714756082, 5.879375471448651, 6.313704929627792, 6.124006821001342, 5.4362817600187, 4.515290901552022, 3.66646253060965, 3.1524943594105648, 3.1415358378272398, 3.6891011066528763, 4.7469310586480296, 6.188587312247, 7.84191878231311, 9.520845725278047, 11.051749427834995, 12.292301511557968, 13.142453739057258, 13.548487205626635, 13.501600659235875, 13.032669227535738, 12.204689660866705, 11.104176185396518, 9.832472793323618, 8.497658924670631, 7.207475085633143, 6.063494095688985, 5.156612604741141, 4.5638308453094725, 4.346218571822323, 4.5479237906156875, 5.196060943682596, 6.301310580179774, 7.8590683647956965, 9.850993786479831, 12.24682534722198, 15.006347292743044, 18.081411652890015, 21.41793750010906, 24.957826261517486, 28.64074723962624, 32.40576100156936, 36.192759915677755, 39.94371487326464, 43.60372522542714, 47.121875326328954, 50.451905968874655, 53.552712601742115, 56.38868470688069, 58.92990226752674, 61.15220603229928, 63.037158431418284, 64.57191166156164, 65.74899874510515, 66.56606238992168, 67.0255353142381, 67.13428442920224, 66.90322994824417, 66.34694916341014, 65.48327333041053, 64.33288486283313, 62.91892087080434, 61.26658800287852, 59.40279256942181, 57.35578904435564, 55.15484925970301, 52.82995392131163, 50.41150747997689, 47.93007688425114, 45.4161543129864, 42.8999436301537, 40.411170014582005, 37.9789119858882, 35.63145486817365, 33.396164598520485, 31.299380691828766, 29.366327111458208, 27.621039761322795, 26.086309304889337, 24.783638025785955, 23.733209469751223, 22.9538696452035, 22.463118606967495, 22.277111302217175, 22.41066661740165, 22.87728362804245, 23.68916411834575, 24.85724050333049, 26.391208351627352, 28.299562771441344, 30.5896379847506, 33.267649475138064, 36.33873815235458, 39.80701603151569, 43.67561297658074, 47.94672410632952, 52.62165750641862]",1,37.75791,id00500550000005100001500000095e625004750018878955
3667000,"[1.4310522795133813, 0.6010318972302047, 0.7650182158452085, 0.822953664305213, 0.9260840964686624, 1.0075274784657084, 1.0907297096470543, 1.2735156034569222, 1.3605629619535038, 1.3954853678186245, 1.504353966363816, 1.4226450809298146, 1.8137301357316944, 1.6765240817271354, 2.064536576691557, 1.881849843336733, 2.417636648618686, 2.5678210689209338, 1.960127137472493, 2.108170079716058, 2.7329940836592566, 2.611547310165444, 1.95943806354089, 1.8605736564839204, 2.622628794809584, 3.555318046213921, 3.8887554369870494, 3.496440996812324, 2.8636580044043445, 2.6066587026227537, 3.043089128452171, 4.06372964168527, 5.269605353424834, 6.210994610502268, 6.58339387593823, 6.314298312585948, 5.5455671436670455, 4.552552627539592, 3.646000432767772, 3.08994823198402, 3.051467866482354, 3.5838133301494075, 4.636024291304843, 6.078855370625362, 7.73735056635929, 9.42266886561931, 10.958546001809145, 12.200256232603849, 13.045777798842545, 13.440021627898135, 13.37356223426739, 12.877472498605599, 12.015765016226682, 10.876706247278792, 9.563983190384649, 8.188420260866083, 6.860695820270154, 5.685305489861837, 4.755864505426607, 4.151729710198378, 3.9358465894013754, 4.153680693147289, 4.833069004920188, 5.984819352021932, 7.603889946476759, 9.67099273169753, 12.15448042604699, 15.012395778325182, 18.19458096303462, 21.644764101976218, 25.302557831058262, 29.10532114977641, 32.98985022404582, 36.893876249891306, 40.75735893153574, 44.52357267006199, 48.139989339858246, 51.55896672424733, 54.73825548038237, 57.641340102205575, 60.23763093980698, 62.502525093663216, 64.4173540977204, 65.96923588347651, 67.1508477071418, 67.96013563431397, 68.39997490450214, 68.477794117997, 68.20517476187038, 67.59743616894048, 66.67321462050359, 65.45404398781622, 63.96394407775911, 62.22902171706681, 60.2770885836911, 58.13729887565523, 55.8398090961557, 53.415461525159955, 50.895492337008136, 48.311264803996885, 45.6940275902888, 43.07469778106072, 40.4836680007889, 37.95063674431985, 35.504460867529225, 33.173029053980336, 30.983154983582494, 28.960488872882333, 27.129446028890403, 25.513151054405103, 24.133396358318496, 23.010613655564875, 22.163857184861623, 21.610797425308917, 21.36772415276548, 21.449557741593523, 21.86986768507781, 22.64089737708476, 23.773594267110518, 25.277644569775187, 27.161511777255114, 29.432478288485633, 32.09668953173141, 35.159200016970466, 38.62402081121462, 42.49416798325869, 46.771711614313084, 51.45782501753079]",1,37.75791,id00500550000005100001500000095e625004750018878955
4000000,"[1.3407859888605358, 0.6388694007473752, 0.6584649980005657, 0.8016532406987562, 0.9685713557279784, 1.1741301894724776, 1.1394158218822588, 1.3408912287822106, 1.3390641943970836, 1.4790511418602368, 1.3801756250552009, 1.3196160053818045, 1.692465784709503, 1.7690448773676577, 2.227249382889337, 1.7831247600705955, 2.06289937284805, 2.2096403943705853, 1.7052907301125833, 2.1185606401434205, 3.017527937385433, 2.9989405880802718, 2.273268105615372, 2.0199592839892566, 2.6528756715752233, 3.5415268812578202, 3.905560842628003, 3.5624090442168277, 2.943536641547779, 2.6449436105786694, 2.998865252799207, 3.928383622135999, 5.065600660482568, 5.97920941299879, 6.367801986085627, 6.14993323615889, 5.452173557777079, 4.53372251781095, 3.69223735038344, 3.1837485651720034, 3.172759182687394, 3.714603456886886, 4.763655695518457, 6.19770023096344, 7.849078786476105, 9.535382309103086, 11.085129679072038, 12.356287761655981, 13.24729092923103, 13.701359303002596, 13.705492282780172, 13.285681085361222, 12.499792207880716, 11.429345338274912, 10.171130874030897, 8.829338108482723, 7.508624487974336, 6.308361091825954, 5.318140971218112, 4.614530791000408, 4.258975456392968, 4.29672266952513, 4.756612786666534, 5.65157307902469, 6.979659800551802, 8.725502648897866, 10.862021488612939, 13.352302545663338, 16.1515392188812, 19.20896017630346, 22.469683842910047, 25.876453327242423, 29.371219053406005, 32.89654777595674, 36.39684627104521, 39.81939589950934, 43.1152005533165, 46.23965538026664, 49.153047301428145, 51.82090086326616, 54.21418456986479, 56.30939367896522, 58.088525665085726, 59.538964285462676, 60.653287546052304, 61.429013955745496, 61.86830036241396, 61.97760345527467, 61.76731575205794, 61.251385612580485, 60.44692956820428, 59.373844056039744, 58.05442251678163, 56.51298276860558, 54.775508614284824, 52.86930877815929, 50.82269550409741, 48.66468447295533, 46.4247171142465, 44.13240588649802, 41.81730267795108, 39.508690127254056, 37.235395375784194, 35.02562553243297, 32.90682395149475, 30.905546288415895, 29.047355200674193, 27.356732496498847, 25.857007497496028, 24.57030036798477, 23.517479169906537, 22.71812942394307, 22.190534991781544, 21.95166913853533, 22.01719468576082, 22.401472222252707, 23.117575400103714, 24.17731240591156, 25.591252760285155, 27.368758661940163, 29.51802015486976, 32.046093457685934, 34.95894185274554, 38.26147858873374, 41.957611303688694, 46.05028752585077, 50.541540857074054, 55.4325374878196]",1,37.75791,id00500550000005100001500000095e625004750018878955
4333000,"[1.5416085008867852, 0.7339125902971247, 0.6812509353913658, 0.7745758725367706, 0.899425974193149, 1.0275864152848477, 1.0207810738434246, 1.2818519544998277, 1.3567627469359136, 1.2848557265359997, 1.5681684343322189, 1.464499466042502, 1.7571170358823212, 1.7873926103223006, 2.1554928988501865, 1.722751969374669, 2.004731744698462, 2.2888338912591033, 1.985146384481389, 2.31927710466418, 2.9863056189635135, 2.921828075862864, 2.323805536876682, 2.12619280880039, 2.6534436215572677, 3.3975529078587416, 3.7103991933092124, 3.4148393561485224, 2.8513385205642705, 2.5283800843929756, 2.7580643345402867, 3.5101321364158755, 4.491642452485136, 5.333771269916896, 5.762068395507276, 5.6837842580558515, 5.186654219350456, 4.479129833556009, 3.810426320451381, 3.400158261982463, 3.3930510325053636, 3.8416166547236505, 4.711746938115706, 5.902908267076211, 7.274677672744551, 8.673177185221483, 9.953317490519895, 10.994908268865519, 11.712300171652021, 12.05823651463949, 12.023100787879136, 11.630889844482121, 10.933159847880303, 10.001992677064967, 8.922790836619672, 7.787475495767656, 6.688459113293309, 5.713600225992359, 4.942223543405955, 4.442199144256865, 4.268014228906425, 4.459733331149405, 5.042722559543884, 6.028005679209907, 7.413120959620548, 9.183354838886954, 11.313239416668718, 13.768213958752805, 16.506364773272253, 19.48017212512117, 22.63820666735783, 25.926730758057342, 29.291171722564467, 32.67744445770414, 36.03310969153845, 39.30836171498219, 42.456845546970015, 45.43630837629349, 48.209093857875324, 50.74249055974524, 53.00894769516733, 54.986172366906516, 56.65712302629256, 58.00991382813081, 59.03764415191206, 59.73816685607202, 60.113807918336384, 60.17104906201987, 59.920183834162145, 59.374956434244794, 58.552191429709076, 57.471421365633326, 56.15451820224855, 54.62533351059032, 52.90935143331045, 51.03335757996825, 49.02512627598891, 46.913127921219484, 44.72625763489725, 42.49358586465318, 40.244131212672116, 38.00665537644813, 35.80947980849749, 33.680323462616656, 31.646160807574173, 29.733099146500614, 27.966274175998045, 26.369762647826672, 24.966510953043187, 23.778278429218958, 22.825594191836302, 22.127726307572516, 21.702662156762678, 21.567098872114354, 21.736442788312715, 22.22481689043381, 23.04507530630291, 24.208823947600013, 25.726446465376778, 27.607134746677563, 29.85892323931152, 32.4887264508347, 35.50237902493839, 38.904677853311966, 42.699425733343794, 46.88947613156027, 51.4767786593272, 56.462424911005584]",1,37.75791,id00500550000005100001500000095e625004750018878955
4667000,"[1.2311879715210934, 0.7248967571852393, 0.7799275773862548, 0.7655517516577922, 1.0310856173967258, 1.0970401304589672, 1.1972126964859129, 1.469319963651314, 1.4106334374506686, 1.384469034553697, 1.6025160635329567, 1.4599560852351734, 1.5927495711202637, 1.4942699046688566, 2.1036037184420797, 1.6638128118606008, 2.3056041447488904, 2.816372186111197, 2.2014797042181784, 2.2677539522569763, 2.893006293918108, 2.7593335868388347, 2.082282218683247, 2.0278104905712233, 2.934132863329835, 4.037944545131513, 4.449339815382698, 3.969497375024365, 3.1059818599394036, 2.5679363479050243, 2.777666371887626, 3.693445378879018, 4.9286728309628085, 6.000673566607859, 6.549988559040115, 6.4504542414601325, 5.807021070481579, 4.880538604229321, 3.9873792052127492, 3.410526349148508, 3.3412647099248223, 3.8553808248076806, 4.918126106437486, 6.408051703847095, 8.149645836737738, 9.946696899624342, 11.611045871619915, 12.98398681497599, 13.949596999219668, 14.440621140765556, 14.438269180368627, 13.967559806626703, 13.089807835290054, 11.893644778434284, 10.485676561928864, 8.981585189844589, 7.498209938277575, 6.146916512713059, 5.028384813606208, 4.228815270581722, 3.817464057439361, 3.845361411411151, 4.345037282887722, 5.3310679122175975, 6.801259992159449, 8.738301251941444, 11.11172403529081, 13.88004906609273, 16.99299815706603, 20.393685759071865, 24.02071906804849, 27.81015434856111, 31.69727290372307, 35.61815361694021, 39.5110302419479, 43.317430745103714, 46.983103186438775, 50.45873807428622, 53.70050106660741, 56.670392544625884, 59.33645216588491, 61.67282721367193, 63.6597235780198, 65.28325768933946, 66.5352268169033, 67.41281395781309, 67.9182421750951, 68.05839177560017, 67.84439221284151, 67.2911991061171, 66.41716532246002, 65.24361369912687, 63.79441770993045, 62.09559521025248, 60.17491933896144, 58.06154971226417, 55.78568621295384, 53.37824695432446, 50.870571375202125, 48.294148893935294, 45.68037310694302, 43.060321153389346, 40.464557573548106, 37.92296175646216, 35.46457789493938, 33.11748623558318, 30.908694321761995, 28.86404687208665, 27.0081529105527, 25.36432876207386, 23.954555544271884, 22.799449819230947, 21.918246114081416, 21.328790073830223, 21.047541071284297, 21.08958316509176, 21.4686433660555, 22.197116242457607, 23.286093965945813, 24.74540096957263, 26.583632458051557, 28.80819607658207, 31.42535610822068, 34.440279630403246, 37.857084118602835, 41.678886039109145, 45.9078500234438, 50.54523826398896]",1,37.75791,id00500550000005100001500000095e625004750018878955
5000000,"[1.4736782177984835, 0.6787223849997311, 0.7231369257338605, 0.7630640353262527, 0.9463876801035682, 1.107932572103816, 1.1861644756665142, 1.303190269277668, 1.3546799501078455, 1.508697145994969, 1.503876320092185, 1.427884727979606, 1.6539049151806955, 1.8668886876797144, 2.3389702428527666, 1.5676476424315218, 2.2907397811851986, 2.638859386010897, 1.9649743042278485, 2.488203929378927, 3.5747359337670663, 3.4145613666298638, 2.4143528123060736, 2.180468018818154, 3.1895948750856817, 4.486500151447843, 4.949520013328207, 4.324210443752924, 3.2391802632996356, 2.5740150644830826, 2.850800969029067, 4.014238685772564, 5.580377939120213, 6.946015018215176, 7.660689046630399, 7.562517134015455, 6.774788491767261, 5.612712779355814, 4.45998735400796, 3.660339263530315, 3.4471681990623533, 3.915512858301554, 5.028804364068533, 6.648033080868924, 8.570990239694664, 10.57186974191137, 12.4349575148234, 13.979316243400199, 15.073798781117523, 15.643292957968725, 15.667924444251732, 15.177214794284017, 14.241104469870278, 12.959467707806681, 11.451385028737295, 9.845075575808451, 8.269067666156623, 6.844920768378373, 5.6816094132044705, 4.8715346204676395, 4.488032574467726, 4.584193594782569, 5.192777434120031, 6.327005291668487, 7.982017839218673, 10.136806663354443, 12.756449785959049, 15.79450739301383, 19.195459518403844, 22.89709182331274, 26.832757931466944, 30.93346655862081, 35.12975871962251, 39.35335460830572, 43.538561452329716, 47.623442954895914, 51.55075810064903, 55.268682395830766, 58.73132830594819, 61.899084009943124, 64.73879085144259, 67.2237802551153, 69.33379058394132, 71.05478360982738, 72.37867909876208, 73.30302459221569, 73.83061589671414, 73.96908215206845, 73.73044769725232, 73.13068133839116, 72.18924208036265, 70.92862893637151, 69.37394109434806, 67.5524535041008, 65.49321185842547, 63.22664997428653, 60.784231733089904, 58.19811900607844, 55.50086636459415, 52.72514284701431, 49.90348061573229, 47.068049979630636, 44.25045997122026, 41.481583444453136, 38.791405491072204, 36.2088938527122, 33.76188992587018, 31.477018911031184, 29.379617639978054, 27.493678621584987, 25.841808871714097, 24.44520213329238, 23.32362314483419, 22.495402676671496, 21.977442121450245, 21.785226496939487, 21.932844793107595, 22.433016670281663, 23.297124589827796, 24.53525053220634, 26.156216528707876, 28.167628302077215, 30.57592137714206, 33.38640908517538, 36.60333194481629, 40.229907957850024, 44.268383409938416, 48.72008381452337]",1,37.75791,id00500550000005100001500000095e625004750018878955
5333000,"[1.2845877432837267, 0.6436888089991555, 0.6156068425244634, 0.7780161418833034, 0.8165068866469049, 1.0535643093276992, 1.147841447471695, 1.2313923227082064, 1.2862059123655691, 1.4326743473818064, 1.3473159316415417, 1.370533702283667, 1.6564301801366248, 1.742276286838721, 2.1117719537171915, 1.8707766416878024, 2.2065896125406526, 2.3385355940639494, 1.791661519255365, 1.9692318433568803, 2.639076164691521, 2.7101761383617133, 2.3088862053900003, 2.265665173200024, 2.811819401743674, 3.4360830023590263, 3.5947218496287516, 3.249512181034552, 2.8236234272604634, 2.813316172569842, 3.4446729205453885, 4.576590945434553, 5.824533732352243, 6.770896276419086, 7.1381779146964055, 6.8658373055197135, 6.0933731355881635, 5.0855524886768535, 4.141250400137245, 3.5165206988614797, 3.3768881482376814, 3.780673835986738, 4.687148084127292, 5.980206621780824, 7.498575297074878, 9.065613772854404, 10.514347206393575, 11.705655516930216, 12.539266943225913, 12.958289105616547, 12.948563921247134, 12.534299611596154, 11.771356512755164, 10.739357798994018, 9.53354183511445, 8.25701970801108, 7.013876574014335, 5.903370193098158, 5.0153362434617605, 4.426804391877258, 4.199756015754624, 4.37990773240187, 4.996378623496327, 6.062088124872408, 7.5747317213803615, 9.518189412856602, 11.864234704983714, 14.57442755459359, 17.602091701070073, 20.894293996765846, 24.39375989488237, 28.04067461211289, 31.774333311952994, 35.534615770002915, 39.26327132382179, 42.90500850586492, 46.40839070133899, 49.72654459833337, 52.81769226546334, 55.645520574509085, 58.179403555922654, 60.39449430169621, 62.27170337022624, 63.79758044465936, 64.96411537704435, 65.76847382615765, 66.21268156142234, 66.30327023761173, 66.05089610928268, 65.46994180138101, 64.578109922974, 63.396016034436414, 61.94678727605667, 60.25567185231915, 58.34966354969522, 56.2571445506735, 54.00754899341398, 51.63104901251389, 49.158264377606464, 46.619996317151355, 44.04698566816951, 41.469695121671734, 38.918115030754976, 36.42159200646375, 34.0086793384109, 31.707008136042457, 29.543177985957254, 27.542665854987117, 25.72975193243817, 24.12746109315191, 22.757518671529066, 21.640319261535467, 20.794907295601, 20.238968203303365, 19.988829006256317, 20.05946726654035, 20.464527370483292, 21.21634319608343, 22.325966279594954, 23.803198663722142, 25.656629675655143, 27.893675947165175, 30.520624050644123, 33.54267518394906, 36.96399139290981, 40.78774287321621, 45.016155942995454, 49.650561323699804]",1,37.75791,id00500550000005100001500000095e625004750018878955
5667000,"[1.2717963769128258, 0.6470432595206094, 0.6676502305620706, 0.7777167529901089, 0.9777600079029326, 1.0290608236593464, 1.0786728328365534, 1.3172537633428076, 1.2171405179815344, 1.369726849488233, 1.549428568818088, 1.5108987713505162, 1.6631062548895215, 1.510033868078192, 1.973211311703514, 1.5895574721295858, 2.0425009656788844, 2.383863532959703, 1.9858326060368165, 2.0953967370522926, 2.590810513886606, 2.5508563360015217, 2.1154576265149, 2.0885401125257648, 2.69659899885388, 3.402680260558035, 3.6067751712851277, 3.2180766890181745, 2.6410591893957704, 2.3948529229684024, 2.760274612189158, 3.663349248180892, 4.77670003565195, 5.712263203634617, 6.187461005555884, 6.106917116850925, 5.558644743729215, 4.754752927488208, 3.952939758270472, 3.3865698745200454, 3.2180346141711365, 3.518643745997278, 4.2709589287250544, 5.386232710634646, 6.729338057574394, 8.144951084527824, 9.480734481845072, 10.605195423270029, 11.41943152857074, 11.863037822161564, 11.915065532274745, 11.591196331633007, 10.938330112161758, 10.027674169014396, 8.94723824778815, 7.794432524897682, 6.669264875723311, 5.668456491010976, 4.8806483010565636, 4.382756063837502, 4.237447253054426, 4.491654229331884, 5.176001158942909, 6.305002345025612, 7.877883003948211, 9.879876521830884, 12.283861898961952, 15.052219023096695, 18.13879570500339, 21.490897607556697, 25.0512292323092, 28.759730242717627, 32.555266108186316, 36.37714506045732, 40.16644453473968, 43.86713961156824, 47.427033555354164, 50.79849649229489, 53.939022748783955, 56.811620564220064, 59.38504998626588, 61.63392593447537, 63.538703850951606, 65.08556520023863, 66.2662194734768, 67.07763841419273, 67.52173701710927, 67.60501454204011, 67.33816740145178, 66.73568437759269, 65.81543324569012, 64.59824655533569, 63.107513075468965, 61.36878025445341, 59.4093719946082, 57.25802509432975, 54.94454687092126, 52.49949574088399, 49.953885897058996, 47.33891667752752, 44.68572676254233, 42.025172955415584, 39.38763299348036, 36.80283158829011, 34.299688702672796, 31.906188929049602, 29.64927073194409, 27.554734251762333, 25.647166331152704, 23.949881414561883, 22.484876981512773, 21.272802200697082, 20.332938531727553, 19.6831910513333, 19.340089338303315, 19.318796814384246, 19.633127504745428, 20.2955692499731, 21.317312470554718, 22.708283653408238, 24.47718279735172, 26.63152411983119, 29.177679390212212, 32.12092331512002, 35.465480458403064, 39.2145732321375, 43.37047054556605, 47.93453674596202]",1,37.75791,id00500550000005100001500000095e625004750018878955
6000000,"[1.318860551275857, 0.6631888008887689, 0.6704155309039712, 0.8897758243788587, 0.9901175510312457, 0.9732698109879475, 1.0002327062733225, 1.1817701929778994, 1.3795336803862097, 1.5173377158929482, 1.3625767849148576, 1.5684513472239743, 1.9245083690418865, 1.7083568764864547, 2.183790536453427, 1.8319477537862432, 2.1336049736902845, 2.30987485054582, 1.9181352773125115, 2.408917894741763, 3.2747963739267316, 3.199176610188901, 2.4769932770582725, 2.2801460157465177, 2.9699141658287136, 3.8807569901096715, 4.236087242030054, 3.8782266665770955, 3.256490208244976, 2.9656546283239025, 3.325442607579294, 4.249108862214451, 5.368928534595527, 6.26155679468368, 6.63419060616089, 6.408361460720012, 5.705756852703113, 4.77467570927088, 3.8999905104764685, 3.327395654689152, 3.216557569368264, 3.6246439352018416, 4.513955913440249, 5.774526305679789, 7.252970341478607, 8.780938590060531, 10.199008304216523, 11.374056391069091, 12.209790077483394, 12.651137474896773, 12.683719022103283, 12.329774987940207, 11.641850098834091, 10.695341947837688, 9.58078044827101, 8.396467851460637, 7.241897771278388, 6.212197684455362, 5.393704085255164, 4.860679699724324, 4.673112666998188, 4.875492633734624, 5.496432874966611, 6.548996137641502, 8.031580982419884, 9.929231813800278, 12.215247044383036, 14.852974004198767, 17.797694811141902, 20.99852337024964, 24.4002491778094, 27.945078124335105, 31.57423366519586, 35.229393358149885, 38.85394576978721, 42.39406113286833, 45.79957596285937, 49.02469722772309, 52.02853575104397, 54.77548147030354, 57.23543512960595, 59.383912116396125, 61.20203460334852, 62.67642806627776, 63.79903773917128, 64.56687974571494, 64.98174060520877, 65.04983762711358, 64.7814514464554, 64.19054066328493, 63.29434727355752, 62.11300034669663, 60.66912423896633, 58.987456546889106, 57.094480010856266, 55.01807168071888, 52.78717185379419, 50.43147458985113, 47.98114099362997, 45.46653592820759, 42.91798837593884, 40.36557529110548, 37.838928482812534, 35.367063821098164, 32.97823186681862, 30.69978888008634, 28.558087056699947, 26.57838277139029, 24.784761565558945, 23.20007860075491, 21.845913303143423, 20.7425369448801, 19.908891942262176, 19.362581694876564, 19.11986984216531, 19.195687871722914, 19.603650075381488, 20.356074913179818, 21.464011910363116, 22.937273277562387, 24.784469508397905, 27.013048271260086, 29.629335972409933, 32.6385814254157, 36.045001117001625, 39.851825611447744, 44.06134668460903, 48.67496482437995]",1,37.75791,id00500550000005100001500000095e625004750018878955
6333000,"[1.3221932191639698, 0.6778527399204277, 0.7112903919165434, 0.8927075512767584, 0.9670950690120904, 1.051788215007964, 1.0987590640327067, 1.3052679507980398, 1.1949330253134307, 1.4861418698299191, 1.551919572401619, 1.4524523593453171, 1.8248357600219054, 1.6171053549345382, 2.07738887592227, 1.7010500816803273, 1.976406683738973, 2.2183043248445804, 1.8615591050295763, 2.2906519389660733, 3.126696534585698, 3.1513251712267176, 2.6104225589670897, 2.54037761907006, 3.2105666087136364, 3.9703127923307022, 4.125929831364184, 3.6064075189284073, 2.918291918823275, 2.677618356347624, 3.1911705289174956, 4.331275963805326, 5.674558038316494, 6.745214029593432, 7.216629117463421, 7.002305967391099, 6.239452156635849, 5.206847240519609, 4.224273876378076, 3.5678498850875404, 3.4176631976469385, 3.8393709874682367, 4.792708668667738, 6.156666281105578, 7.76160381442577, 9.420914677935922, 10.957631623199768, 12.223818689758385, 13.11239101527281, 13.562127972993677, 13.557212278320046, 13.122799064629671, 12.318043772668384, 11.227812318806514, 9.95404151969929, 8.607461552911843, 7.300162056561803, 6.139290960716984, 5.222022802119796, 4.631818622871973, 4.435917795632634, 4.683947708513616, 5.407504739826552, 6.6205444218344125, 8.32041586273977, 10.489381783440297, 13.09647799442051, 16.09958243640491, 19.447582195320326, 23.08254577676094, 26.94182635874123, 30.960039014948038, 35.070870547622015, 39.20869432494248, 43.30997427422957, 47.31445194862641, 51.1661184544819, 54.81397914916144, 58.2126235783295, 61.322616318316726, 64.11072642675182, 66.55001428059343, 68.6197948794679, 70.30549638112868, 71.59843186288971, 72.4955011959835, 72.99883858713477, 73.1154198727507, 72.85664211839948, 72.23788653677072, 71.27807423477896, 69.99922286710473, 68.42601093184895, 66.58535520872682, 64.50600571955144, 62.218161587778155, 59.753110287808425, 57.14289200187235, 54.41999013681307, 51.617048487756335, 48.76661506236357, 45.90091218960575, 43.051632222118414, 40.2497578927192, 37.5254061954404, 34.907694521761556, 32.42462768647916, 30.10300441827943, 27.968341861646145, 26.04481663392371, 24.355220999431616, 22.920932757337923, 21.761897487907415, 20.896621859619003, 20.34217676479704, 20.114209121549305, 20.22696125302988, 20.693296829753923, 21.52473243557874, 22.731473891970648, 24.322456547461172, 26.305388809104613, 28.686798259785782, 31.472079769039464, 34.66554506537527, 38.27047329482198, 42.28916214342072, 46.72297915072173]",1,37.75791,id00500550000005100001500000095e625004750018878955
6667000,"[1.411599057788151, 0.7060508836871632, 0.7305176511380016, 0.8190777851649438, 0.995396235062139, 1.1203520813933618, 1.080362577295211, 1.392140658901484, 1.3706951448906421, 1.5236591846638552, 1.5010365629348472, 1.3300736696052209, 1.7565547650743694, 1.5996224452143892, 2.0663498449268483, 1.794223511664715, 2.3980172970183378, 2.626300314338098, 1.8948274220535288, 2.056720495746177, 2.8971326484650763, 2.986980182617535, 2.4410625339936023, 2.3656722083830632, 3.112804277679528, 4.009721516111992, 4.278306992513767, 3.787087617330857, 3.045427786143029, 2.7191564200608664, 3.172247853863733, 4.309791534996712, 5.706233963646755, 6.857308230655084, 7.399569768670973, 7.218311154325769, 6.440903329367369, 5.355709391631846, 4.305924339560938, 3.596258247094981, 3.4322263682742573, 3.8958916486825097, 4.9518091830062865, 6.472640905609427, 8.273805983183081, 10.148699223270949, 11.898932075905327, 13.35678837346671, 14.399199547840192, 14.95393143584256, 14.999422902686868, 14.559984936074944, 13.69802286782285, 12.504722152880973, 11.090340598446948, 9.57494278892452, 8.080133326641258, 6.7221120900707305, 5.606191851586034, 4.822783727321956, 4.444762806023758, 4.526067366150345, 5.101352844167279, 6.186509421047625, 7.7798540444516355, 9.86381927659015, 12.406978928561186, 15.366271256028558, 18.68930251774219, 22.31663549328241, 26.183988139499576, 30.224286316563614, 34.369531088299745, 38.552455354843715, 42.7079565124903, 46.77430156131831, 50.69410876734539, 54.41511584312102, 57.89074886771352, 61.08050905613356, 63.95019623403534, 66.47198868601846, 68.62439911583522, 70.39212595360193, 71.76581831574354, 72.7417716930084, 73.32157001484165, 73.51168820001462, 73.3230677218242, 72.77067614450941, 71.8730600658792, 70.65189945860824, 69.1315700591712, 67.3387192214053, 65.3018595376768, 63.050983536338016, 60.61720188777477, 58.032406788380584, 55.328961535905044, 52.539416753222454, 49.696253252328944, 46.83165114765712, 43.97728451891773, 41.16414068017634, 38.42236292565392, 35.78111548620063, 33.26846933648433, 30.9113074352184, 28.73524795338672, 26.764584043191455, 25.02223871870472, 23.529733453878265, 22.30716915108922, 21.373218190712215, 20.745126336662313, 20.438723342221884, 20.46844117286473, 20.847338836657947, 21.58713288687645, 22.698232734664103, 24.189779981093825, 26.069691047172896, 28.344702446718717, 31.020418110246702, 34.10135822781041, 37.59100913498298, 41.49187381877507, 45.80552266925757]",1,37.75791,id00500550000005100001500000095e625004750018878955
