timeStep,q_domain,Sq,lambda_o,lambda_f,id
0,0.1403533768897632:0.024089536981528718:6.283185307179586,"[35.61378219569386, 44.827542312483, 103.51798610298786, 108.54763271148326, 63.88864505271168, 17.49432670418698, 1.5155759304333025, 12.505974918898998, 27.30445043063289, 28.52716012203303, 16.781405273369053, 4.318341325169479, 0.8737305862418051, 5.734229295077447, 11.126331661695508, 11.00730887257557, 6.08397147044561, 1.4734956884421972, 0.8946118418445662, 3.511767226437409, 5.72365875270012, 5.141377573745389, 2.5979290583017365, 0.730681289306343, 1.1344320807179469, 3.0059195387214404, 4.273499308643624, 3.729113608066922, 2.0076289550569326, 0.6920378979716011, 0.6911099583601134, 1.5317804998091489, 2.0784999249152207, 1.7516920965491565, 0.9879466319965731, 0.6183155689206454, 0.9496823491494144, 1.5126438401669544, 1.6425447827100084, 1.2024295245932781, 0.6920949869334844, 0.6859393850200648, 1.227171177197959, 1.7977907155037613, 1.85586499657785, 1.3645130224640831, 0.7901250777333872, 0.6147412578269901, 0.8819340990393565, 1.2158142691486116, 1.246766250191453, 0.9823283297110684, 0.7585321378632861, 0.858710199974922, 1.2138814832895994, 1.483177528837763, 1.4059673029847635, 1.0530333631646214, 0.7357673661584789, 0.6920496863167103, 0.8757126094993808, 1.0426541378430687, 1.0167757446648353, 0.8545043234512324, 0.7555378201251219, 0.8359645557838794, 1.0089580402257932, 1.0889340356241999, 0.9964788627892999, 0.8433908065773688, 0.8118671965873876, 0.9595369375357172, 1.155608350160438, 1.2123037255300573, 1.0724000015181248, 0.8606702347109735, 0.754420673336584, 0.8144318409924296, 0.9465842332620061, 1.0167305232647763, 0.9848451164967967, 0.9220889013502382, 0.9120529001884037, 0.9566423034707044, 0.9862886835310476, 0.9508317719813307, 0.8817631270556608, 0.8561121323211507, 0.9055616806780543, 0.974995740167007, 0.978991298422532, 0.8963864213200192, 0.8000774395065868, 0.7868751633815964, 0.877816288730329, 0.9919673983859265, 1.0229145284845338, 0.9424799830121708, 0.8274677123142483, 0.7825355462895969, 0.8377025527183142, 0.9241885851981906, 0.9505977727272741, 0.8979561567598437, 0.8349797707999004, 0.8407068871942208, 0.9185544832211952, 0.9926562254471752, 0.9893386253611544, 0.9175781322457313, 0.8641339727388904, 0.9074739131962701, 1.0374556755115862, 1.1615310446468403, 1.190986686759046, 1.1211147642035866, 1.0274037013831343, 0.9866679481432525, 1.0066807127192583, 1.0326522243988534, 1.014128354445358, 0.9563565056457811, 0.9065490210721532, 0.8997027101823903, 0.9263316838739677, 0.9519535597471332, 0.9596848382419967, 0.966461497115436, 0.9966547455832127, 1.0450343177602957, 1.0736879610495058, 1.0513370929341022, 0.9945231733449982, 0.9611318574254014, 0.9939972711111096, 1.0706267104103362, 1.1177089725711198, 1.0839897627977286, 0.9988522407564705, 0.9518828761143732, 1.0075511240333175, 1.137444668199193, 1.2387025998040677, 1.22437863421818, 1.1016002457660574, 0.9647089474959445, 0.9111045639675781, 0.9589872256938659, 1.0413851251827306, 1.0769454636708347, 1.046630034096841, 1.0040319796994615, 1.0149262290579655, 1.0900767073899134, 1.176120334215405, 1.2070247262327505, 1.162117895653168, 1.079059476039183, 1.017136201421291, 1.00795914399837, 1.0358199768121963, 1.0606806503053752, 1.0578545513854685, 1.0346637343857676, 1.0118022483930433, 0.996883791008895, 0.9826135482326143, 0.9673641309689692, 0.9671775357466995, 1.0008278171066307, 1.0648922553658648, 1.1293363520879882, 1.1609636120052886, 1.1505071781157112, 1.1154074093037716, 1.0778448354274406, 1.0439555514362717, 1.0056224490027423, 0.9590665510651618, 0.9178166535559, 0.9067964650772848, 0.9435064815106038, 1.0220402726221143, 1.1126477553967975, 1.178403737516772, 1.1968590155182264, 1.1696665895946305, 1.1152251810617255, 1.0558558837542853, 1.0109641727339844, 0.9938479000821525, 1.0057268410367723, 1.0317801634762362, 1.0492030304568818, 1.0448708638871635, 1.0273221261618668, 1.0218994881375758, 1.0520214488529682, 1.1188351332410644, 1.1936960567292505, 1.2337505840656473, 1.214882837404144, 1.15504311765656, 1.1011635945739762, 1.0864720409909059, 1.0995731150498185, 1.098464999583253, 1.0559625461887092, 0.9896679154001188, 0.9463021805735223, 0.9569625732355298, 1.007549606637603, 1.05195220206968, 1.0535633220718377, 1.014670922761598, 0.9679084749981379, 0.9430083586349032, 0.944072096984951, 0.955978200515521, 0.9657660140477781, 0.9733294523654479, 0.9837540764367079, 0.9957588132056758, 1.0021777355022892, 1.0011560132563497, 1.0023139849107645, 1.0172999889210401, 1.0438224290632472, 1.063616577427227, 1.0614832057046282, 1.046614612893715, 1.0498285642887697, 1.0940044320818374, 1.1658078943821557, 1.2198020465705832, 1.215885005465917, 1.1573269856083053, 1.0925974630333317, 1.075007716172435, 1.1137183442990422, 1.1617699633991418, 1.1564491715193421, 1.078195425474797, 0.9727569583224019, 0.9127876436947613, 0.9332569501860514, 1.002277080506933, 1.054914888071256, 1.0552930607033524, 1.0260459457566236, 1.0197380868787254, 1.0643581362400918, 1.1359775823263902, 1.1810276906170798, 1.1639017393468563, 1.0958922113064318]",1,44.766898,0.030.050.055000.01.00.001
10000000,0.1403533768897632:0.024089536981528718:6.283185307179586,"[34.196768596788914, 43.85095167518988, 97.67489064649932, 100.23812893594763, 59.4652658411117, 20.079656411127687, 8.28368728029457, 18.335366526457694, 29.856173101558067, 29.467050859658976, 18.967696626588868, 8.762579166823867, 6.408028320215661, 10.820110168875939, 15.361357634127083, 14.976806401473818, 10.263757134852218, 5.603525855735495, 4.349423760637233, 6.049895315835921, 7.762105848730586, 7.339487300218241, 5.243949141764743, 3.5450358853228807, 3.6289229134208147, 4.990173595328285, 6.005991626970511, 5.613264261264275, 4.186316786161411, 2.945630866287181, 2.6952097166910383, 3.1760570641434738, 3.5314979065063645, 3.247364510905127, 2.586729688971793, 2.1896870988103476, 2.368087868419373, 2.8329278989944386, 3.055693913719049, 2.8183667781445343, 2.3860851782684325, 2.180631162749415, 2.3384072961753115, 2.6059369810180373, 2.639834705083154, 2.365497834644805, 2.025191334802005, 1.898983583364004, 2.0166001113056398, 2.154995086193775, 2.095282151132701, 1.851233141164581, 1.6379679541817354, 1.6342237777889388, 1.7973699699984724, 1.918121806941483, 1.84499548167787, 1.6380460927600264, 1.496586868170739, 1.5468278424773962, 1.7155841600667785, 1.8146224859859537, 1.7362770940392416, 1.5545903341045026, 1.4375847335897138, 1.4734812695281936, 1.5907494169730236, 1.643826953117383, 1.5667516276876992, 1.436524692230861, 1.3870808652530895, 1.4669567095047842, 1.587553135558078, 1.6138248074934292, 1.5029566816380555, 1.348108514235306, 1.2832669931963465, 1.3486623942185278, 1.454546553246173, 1.4764447385340302, 1.3800188141768661, 1.24885296928426, 1.1935991656711655, 1.2412131404923563, 1.3157698941468763, 1.3224431766426972, 1.2424954956512742, 1.1439569863907062, 1.1051990650121168, 1.1360455407168784, 1.1759930692733445, 1.1644229957862255, 1.1050563474584798, 1.058443900731256, 1.0743736974614209, 1.137464659418486, 1.1822179839035194, 1.1595959936274765, 1.0849551649472844, 1.0197553334889906, 1.0092773193483957, 1.0410117953098523, 1.0628891261425248, 1.0386047298542465, 0.9828960022622825, 0.9434317280456831, 0.9505888637853388, 0.9872587935282284, 1.0085432846467115, 0.989199249421793, 0.9486220299985331, 0.9281010071571462, 0.9459652296416884, 0.9786070509118157, 0.9865158131987769, 0.9565906254806302, 0.9157424465863636, 0.9018759002416676, 0.9233612269090813, 0.9500981130430229, 0.9457276767336283, 0.9066415666431198, 0.8660125780680963, 0.8585546499872757, 0.8838709714226569, 0.9074783015947485, 0.8979063437337238, 0.8599000736058375, 0.828560392109426, 0.8312800644530588, 0.858424433817785, 0.8739356285106871, 0.8542647041503486, 0.8140178654683059, 0.7912810182541564, 0.8085493927911156, 0.8501631213463726, 0.8783632391264143, 0.8694745124761619, 0.8329412570377117, 0.7965844003370516, 0.7769294871546083, 0.7664278982690584, 0.7488718266921351, 0.7238875728702141, 0.7125614710248247, 0.7367693793908482, 0.7928639005443178, 0.8476775118336224, 0.8639463070722329, 0.8330527682260381, 0.7836431364891139, 0.7558653604742072, 0.7644022448084609, 0.7862542138858517, 0.7857999819209746, 0.7517586308788025, 0.7082548840572049, 0.6895094940403383, 0.7053274298276289, 0.7324118353904836, 0.738536623022058, 0.7140840246432159, 0.6803499432553719, 0.668179406484564, 0.6888483992555301, 0.7250835037110934, 0.7490270147061997, 0.747323506439034, 0.7285464051296995, 0.7089897662819763, 0.6954121077293911, 0.6832340517543, 0.6687073895833067, 0.6579069856508173, 0.6607658013195448, 0.6770720591571399, 0.6918622416742366, 0.6879983715254057, 0.6641024032879956, 0.638432462730613, 0.6332237402233492, 0.6545776632047556, 0.6874229462053271, 0.709275164072697, 0.7086078276570905, 0.6915852550409598, 0.6737090921744223, 0.6660035102883763, 0.6678676081296672, 0.6713036111033229, 0.671206723985479, 0.6712979737386193, 0.6793919568024889, 0.6966473640476255, 0.7130381960450209, 0.7157738801165557, 0.702642696814727, 0.6851550512272373, 0.6771288253641576, 0.6812663570371331, 0.6885700292111867, 0.6901215694467568, 0.6868051422260713, 0.6864061243141614, 0.6930020763136651, 0.7016904882371795, 0.7043430933741942, 0.699300216977109, 0.6940329945552204, 0.6978460250908131, 0.7122771012936613, 0.7291183814126214, 0.7381881737946916, 0.7372283899548044, 0.7341334028393378, 0.7391719752556971, 0.7548397364361202, 0.7736560146213293, 0.7863158725646888, 0.7916602806547898, 0.7977611916612483, 0.8130284501425029, 0.8370481940325002, 0.8606104652436037, 0.8740645358064777, 0.8751096831825755, 0.8693671053974121, 0.8650819895242554, 0.8679889731063819, 0.8803825575116978, 0.903175934124473, 0.9367129826248298, 0.9784719209496291, 1.0210534953198802, 1.0550599689025444, 1.0757134774491752, 1.0861912848597883, 1.0933031807937699, 1.0999992585590754, 1.10310134171606, 1.0986817920998946, 1.0891779374814214, 1.0848364808088466, 1.0976463908221932, 1.1323980411626113, 1.1821481007762542, 1.2326211820831783, 1.2728054405291336, 1.3023674507876783, 1.3282710136075124, 1.3539230902005968, 1.3731216971746432, 1.376474925939374, 1.3636625624344922, 1.347411064751834]",1,44.766898,0.030.050.055000.01.00.001
