mag,Sq0,Sq10000000
1.0,0.4253725322988068,3.971729439780352
2.0,0.5234820590643297,5.2153917842054005
3.0,0.38005350063329923,5.167803731600344
4.0,0.4913794654350786,5.709419643572022
5.0,0.5512079784307768,5.091778099972961
6.0,0.4984023701005234,5.420064445409647
8.0,0.4586841298171279,5.378505550561827
9.0,0.4924163545188404,4.177615345617323
10.0,0.4923082706065724,4.82874676344719
11.0,0.4061980466382183,3.1698947819125918
12.0,0.5652655363822235,5.491803896086991
13.0,0.45953206827841514,4.233971211010555
14.0,0.45186605366800825,3.5635410815999227
16.0,0.5386460335558684,2.848378626918601
17.0,0.4376581809517832,3.0689263046529462
18.0,0.468790141610586,3.1215447129050835
19.0,0.5112568799680774,2.7244333517781243
20.0,0.5611414285508927,3.297976455232561
21.0,0.40786234650188796,3.4439303565871806
22.0,0.3838394090767557,3.132894886220481
24.0,0.46876019255602,2.497444168316269
25.0,0.41178101126812605,2.854313418715935
26.0,0.5675082625972135,2.633093599041256
27.0,0.47598929942316237,2.749155702216174
29.0,0.5017542668623208,2.385400054366318
30.0,0.4597698869155809,2.416311190253251
32.0,0.5267107463038441,2.7816131453205415
33.0,0.4088560393977665,2.4069590157327694
34.0,0.4507353266976517,2.330620484176461
35.0,0.3613872742545683,2.5235019996245738
36.0,0.5648636109390095,2.3387497543844704
37.0,0.5186138057574007,2.2717247335819755
38.0,0.5050120174464433,2.2889059219791372
40.0,0.4591711926340707,1.7874927741377673
41.0,0.5258622414210041,2.1892828928637678
42.0,0.5000750956827358,2.182245102191584
43.0,0.4215491598234289,2.089633752442208
44.0,0.5523075208321568,2.3847105655022776
45.0,0.4631982833213009,1.9022108819226593
46.0,0.52198718307638,1.990234794486953
48.0,0.3708927195845362,2.2248426538599153
49.0,0.4591888858611824,1.9172362028241725
50.0,0.5002476861145212,1.9912468961944276
51.0,0.5060435226751778,2.069980794315665
52.0,0.6341780950304926,1.9492266100567823
53.0,0.5469336360483394,1.8697660331263815
54.0,0.5375454861719335,1.9213324970388865
56.0,0.5394551195758589,2.1858279700382863
57.0,0.492568561928494,1.6924175903353265
58.0,0.49797992116626966,2.146437089402785
59.0,0.5181326111295984,1.8284286638146179
61.0,0.4437302230607682,1.8430181826093601
62.0,0.5698327153921855,1.7210385898210538
64.0,0.653906490106779,1.6055265614300287
65.0,0.5805204581715733,1.7423867160076756
66.0,0.528823120273387,1.6906585031084334
67.0,0.6600231783518478,2.073603354075953
68.0,0.4681255247744397,1.7190274370657461
69.0,0.5342216505437158,1.6676538197576676
70.0,0.5377291477208451,1.716836742704297
72.0,0.48602058008095983,1.658654820471175
73.0,0.5115651929403573,1.5887079419706145
74.0,0.5658214394579693,1.8247541686835047
75.0,0.5073973880956532,1.6876939945048401
76.0,0.5859771180030158,1.7746237946591974
77.0,0.5006484196318265,1.7094349844541585
78.0,0.5612388709961205,1.664819513651509
80.0,0.5065836807691347,1.625414058526545
81.0,0.5619664462069798,1.734758811448827
82.0,0.5783347387891411,1.4044475401141752
83.0,0.5500539305356953,1.8020304709916195
84.0,0.5406960119732093,1.4025113172817891
85.0,0.5833963165506973,1.6451099112883691
86.0,0.5757799525166214,1.5762900968831095
88.0,0.5290201366709341,1.6311146193135038
89.0,0.5379869238163921,1.566449876580333
90.0,0.5157205656407525,1.5872076050636148
91.0,0.5020074752761511,1.648770250243982
93.0,0.5248165929890051,1.661532337482841
94.0,0.6155155035528954,1.4512863219518526
96.0,0.6495595569013639,1.3509623061976674
97.0,0.5126202946327607,1.593209433292805
98.0,0.5666562618622479,1.5117905402348693
99.0,0.615001804553256,1.6093325244534902
100.0,0.7022724510690777,1.192188912509075
101.0,0.5878629186342691,1.4766228772105807
102.0,0.5304481456709447,1.5946436262953274
104.0,0.5775138515831643,1.599678200082473
105.0,0.5867291352300174,1.475573185598335
106.0,0.6892394900954724,1.5757828046460771
107.0,0.6278566880435348,1.5196156807841363
108.0,0.6190853616258132,1.5581587470148084
109.0,0.558370373306306,1.4023612734828776
110.0,0.5921227964591264,1.5325604261933785
113.0,0.5470312989283077,1.615802402001914
114.0,0.6174083749765692,1.6348347353805035
115.0,0.6001724017768016,1.496674441669983
116.0,0.6701742942584596,1.4725429996783233
117.0,0.6166681227940978,1.4763644674757495
118.0,0.5319785844839723,1.4472085219738804
120.0,0.6213995000443399,1.2776547570208374
121.0,0.6393910526947034,1.454287188983748
122.0,0.5359446249477227,1.5487832985535668
123.0,0.650924710455829,1.616936634899518
125.0,0.5937659799593213,1.4075827566399368
126.0,0.622070292370938,1.328591829468328
128.0,0.4866641934099934,1.6887810779773518
129.0,0.6323828937088146,1.4053753827145017
130.0,0.5642937647993443,1.3473065235233523
131.0,0.6372836332363934,1.4238775271753101
132.0,0.6256977557855559,1.3655862146650706
133.0,0.5941211981731453,1.3136037737273805
134.0,0.6442873841604488,1.2685602842401753
136.0,0.6873290628107905,1.2527351342423982
137.0,0.6593066643829544,1.34914271665386
138.0,0.6701543295623447,1.4137589442464706
139.0,0.615577890018821,1.4774792094998006
140.0,0.5890665294862822,1.4872245910808528
141.0,0.6367926970770886,1.4323478787534263
