timeStep,qmean,Sqmean,Sqmeannorm
7.5e6,0.14035337688976313,3.5338885996440985,0.5207468552738375
7.5e6,0.23118883655542335,5.535640690277538,0.8516736639254552
7.5e6,0.36865297629669136,5.922937941649268,0.9160270940486885
7.5e6,0.49578181434181856,4.983294696164522,0.7744746483012193
7.5e6,0.6316992266781518,4.018445200681232,0.6293228625228557
7.5e6,0.7765730964377991,3.089943786938348,0.48155869106486354
7.5e6,0.9118261737934198,2.4906199607374178,0.38772354909798185
7.5e6,1.0467729057487014,2.2081352193123793,0.34283662468934517
7.5e6,1.1862805975307404,1.9934469000196977,0.3110951200747367
7.5e6,1.3291722231417957,1.7727838470839203,0.2760418095784919
7.5e6,1.4707713835122431,1.630412114297286,0.2540795199327216
7.5e6,1.6084526684259386,1.563205546817919,0.24362993554018747
7.5e6,1.7510464099569683,1.4474377694193634,0.22525620199797478
7.5e6,1.8948722009262244,1.3623306766313428,0.2121686814212052
7.5e6,2.0331158518868166,1.2649881953599926,0.1967307124226466
7.5e6,2.1717551154026,1.186260685422733,0.18499113270854825
7.5e6,2.3115065744531664,1.1228864113845225,0.1746274612861943
7.5e6,2.4517589855222015,1.0563602333302549,0.16453069014874547
7.5e6,2.5928660782449326,1.0155799364133757,0.15804629107975537
7.5e6,2.733969286639893,0.9568034935428468,0.14894964492914897
7.5e6,2.874637732216465,0.9110162376166244,0.14191733817577717
7.5e6,3.0146584286898803,0.8731535141312788,0.13585545931224535
7.5e6,3.154129197473871,0.832711176374293,0.12957672988898955
7.5e6,3.2951436030870127,0.8106792933407426,0.126251201757359
7.5e6,3.435422222855883,0.7762320626910695,0.1208530709937197
7.5e6,3.5758965302390724,0.7472182562130815,0.11628952451477566
7.5e6,3.7182917976163745,0.7262850058061521,0.11301668370112247
7.5e6,3.8592771901868836,0.7052291412864494,0.1098062942452129
7.5e6,3.998671825034765,0.6853669990117123,0.10673730668484507
7.5e6,4.138328464880112,0.6727482849025713,0.10467363927250062
7.5e6,4.277650979489294,0.6613545396639471,0.1030322510315355
7.5e6,4.418480022919902,0.6503413760166834,0.10123588582328631
7.5e6,4.559417152720413,0.6444566484762729,0.10037068875663006
7.5e6,4.700072919069511,0.642834039050871,0.10015807191338746
7.5e6,4.840476814396357,0.6465622196824345,0.1006956936742873
7.5e6,4.980787286520819,0.6627885805450588,0.10321145330789186
7.5e6,5.121288671183869,0.6796949798440267,0.10584576868257338
7.5e6,5.2610479620771216,0.7102963312649277,0.11060043596251501
7.5e6,5.401531308976948,0.7572517859504796,0.11796476284760873
7.5e6,5.542043472639002,0.8238254754084726,0.12828865246609525
7.5e6,5.681874099055399,0.9044376244711236,0.1409027960627003
7.5e6,5.822277572553842,1.0142930326313557,0.1579328814106639
7.5e6,5.894841829370074,1.0853840482211214,0.1693563138195588
