timeStep,q_domain,Sq,lambda_o,lambda_f,id
0,0.166407126537978:0.023987365414280818:6.283185307179586,"[26.709346212963332, 38.161509425304885, 99.33209225879668, 128.02323665508092, 106.29787188681428, 58.2940824099917, 17.19598616721299, 1.447523941254698, 8.645540264041092, 23.74896816908244, 32.06529278853309, 28.06601687838803, 16.112021594270104, 4.8945983839560405, 0.6315393343910614, 3.5720393180275707, 9.234417033177655, 12.46904837135803, 11.037270593559274, 6.4421242148269044, 2.06335213962089, 0.441307530390763, 1.7283354399652573, 4.100950210881684, 5.426790106470948, 4.78295422853622, 2.82681178621302, 1.0126996470602398, 0.42952018488707244, 1.125703995054438, 2.278233489753135, 2.9208028264421046, 2.627580225531968, 1.698617458552253, 0.8170828664928621, 0.510724813975763, 0.8199389819201139, 1.3601773547671245, 1.6640117445251057, 1.5182366346630842, 1.0654610140920586, 0.6414297269724185, 0.505873989136694, 0.6716554242307157, 0.9357201986440836, 1.0590058595365426, 0.946306282656001, 0.6980451751801773, 0.5131545469497677, 0.5304755260629466, 0.7300051421296694, 0.9595574268626577, 1.0556677714190228, 0.9625100903808808, 0.7627038155663791, 0.6051772335515277, 0.5911106854159293, 0.7043623939948583, 0.8336070343911478, 0.8631690684590616, 0.7612110789899721, 0.6006450098648694, 0.5011553998848469, 0.5388627705242028, 0.6912277734797172, 0.8557245142608684, 0.9253365917785917, 0.8636305023380304, 0.7255005892745208, 0.6119365915093001, 0.5954844350753346, 0.6719087541700791, 0.7708809909960987, 0.8133584364762048, 0.7701402158184308, 0.678542806421746, 0.6082255056644466, 0.6057017980714965, 0.661021714311506, 0.7204791647653332, 0.732658128527125, 0.6902312621660047, 0.6349881123189143, 0.6233480909404672, 0.6803391485198016, 0.7782053885996746, 0.8559947289460084, 0.8646930041153554, 0.8032992972332377, 0.7188853202622251, 0.6715143009496589, 0.6911559859566394, 0.7586258086007589, 0.8232646239422945, 0.842167268056176, 0.8106465925740742, 0.7619778545794205, 0.7387821570947612, 0.7595522452540997, 0.8060535737868658, 0.8399506801909883, 0.8341821459248735, 0.7940022779100104, 0.7517986373954639, 0.7408462156525868, 0.7693167837447719, 0.8148422747372475, 0.8432388424749615, 0.8361402749120062, 0.8058130624402322, 0.7857860002341769, 0.804672249878252, 0.863314003211951, 0.9327443386130388, 0.9747134910698358, 0.9695814668004912, 0.9308561569090319, 0.8955889761148482, 0.8977402223507799, 0.9441046153012854, 1.01021224361264, 1.0586273093293446, 1.0656418969021564, 1.036716733520383, 1.0000283002526937, 0.9840050727080886, 0.9962698792827835, 1.019563270213106, 1.0268779658084743, 1.0035946214145661, 0.9596939778003655, 0.9231858212592285, 0.920099343576225, 0.9559309655410507, 1.011711222646537, 1.0568600445770808, 1.0691742498402386, 1.047931373298793, 1.0117243451146039, 0.9837938608827427, 0.9762245240797028, 0.9843302376582164, 0.9941224406752823, 0.9955555653053523, 0.9903606576192644, 0.9886759215247102, 0.9985377422737883, 1.018082487781642, 1.0372978507274222, 1.0474258753475458, 1.049439224258469, 1.0539087068770523, 1.0719452268545557, 1.1045103306654096, 1.1391564172645228, 1.1577412169583239, 1.149965631121829, 1.1224117509026612, 1.0954780043923897, 1.089602434633322, 1.1105919569417062, 1.1449760112873686, 1.169065687446686, 1.165432916103914, 1.1353004692285977, 1.0983010042024066, 1.0796725419308881, 1.0932828148089675, 1.1317072268730075, 1.1701841017109698, 1.182182388247948, 1.156306594822185, 1.103071481651733, 1.0471089989455824, 1.010776904224238, 1.001043984926793, 1.0084083825050136, 1.0171621294657638, 1.0181156767179724, 1.014046503043539, 1.0146536026653092, 1.0261918549515858, 1.0447739972956784, 1.0588848842699723, 1.0588484243272613, 1.0451297345173383, 1.028320640238163, 1.02074529077503, 1.0267872850110729, 1.0400047101471934, 1.0490902935042912, 1.0472432677674235, 1.0371232878307526, 1.027872008974022, 1.0273803716413137, 1.0363025166683384, 1.0481905519730064, 1.0550685749856359, 1.0538823183978712, 1.0489467608204832, 1.0484923973129487, 1.0576444508806966, 1.0730595077186207, 1.0839004351995174, 1.0795706332432724, 1.0591214658644392, 1.0347555605855283, 1.0252318082897438, 1.0425913367209634, 1.081680294283244, 1.12101038605723, 1.1355227795569356, 1.1128068831456877, 1.0614674972127158, 1.005895792474514, 0.9712479482810485, 0.9688017284989199, 0.9908777428670359, 1.0176048249412688, 1.0301421432705307, 1.021525840835975, 0.9988401153247963, 0.9767003135708769, 0.9675298635492025, 0.9751436823682245, 0.9946284599283619, 1.0167849367165702, 1.0331597065316445, 1.0388514402261984, 1.0328370460649379, 1.0171631963183407, 0.9963010590807444, 0.9769854567084156, 0.9678055803535159, 0.9773117829935364, 1.0101015944142295, 1.0623468210171887, 1.1201141291615673, 1.163350102105698, 1.174874460661416, 1.1495474919804207, 1.0976269223349449, 1.039638712338767, 0.9955665439659913, 0.9748467324728075, 0.9731104450048562, 0.9773719993121833, 0.976078461010324, 0.9672812460740093, 0.9593190699875978, 0.9635357510467127, 0.9844432557786451, 1.014888022978298, 1.040083164039378, 1.0474808228594914, 1.034975734658211]",1,37.75791,0.050.050.055000.01.00.001
10000000,0.166407126537978:0.023987365414280818:6.283185307179586,"[37.472665211555224, 36.90839820238075, 85.60807843800198, 108.52752067849744, 90.08395886506364, 50.88574989371001, 17.849512793883427, 4.931865239758833, 9.542844844714116, 19.942672945532383, 25.3147896795546, 21.955577710966523, 13.317720709896117, 5.694615140768656, 3.305556168329185, 5.950662088021334, 10.112514025478255, 12.034984401592718, 10.338962787299014, 6.5104152986414565, 3.3234595053476945, 2.6474432622371693, 4.262869918064181, 6.350009451880949, 7.047421798663025, 5.819970503846226, 3.689398114653649, 2.308785526382642, 2.6788150561557798, 4.460216948119867, 6.309574043407515, 6.901292642388357, 5.8517814465267834, 3.9070989862472407, 2.3308783011605927, 1.9930703485332422, 2.8210196398230454, 3.9586237036201597, 4.452033564033867, 3.929927918968295, 2.8017793412945133, 1.8824345477294446, 1.765047483133832, 2.41263204717861, 3.2398438436587957, 3.582196524225684, 3.1815609873922246, 2.337444423486664, 1.6441627195419897, 1.5389756732531175, 2.002815367407229, 2.6153057071797, 2.892567513712034, 2.638897649836502, 2.0577649363563064, 1.5645471533327502, 1.4645201427815489, 1.7427063887552716, 2.1088102649048635, 2.241217116605532, 2.032050130591988, 1.6504009294487774, 1.3904909340516296, 1.435305610187417, 1.7210827037136869, 1.99981414254536, 2.040758375128636, 1.8095102356979573, 1.4885470762161142, 1.3300786340751038, 1.4594844598845695, 1.7799635100527655, 2.0469674116131302, 2.0514754793879164, 1.7727113096084597, 1.3890124580811536, 1.1443047925156686, 1.173180050920393, 1.4128202825178, 1.6606048550759254, 1.7276973759147451, 1.572353762620889, 1.3182329459644408, 1.151990498575088, 1.1822758302091667, 1.365131197846522, 1.5459408037134437, 1.5800350799955118, 1.4388596229613346, 1.2246023376841164, 1.087705723131315, 1.1134236789979568, 1.2627836497601908, 1.4084499670173098, 1.4335077312912445, 1.3164281989354683, 1.1403362492467681, 1.0246744714240694, 1.0349314364383089, 1.138589628965803, 1.2367102954447127, 1.2428047001308415, 1.1475627245273379, 1.0221039024515652, 0.960447534654459, 1.0069446832659548, 1.1236388388547816, 1.2205570337218368, 1.2239122856089704, 1.1295824347668573, 1.0022998999343902, 0.9236157954937166, 0.9304026918544916, 0.9909630853570348, 1.0349712882432733, 1.0116204915460305, 0.9299288880533766, 0.8507618273100224, 0.8382480671406892, 0.9089804859916809, 1.0177887546326354, 1.0900000448767453, 1.074991839005553, 0.981055269990468, 0.867091177016898, 0.7993070551186401, 0.8058456949189153, 0.8615769519863761, 0.9113820576648421, 0.9121219885437734, 0.8617441945615134, 0.7959074149736729, 0.7577175999418195, 0.7653665934094687, 0.801966421404716, 0.8332592238043066, 0.8371068075072291, 0.8204382184009722, 0.8105265310532115, 0.8287942054767488, 0.8696537389367668, 0.9026580006439197, 0.8968844461052031, 0.847798062504807, 0.7841941350675731, 0.7485019228389185, 0.7650651601698746, 0.8208685873376087, 0.8738576494278366, 0.8830424352374852, 0.8382416447810941, 0.7677399755599762, 0.7184721536813676, 0.7231674518159182, 0.7778000132607211, 0.8447683652643164, 0.8787781459515989, 0.8568529284300664, 0.7919534660354952, 0.721984037491896, 0.6832301603732093, 0.687313518544918, 0.7170099615931, 0.7420745400638074, 0.7420811504496542, 0.7193349625568901, 0.6935558533792487, 0.6842349428248993, 0.6953247058883826, 0.7138514170159651, 0.7222552488707908, 0.713511069742603, 0.6966561066133862, 0.6886996370148013, 0.6998986725212073, 0.7244225827455841, 0.7439455449358074, 0.7414868605167855, 0.7148004940468727, 0.6788802746091437, 0.6554378949922256, 0.6571563912492527, 0.6785026971757724, 0.6999032937796251, 0.7020481933609174, 0.6796565050020987, 0.6446953956230302, 0.6170672164034146, 0.6100364413743571, 0.6213178879476018, 0.6362160838921264, 0.6399727965267943, 0.6295191872878979, 0.6154555877150399, 0.6128580185427109, 0.6283961428238204, 0.6541973372853139, 0.6734973396959275, 0.6736805242332997, 0.6564210060498586, 0.6369548502883637, 0.6330184781751526, 0.6518224990665666, 0.6846437395460178, 0.7127505501803068, 0.7202315553757074, 0.7047501745566893, 0.6790160984165805, 0.6621906106511286, 0.667176965562073, 0.6924875693795622, 0.7242386248668332, 0.7466473995834706, 0.7531476024679536, 0.7497856728051528, 0.7486750021769275, 0.7572611995150301, 0.7723519876683291, 0.7835551961282026, 0.7827510478004429, 0.7714523983893692, 0.7601874393535916, 0.7608792506457037, 0.7785428966581909, 0.8084372280366887, 0.840092259904961, 0.8646498679259871, 0.8802273649839444, 0.8919933301409891, 0.9073883900396295, 0.9300223494731228, 0.9565888328527032, 0.9791641211876645, 0.9914602434586384, 0.9944085097542862, 0.9964723197326955, 1.0078770468439557, 1.0328818728798002, 1.0662461134051096, 1.09711990210008, 1.117730522375498, 1.1301026291286482, 1.1451809124871861, 1.1745273272794157, 1.2207705956241723, 1.2742911773740233, 1.318955427160469, 1.3427105128633368, 1.3451868654590171, 1.3370039626696468, 1.33190098858225, 1.3378222109383184, 1.353096046163694, 1.3695945179379556, 1.3798819036254244, 1.3831038790597066]",1,37.75791,0.050.050.055000.01.00.001
