timeStep,Sq,lambda_o,lambda_f,id
0,"[0.9694292040590197, 1.1218031635969914, 1.1029367741260245, 1.0160300635536539, 0.863903446151022, 0.7458132221433118, 0.7101689647987633, 0.6865932604585309, 0.6309890278838574, 0.7116025995764692, 0.5582931893157418, 0.6209132402377645, 0.6899976069555366, 0.5643543404242795, 0.7847481367181088, 0.5790462040619424, 0.7065275959780314, 1.0141951633928368, 0.6526354554622247, 0.5776143774450178, 0.9988933560454596, 1.064905691278237, 0.6837085344055429, 0.546990903002513, 0.9825813333947965, 1.5939385215907556, 1.816281531173479, 1.4900728138207486, 0.9293580434264365, 0.6068050742920936, 0.8119249710947756, 1.5100283593461568, 2.415397293853983, 3.169281761437857, 3.5048460442498466, 3.3337733759133577, 2.7471042023071157, 1.9578758615278893, 1.2223159618485389, 0.7689162548504581, 0.751316949703461, 1.2287238178355915, 2.1696086461020894, 3.470893309962688, 4.984524527442434, 6.54487169965585, 7.9925557311386175, 9.192402605616202, 10.044854438790187, 10.491269675428894, 10.514157386579756, 10.133633257792276, 9.401379581645587, 8.393242760543423, 7.201386898244249, 5.926692373599454, 4.671874171041376, 3.5356113701169365, 2.6078318393675954, 1.9661842170763153, 1.6736489858935748, 1.7771868672095814, 2.3072906598484884, 3.27829115955645, 4.689264661840254, 6.525395199294902, 8.759656194402668, 11.354691326397294, 14.264791350445602, 17.437881048959174, 20.817447486485012, 24.344356628397193, 27.958519754688012, 31.600383724497433, 35.21222993696277, 38.739275806055005, 42.13057981137357, 45.33975684216201, 48.32551478579594, 51.052026306090745, 53.48915169458252, 55.61252973701281, 57.40355388342482, 58.84925079415908, 59.94207768907122, 60.67965396916746, 61.06444140676276, 61.1033858938252, 60.80753236475154, 60.19162312211495, 59.27368843260503, 58.074636955778, 56.61785234192879, 54.928801201724646, 53.03465661763094, 50.96394043934514, 48.74618678250683, 46.41162842917793, 43.99090720527715, 41.51480887820834, 39.014022670345604, 36.51892511335529, 34.059387666893926, 31.664607285438322, 29.362958931548455, 27.181868895770812, 25.14770768615774, 23.285701188015636, 21.619858761537387, 20.17291693651005, 18.96629737492382, 18.020077800163943, 17.352974632144946, 16.982336118291432, 16.924144808143083, 17.193028282392532, 17.80227711352497, 18.76386910338588, 20.088498911694693, 21.785612257717894, 23.863443944187942, 26.329059017457084, 29.18839644030979, 32.44631471345538, 36.10663893822523, 40.17220886624373, 44.644927531730985, 49.52581010860604]",1,40.673426,id00400550000005100001500000095e625004750020336713
333000,"[1.0228873356366972, 0.8328515681278704, 0.8018312911889239, 0.9065831369843048, 1.0105458781336063, 1.0048352008421113, 0.9744298551142059, 1.1459910830897653, 1.2506388953116485, 0.9948445203618185, 1.1017987217374277, 1.236939082230056, 1.253384953109614, 1.184666097626233, 1.4437042314975947, 1.188564168204, 1.6348249650522397, 1.920421747002744, 1.261058402899658, 1.3991551142408822, 2.1642069360365266, 2.0498088209538206, 1.2276292306215697, 1.0143233130515623, 1.846985416566722, 2.9188739931803562, 3.261837337357058, 2.6645845654453018, 1.6864895255538381, 1.0929280980571057, 1.3194659988984996, 2.290067268350516, 3.5632681002141813, 4.6133686063023385, 5.068381769667171, 4.820354317362542, 4.010877139166208, 2.9401091605220397, 1.954137892016903, 1.3502194277563389, 1.3185845231570108, 1.9225480739641845, 3.1087622592808803, 4.73592327245204, 6.610921022693467, 8.524140642978939, 10.278815917046208, 11.712116305022588, 12.707673733926685, 13.200504583397258, 13.175896698713032, 12.66399722720454, 11.73172670258376, 10.47339165173874, 9.001063719814395, 7.435493993037756, 5.89806666163567, 4.504078722707129, 3.357463814356054, 2.5469545447949384, 2.1435923387917404, 2.1994396998267325, 2.7473200400809215, 3.801398817651967, 5.358421548178162, 7.399435176526703, 9.891836011919034, 12.791607400508536, 16.045631614861374, 19.593981680656086, 23.372119059007947, 27.312941616141085, 31.348642762065133, 35.41235684957725, 39.439577867476494, 43.36934821791728, 47.14522209062619, 50.71601383460928, 54.03634600285164, 57.067014636497156, 59.77519108660398, 62.13448045552012, 64.12485676981083, 65.7324944450649, 66.94951462009556, 67.77366365214753, 68.20793958266462, 68.26018079229651, 67.94262943381655, 67.27148061662537, 66.2664267572346, 64.95020503591427, 63.348154530446024, 61.48778834585116, 59.39838493011306, 57.110601761537815, 54.656113711100105, 52.067277617850216, 49.376823960270954, 46.617575953241435, 43.82219594014258, 41.02295857352026, 38.251549976518255, 35.53889184217768, 32.9149892502815, 30.408800853835967, 28.04813000227827, 25.859535319469394, 23.868259235508933, 22.09817297708043, 20.571736546692883, 19.309972262706566, 18.33245048583913, 17.657286220858413, 17.301145351755114, 17.27925934262777, 17.60544731295029, 18.29214447329365, 19.350435984686, 20.79009538061665, 22.61962676442584, 24.846310065866597, 27.47624870852679, 30.514419104234026, 33.964721451326746, 37.83003137064362, 42.112251966211424, 46.812365946921304]",1,40.673426,id00400550000005100001500000095e625004750020336713
667000,"[1.2703531427077939, 0.826406574867792, 0.7975586766395898, 0.8366844435626579, 0.9443692600984952, 1.0612824281522317, 1.1476130661845532, 1.1538406161190946, 1.2646708100794404, 1.317602558691287, 1.3849578633968667, 1.4187101625275274, 1.5495837636165573, 1.4244697661520487, 1.815616393459042, 1.7605390090631219, 1.8308810632255514, 2.146077387104031, 1.884797871738638, 2.0303427798278766, 2.556504677255115, 2.476650484710495, 1.9577396417079163, 1.959241412889902, 2.74614006441891, 3.649324249262559, 3.910464878451777, 3.381407992025694, 2.521908144831316, 1.9520937009497643, 2.0283376643527857, 2.6967238586843343, 3.608008262901614, 4.344424842820924, 4.615056732292867, 4.348229579497506, 3.6798999824061602, 2.876304846388791, 2.2367897611941854, 2.0113159985520097, 2.3498031615031865, 3.285590464630089, 4.746156718294107, 6.580670796420338, 8.594277238504155, 10.581375836878246, 12.353077178416449, 13.75663852218885, 14.68662887846588, 15.088785694146704, 14.958123481537427, 14.333010283714387, 13.28680849753913, 11.918415618338669, 10.342730775155916, 8.681771558807958, 7.0569026188926625, 5.582424605402977, 4.360610035932909, 3.4781565538530894, 3.003950353096863, 2.987985392491474, 3.461260120044586, 4.436466531646059, 5.909291400311557, 7.860162406439541, 10.256289583486701, 13.05387264688694, 16.20036570067081, 19.636711314340115, 23.299475217319202, 27.122830354138273, 31.040354493058224, 34.98661886785787, 38.89855646578564, 42.71660765122167, 46.38564799021062, 49.85570860719878, 53.082503371320406, 56.027779889023115, 58.659512880724854, 60.9519592372225, 62.885594065551764, 64.44694650349653, 65.62835314619736, 66.42764570634037, 66.84778812090698, 66.89647680416378, 66.5857161939914, 65.93138019794493, 64.95276865532247, 63.67216652011385, 62.11441215628643, 60.30647993345782, 58.27708122380978, 56.05628693172932, 53.675173834246, 51.165496268396744, 48.559384064890786, 45.88906708835535, 43.186626294784325, 40.48377084804798, 37.81164054087979, 35.200632533280704, 32.68025124479135, 30.278980109074148, 28.024173812780326, 25.941969589404547, 24.057216117006604, 22.39341857117351, 20.972698406847595, 19.81576648065435, 18.941908175643704, 18.36897924989998, 18.11341119670646, 18.19022497468865, 18.613052039777738, 19.394161685416183, 20.544493771928146, 22.073695999398538, 23.990164949952042, 26.301090194383793, 29.012500824208466, 32.12931383302982, 35.65538383046973, 39.59355362760507, 43.94570528488071, 48.71281126180729]",1,40.673426,id00400550000005100001500000095e625004750020336713
1000000,"[1.3166727584480458, 0.6970203897027982, 0.8194720893039951, 0.8093735205623278, 0.916269622147177, 0.9300979139036394, 1.131819387768384, 1.246699380992731, 1.4266211379006883, 1.5543170980796486, 1.5366335038294132, 1.5375621815780944, 1.784468606485891, 1.7560108086760826, 2.4185302864374307, 1.9290030618076257, 2.0244973265809256, 2.4412807083803467, 2.0203755061576305, 2.077079601234024, 2.6225103208466383, 2.520964355337511, 1.9240360857088075, 1.8412764105962873, 2.5411771188869876, 3.3471844624225087, 3.545257371676719, 3.0669013153157443, 2.4207816062521372, 2.2040593609507133, 2.691430861137781, 3.7333023217495342, 4.9109694739924326, 5.779701708897406, 6.057856527253053, 5.7023304005936675, 4.8807172970291415, 3.8843127858036883, 3.0283875899299804, 2.571807619695513, 2.6701801533601857, 3.36262993770271, 4.584325657963358, 6.194245950892444, 8.00853097203309, 9.832277437505946, 11.485484373971978, 12.821305118285617, 13.736521925719275, 14.175226900153556, 14.127196769320932, 13.622558354817468, 12.724211793575382, 11.519229741414097, 10.110164651419629, 8.606921891197215, 7.119619028710213, 5.752660299794703, 4.600109918603168, 3.742343542732431, 3.2438869980009115, 3.1523082251895413, 3.4980058833050207, 4.294730650262516, 5.540678545955629, 7.220006050522704, 9.304631695684105, 11.756206127306067, 14.52815086518359, 17.567684037565115, 20.817768492440628, 24.2189333941819, 27.710934412585484, 31.23422976450128, 34.73125965297102, 38.14752512475593, 41.432469151064424, 44.54016798165797, 47.429844703286804, 50.06621963158739, 52.41971386177506, 54.46652317020599, 56.188579655952516, 57.573418183236534, 58.61396395923568, 59.30825656746467, 59.659124567804135, 59.673823447559684, 59.363648326353704, 58.74353143079503, 57.83163300089487, 56.64893299740435, 55.21882976763128, 53.56675070993914, 51.71977896153584, 49.70629922334912, 47.555665029334804, 45.297889062429185, 42.96335751060755, 40.5825689379135, 38.18589770982499, 35.803381652441004, 33.46453333308614, 31.19817411851467, 29.032289988694764, 26.993907952287717, 25.108991817995644, 23.402356018033537, 21.897596150715152, 20.61703490369873, 19.58168203350738, 18.81120710671626, 18.323923750354645, 18.136784210714413, 18.26538307840449, 18.723969101024224, 19.525464071462206, 20.68148784807062, 22.202388631587244, 24.09727769168077, 26.374067802577187, 29.03951471176056, 32.09926102775393, 35.557881972118594, 39.41893249682267, 43.684995320866285, 48.3577294894267, 53.437919104783234]",1,40.673426,id00400550000005100001500000095e625004750020336713
1333000,"[1.3020850189953865, 0.6688787497917659, 0.7468218678869052, 0.834426372629209, 0.9780707212179434, 0.9348630322551038, 1.1107921546001065, 1.2152876615606543, 1.369253764189866, 1.4244765763647391, 1.485886725324122, 1.487497273505727, 1.8612501895597706, 1.6430879190073806, 1.6697787205333467, 1.8514102856238983, 2.1995852540148917, 2.460417806785893, 2.086995716843159, 2.0284077747869733, 2.529874890047439, 2.7758624136113808, 2.5608335778808398, 2.427926531357592, 2.697853066335478, 3.112734175874651, 3.2524299820515017, 2.9908155810539547, 2.560212481725685, 2.313641215208672, 2.46454355881057, 2.982073103471503, 3.650840433047197, 4.208233277457519, 4.467806286568872, 4.380084430021364, 4.027643517412921, 3.5776805306400856, 3.221029438940293, 3.119664352322028, 3.3737981911110726, 4.010261170667687, 4.9880565168357975, 6.21472507384688, 7.56732210422975, 8.913225462278536, 10.12775136738768, 11.107124890577138, 11.776517155169643, 12.093596056084058, 12.048414958504189, 11.660587199604423, 10.97465933471928, 10.054477298314822, 8.977187562360736, 7.827360607198739, 6.691582831946561, 5.653742424998615, 4.791136328526158, 4.171448143281244, 3.8505883168083272, 3.8713455746708605, 4.262769675612289, 5.040187789323139, 6.205747948807674, 7.74938120124876, 9.650077584435333, 11.877378420242694, 14.39299738106275, 17.15249428986492, 20.106937793598657, 23.2045052190518, 26.391979563595196, 29.616114323346235, 32.824846480016426, 35.96834632452441, 38.999899846243174, 41.87662518385527, 44.56002918797219, 47.016413590476304, 49.21714273418924, 51.13878642139679, 52.76315232447075, 54.077222695003194, 55.07300992921011, 55.74734500506005, 56.10161199594536, 56.14144086873995, 55.8763696597449, 55.31948594697944, 54.48705634694215, 53.39815159372425, 52.074273634824436, 50.53899012033627, 48.81758068323883, 46.93669851606392, 44.924049946863185, 42.80809400554374, 40.6177633482115, 38.382207368276, 36.13055786357879, 33.89171724274773, 31.694168934916966, 29.565809408276383, 27.533800998049916, 25.62444458706219, 23.863071065969635, 22.27395041982196, 20.88021723763382, 19.703811417305396, 18.765432835216533, 18.08450876427921, 17.679172852760022, 17.56625451578914, 17.761277639560483, 18.27846755256467, 19.130765276877458, 20.329848133942274, 21.886155842093558, 23.80892130615953, 26.1062053619553, 28.78493479961059, 31.850943048904384, 35.30901296666907, 39.1629212205626, 43.41548381487199, 48.06860235235838, 53.123310671416995]",1,40.673426,id00400550000005100001500000095e625004750020336713
1667000,"[1.2430730085173212, 0.7689302543059534, 0.7081917882091443, 0.8694222351436285, 0.9218964887100463, 1.0777380598788926, 1.2395142471032072, 1.2827539676734367, 1.3862889858363607, 1.507831827865523, 1.4654511024829076, 1.898940730831019, 1.9423055766484947, 2.0359411525105924, 2.379454638542912, 2.092695332311192, 2.2163301100607025, 2.6415837655725287, 2.2666481550660595, 2.48049502143041, 3.2382110777881645, 3.174568061271897, 2.4839845207897886, 2.452367670140253, 3.4615280534572177, 4.64924710263619, 5.018584476392697, 4.363911552459509, 3.2758126447970377, 2.563124835183264, 2.7041634560596655, 3.6528474241962416, 4.976369072504187, 6.13534600509788, 6.72910088164046, 6.618221755611827, 5.9216428922223825, 4.932139089524692, 4.003615063605942, 3.451123494485901, 3.485160788148134, 4.184822988205413, 5.503541167658385, 7.29635266419372, 9.357337898193341, 11.458004165910095, 13.380447950789627, 14.942066185793976, 16.01091394043321, 16.512378671218602, 16.428723273748723, 15.793396193644332, 14.681988587139832, 13.201486593176567, 11.479135954605116, 9.651884568734552, 7.85704315526041, 6.224529045594809, 4.870841363428356, 3.894756188929294, 3.3746211005468822, 3.367061004313141, 3.9068722949019388, 5.007871752653144, 6.664472962877429, 8.853780580393408, 11.538016874343544, 14.667122241077927, 18.181399294100988, 22.01409703559514, 26.093856398170548, 30.346960494192917, 34.69935193889127, 39.07839557926861, 43.41437798430451, 47.64174535811988, 51.70008941148063, 55.53489648011823, 59.098079126582014, 62.348311909562, 65.25119423265443, 67.77926344737207, 69.91188090619251, 71.63501263290019, 72.94092486163835, 73.82781302713958, 74.29938097531037, 74.36438529190653, 74.03615778407531, 73.33211734495505, 72.27328072121615, 70.88378011175067, 69.19039406769005, 67.22209684716383, 65.0096302045611, 62.58510056104044, 59.98160360499051, 57.23287760020199, 54.372986026365425, 51.43602963103623, 48.45588752393754, 45.465986582974075, 42.49909815646035, 39.58716082817226, 36.7611278518801, 34.05083775166936, 31.484906516004738, 29.090639780283418, 26.89396338843187, 24.919370743512516, 23.18988539557129, 21.72703736794538, 20.550851787405875, 19.679848455791852, 19.13105107863075, 18.92000494747839, 19.060801955565893, 19.566111909349793, 20.447219180545613, 21.714063823252793, 23.375286358125265, 25.43827549966341, 27.909218173209293, 30.79315123484984, 34.09401437001361, 37.814703705016925, 41.957125720165614, 46.522251103309294]",1,40.673426,id00400550000005100001500000095e625004750020336713
2000000,"[1.3491277699492674, 0.664313033989888, 0.7182810596170044, 0.757873332223648, 0.8944981841718621, 1.0216067386416916, 1.1063576791512157, 1.1669836275411984, 1.3785255323580743, 1.7220112145733157, 1.4951335844156968, 1.5239598426405425, 1.9231892981385004, 1.6691834675507264, 2.159722072525363, 1.9284135457075313, 2.1406214097171303, 2.576133690331729, 2.1983121577102014, 2.676856993464982, 3.7554454190932405, 3.7183312214721735, 2.769864954822846, 2.4997707657735, 3.530241372337575, 4.985032207345661, 5.672739263017929, 5.189692166331878, 4.042858833325835, 3.082137018450306, 2.8930320063029136, 3.535603734819512, 4.642819118853038, 5.694053520071715, 6.273354990888663, 6.209672460721713, 5.587522031667923, 4.669875387593503, 3.7882288967759887, 3.2431185448434494, 3.2381948051149094, 3.8529940673307888, 5.048053666137255, 6.691096433236494, 8.592817889552823, 10.543175752007812, 12.342288849121976, 13.82304080840926, 14.86476417877521, 15.398849915632267, 15.40789075280822, 14.920209859624583, 14.001536085409182, 12.745318281155082, 11.262833995582481, 9.673912028896462, 8.098791953763122, 6.65140284744828, 5.434160495727506, 4.534252100126878, 4.0212915824206945, 3.9461776811125113, 4.340962515969848, 5.219532724742331, 6.578912619099255, 8.401014371001466, 10.654680497868224, 13.297886296238058, 16.27999257144227, 19.54396080486376, 23.028463014245716, 26.66983654883908, 30.403849711630063, 34.16725737689438, 37.899136750985235, 41.542002262144756, 45.04270546204195, 48.35313100228642, 51.43070344535196, 54.23872210894506, 56.746542541420496, 58.92962378162726, 60.76946044753375, 62.253418080597115, 63.37448918195453, 64.13098612618134, 64.52618572320597, 64.56793869592357, 64.26825581126387, 63.64288089330692, 62.71085949401333, 61.494110625754715, 60.0170076873029, 58.305973551713954, 56.38909373566641, 54.295750636114526, 52.05628099921034, 49.7016580735982, 47.26319928900312, 44.77229978405483, 42.260191676432605, 39.75772861534978, 37.295194872812964, 34.902138007908725, 32.60722396989767, 30.438113383911894, 28.42135768088787, 26.582313684931822, 24.94507525109672, 23.532420549631365, 22.365773614772007, 21.465178813252273, 20.849286936569342, 20.535351678778405, 20.539235325729784, 20.875422550120785, 21.557041277756184, 22.59588966254103, 24.002468279775854, 25.78601671832679, 27.95455382143798, 30.514920892751864, 33.472827248062615, 36.832897554126696, 40.59872045328184, 44.772898026554444, 49.357095698307624, 54.35209223230241]",1,40.673426,id00400550000005100001500000095e625004750020336713
2333000,"[1.318346220480692, 0.684428650395002, 0.7213630364084131, 0.8335555941700844, 0.9394127497162814, 1.1344640006660252, 1.2847878791192962, 1.4837991098383838, 1.2711576656175059, 1.6047959518470292, 1.5031787326019845, 1.4962341406035238, 2.132632638661998, 1.6481985673939508, 1.9154686954531768, 1.8464495485462005, 2.247045467290494, 2.71620706506572, 2.2498823468883935, 2.260541536083618, 2.8816832858076045, 2.976507976578729, 2.5551435634920816, 2.5837776169763242, 3.413727108959332, 4.403238798141289, 4.753032060095146, 4.278916383741306, 3.451602859707706, 2.9318117259245047, 3.1085456089058163, 3.9314605152663904, 5.027832019759385, 5.942740493538774, 6.347233579675013, 6.1382134780492885, 5.429905721095921, 4.477567444222224, 3.5807858285477456, 3.000995064830099, 2.909901440776586, 3.370768841006636, 4.345832642189842, 5.719939090297534, 7.330997242054298, 9.000104761584133, 10.556909678685809, 11.858134887878943, 12.798919890974412, 13.317707820571577, 13.395943538426305, 13.054007849796365, 12.344738245055122, 11.345689788050546, 10.151047138831325, 8.863856815405649, 7.589032507593179, 6.427406063429865, 5.4709546052322455, 4.799227442883465, 4.476920322404108, 4.552493774108819, 5.05770178409074, 6.007882117172913, 7.402856434020809, 9.22829358970466, 11.45740049912977, 14.05281956429234, 16.968628200012567, 20.15235318475735, 23.54692945123218, 27.092548845459305, 30.728358878875856, 34.393984314566595, 38.03085544861432, 41.5833361621799, 44.99965230010481, 48.23262680280843, 51.24023243938413, 53.98597613839117, 56.43913097166058, 58.57483299455509, 60.37406055239927, 61.82351348172383, 62.915409004237596, 63.647210150966814, 64.02130136594053, 64.04462460831685, 63.72828786836629, 63.08715659148658, 62.13943710813698, 60.906259828159655, 59.41126869816452, 57.68022225565122, 55.74061055229936, 53.62129126540856, 51.35214747100818, 48.963768811970446, 46.48715715472074, 43.95345728255895, 41.39371271495067, 38.838646362690454, 36.31846542065652, 33.86268965512318, 31.500002053689027, 29.258120665610843, 27.163690361989552, 25.242193182645334, 23.517875904006853, 22.0136934548604, 20.751266819832356, 19.750854100023414, 19.031333442781193, 18.610196605157526, 18.50355197554424, 18.72613594309506, 19.291331572952416, 20.211193615443094, 21.496478947999865, 23.156681618560253, 25.20007172775232, 27.633737453643523, 30.46362958670609, 33.69460800356726, 37.33048956581422, 41.374096984446865, 45.82730824143109, 50.691106207176894]",1,40.673426,id00400550000005100001500000095e625004750020336713
2667000,"[1.3203262569344885, 0.6875848953469457, 0.7397170869644686, 0.8209036594623372, 0.9962421368843217, 1.1017968926566537, 1.0366244573496781, 1.2323217679660328, 1.4264931659485127, 1.5678880336291456, 1.6572328380303116, 1.615337073461305, 1.6639120809851302, 1.5278314980868535, 1.995580745849901, 1.8477508999196859, 2.0622640856004493, 2.436471626164798, 2.1180163500458313, 2.1810030248570182, 2.7457620445234925, 2.844814332285876, 2.4675040752284323, 2.4210076923277914, 3.0212294200357848, 3.784770674936378, 4.098284862383597, 3.8262372970378475, 3.3399056016594244, 3.1522949050419995, 3.553515816423083, 4.475251910196516, 5.583108308194049, 6.474301882550563, 6.856036729992644, 6.637391837530215, 5.928173741284639, 4.974614949267417, 4.0715280209372855, 3.4828661310597804, 3.388427912808974, 3.8611899657841917, 4.870854443137648, 6.30505905963633, 7.9991866276499755, 9.767309681648287, 11.429216335981739, 12.830829997994352, 13.857222597562638, 14.438698673665309, 14.551144583941426, 14.212120452461967, 13.474163989835981, 12.416598058735692, 11.136880031249863, 9.742261938808669, 8.342282121416208, 7.042399103596384, 5.9389122837257515, 5.115190177143332, 4.639140273790837, 4.5617985755777495, 4.916885026393872, 5.721157406103704, 6.975395778793473, 8.665858147800146, 10.766062327599519, 13.238766704384421, 16.038041664791997, 19.11134268209762, 22.401514427973066, 25.848672213897995, 29.391922195633537, 32.970894920232716, 36.52707791940678, 40.004942215708134, 43.35286493586204, 46.523855887662634, 49.476100144958295, 52.17333159953103, 54.58505427693364, 56.686629163637626, 58.45924452850383, 59.8897873983878, 60.970633102459416, 61.69936875024931, 62.07846525375217, 62.114911126026264, 61.81981985381298, 61.208021201913525, 60.29764540234842, 59.109707841170824, 57.66770060090667, 55.997196060402516, 54.1254667039608, 52.08112435097393, 49.893781185181844, 47.59373423583501, 45.21167433616263, 42.77842005102563, 40.32467661805147, 37.880819577059604, 35.47670246323453, 33.141487702448245, 30.903499664834083, 28.790098698033585, 26.827574867841335, 25.041060075159812, 23.454457188702403, 22.090384827774237, 20.970136444279778, 20.113652383944512, 19.53950365017923, 19.264886147093765, 19.305624238342787, 19.67618252359106, 20.38968480259806, 21.457939266720917, 22.891469027768224, 24.699547163590324, 26.89023552775032, 29.4704266364521, 32.44588800912341, 35.8213083993085, 39.60034540957167, 43.785674037799645, 48.37903575253078, 53.38128774172256]",1,40.673426,id00400550000005100001500000095e625004750020336713
3000000,"[1.2680436702413913, 0.6901007029994717, 0.7386003848955469, 0.8547192040260579, 0.924040660827185, 0.9831331684369394, 1.142344419349179, 1.2427339273661764, 1.389566615604578, 1.6319084101540116, 1.3681498434008095, 1.5846170901744792, 1.9882371357435962, 1.7392519422061108, 2.1587012538405417, 1.8165496907792527, 2.1368342108558194, 2.7946273651270186, 2.3987905117912383, 2.346637878266833, 2.9787869411918733, 3.197273992226242, 2.8742776811539748, 2.829804939939397, 3.4129353655038037, 4.122757177308972, 4.329622644361599, 3.944665253156096, 3.4260053802076516, 3.339083104949338, 3.946766408756849, 5.091023001996841, 6.339287051621429, 7.230623923899051, 7.472867847442023, 7.024071713211886, 6.065793779833176, 4.912924092036859, 3.9084883988030996, 3.337535326035376, 3.3756989486208213, 4.073232382114495, 5.366735135108668, 7.107773032830867, 9.098241465314809, 11.124780521892408, 12.98745142296239, 14.520444867095735, 15.604489075922775, 16.17182415221823, 16.20522205711392, 15.732719002394902, 14.819643984394256, 13.559297696820048, 12.063348299638376, 10.45272057247186, 8.849494234351663, 7.370109926113346, 6.120010959206869, 5.189722701960097, 4.652283654823832, 4.561886066192482, 4.953552643718644, 5.843663455356781, 7.231148305116903, 9.099170450579553, 11.417144109601987, 14.14294815510094, 17.22521974337224, 20.605632926465933, 24.221087563218866, 28.00575241464689, 31.89292280600684, 35.81666748410706, 39.71325127031713, 43.52232989088938, 47.187921112638676, 50.65916222402829, 53.890868202287, 56.84390782590739, 59.48541675313891, 61.78886740212593, 63.734015530055736, 65.30674288887167, 66.49881438331751, 67.30756690076002, 67.73554552779835, 67.79010130304384, 67.48296304808032, 66.82979422349187, 65.84974421467085, 64.565001992302, 63.0003587350067, 61.182784759003226, 59.14102497807114, 56.905216118086315, 54.50652803176853, 51.9768306962324, 49.34838782175376, 46.65357744692831, 43.92463943446383, 41.19344940427786, 38.49131833742999, 35.84881684701388, 33.29562293218549, 30.860391901244444, 28.57064706194265, 26.452689725421642, 24.531527048464078, 22.83081624180857, 21.372823695443206, 20.17839761095972, 19.26695278265408, 18.656466230023003, 18.363482452007563, 18.403127145551153, 18.789128305911134, 19.533843702151714, 20.648293797091085, 22.14219925566671, 24.024022258417595, 26.30101090694472, 28.97924607533979, 32.0636901253357, 35.558236963112165, 39.46576297216168, 43.78817840932574, 48.52647890006515]",1,40.673426,id00400550000005100001500000095e625004750020336713
