timeStep,Sq,lambda_o,lambda_f,id
3333000,"[1.3551397762000468, 0.731063393607527, 0.7832086905170983, 1.0725112803090338, 1.2568771037765936, 1.4483886781656297, 1.6665263426192396, 1.7813477147649137, 2.013313746340389, 2.2192110415539137, 2.3438199022105977, 2.5494361910490557, 2.8336976220574486, 3.0513159384655846, 3.0817102612163, 3.6308472998701786, 3.628599483041509, 3.8673135808914214, 4.211386056716025, 3.9692434781206307, 4.161954144277353, 4.635196416459639, 4.468447259845484, 3.9909413974556593, 4.17878342953639, 5.185659347878145, 6.230225626473195, 6.522593826525934, 5.97804831307309, 5.167432986452946, 4.793167753561548, 5.213041227567657, 6.295231886444058, 7.575677581356081, 8.53519445343688, 8.827563749979754, 8.379647278680544, 7.368644002057027, 6.12535856019726, 5.018106920040555, 4.356407536063311, 4.332766526840473, 5.003954926987727, 6.303278937869387, 8.071791366126515, 10.097066156452033, 12.150913478191654, 14.020682890708617, 15.531688123032684, 16.560418582572375, 17.03954233217141, 16.956382167488783, 16.346744388032338, 15.285874671785917, 13.878047759771725, 12.245966990075997, 10.52081922559904, 8.833535543957483, 7.307563942158458, 6.05327072254334, 5.163948650228502, 4.713315479911524, 4.754327958153507, 5.319105971607999, 6.419751991482731, 8.049856296615184, 10.186493703669473, 12.792538807607725, 15.819151079089002, 19.20830639975815, 22.895276203524656, 26.81097830488655, 30.884144105301743, 35.043264849282274, 39.21829485023594, 43.342102177773526, 47.351667356111065, 51.18903839714766, 54.80205624775116, 58.1448687479416, 61.17825375103885, 63.86977340996461, 66.19378202566077, 68.1313094982114, 69.66984150557316, 70.80301621831478, 71.53025577476748, 71.85634899861913, 71.79100002757347, 71.34835570537076, 70.5465228217951, 69.40708460381981, 67.95462429165397, 66.21626219252614, 64.22121130135584, 62.00035541384586, 59.58585263227953, 57.01076627239134, 54.30872441370022, 51.513608686700955, 48.659272348444475, 45.77928725300577, 42.90671896483804, 40.07392898096736, 37.31240281279047, 34.652602520882596, 32.12384218836465, 29.754184752415238, 27.570358582572396, 25.597692192418958, 23.860065492655238, 22.37987603367123, 21.178018740406323, 20.273877707956586, 19.6853287000257, 19.428751071336457, 19.519047917380423, 19.969673338599286, 20.792665789811508, 21.998686568251358, 23.597062574050458, 25.595832554653015, 28.001796118980256, 30.820564877766774, 34.05661513312891, 37.71334160294029, 41.793111723924305, 46.297320131533205]",1,64.565034,id00100550000005100001500000095e625004750032282517
3667000,"[1.2843055107450885, 0.7315034745196038, 0.8499947169138587, 1.130347387409864, 1.3501831011848018, 1.669870460285688, 1.5491203484450071, 1.8172210180134796, 1.9937534215589066, 2.292436206555136, 2.4587571734523697, 2.5928278098798523, 2.5128838891340335, 3.2735823549655483, 3.0549490370931203, 3.3818384916629736, 3.5337314244915388, 4.365309430685887, 4.672552528402752, 3.814836614992979, 3.928869626914226, 4.8632153695926394, 5.091442608323443, 4.6780450915491505, 4.734655844140082, 5.605133055382003, 6.561321318350679, 6.768665611917686, 6.102539378800629, 5.148685933908759, 4.666531978530974, 5.072722548130842, 6.261973816824334, 7.7526784762000736, 8.974067389391676, 9.515801300899243, 9.249334990029658, 8.318622348586322, 7.0470659686817525, 5.817417991206521, 4.967477214871343, 4.723292865219005, 5.173467702041244, 6.276959872637134, 7.892279053142192, 9.816141277436179, 11.822259404577133, 13.694292639370335, 15.250033716176874, 16.356222011136154, 16.93485528103308, 16.962648651238247, 16.46554469254106, 15.510099320341885, 14.193306697011355, 12.632091027469237, 10.953353551659323, 9.285158056852614, 7.749385461485056, 6.455991583540993, 5.498858566537158, 4.953132358750885, 4.8738776581528755, 5.29584955478997, 6.234170316724225, 7.685704129609938, 9.63093706339966, 12.036190155913905, 14.856017283840705, 18.03566424857988, 21.51348969673318, 25.22327109532617, 29.096339359237223, 33.06350355201369, 37.05674224114147, 41.01065063153381, 44.86364267923726, 48.5589152204821, 52.04518699511597, 55.27722956814841, 58.21620982658549, 60.829865205771746, 63.092533314623545, 64.98505739255741, 66.4945882264991, 67.61430194164633, 68.3430515868699, 68.68496877343944, 68.64902988153312, 68.24859959129, 67.50096277623699, 66.42685415516273, 65.04999356073589, 63.396633266723065, 61.49512253027645, 59.375493355177355, 57.069070465279964, 54.60810759043902, 52.02545140321638, 49.35423379530396, 46.62759263853853, 43.87842072677902, 41.13914223184117, 38.44151571938367, 35.8164625497661, 33.293919325647884, 30.902712934297085, 28.670456660750396, 26.62346581134305, 24.786691279643463, 23.183669503106067, 21.836487294065968, 20.765760078928288, 19.990622140988677, 19.528727532225904, 19.396260395044695, 19.607953514158577, 20.177113999788023, 21.11565508463687, 22.4341330975099, 24.141788755001354, 26.246591988684237, 28.755289598109822, 31.67345508928357, 35.00554012384673, 38.754927065791065, 42.923982170093495, 47.51410901116545]",1,64.565034,id00100550000005100001500000095e625004750032282517
4000000,"[1.3384670142368986, 0.6851077449929345, 0.8526612157777279, 1.0487653171879636, 1.3357809233737101, 1.4444862266264007, 1.4438950025900892, 1.8249640867116665, 2.100541029073488, 2.3356107678246727, 2.3831630220190148, 2.6569669016961788, 2.9313528339938224, 3.3342494029978598, 2.9149238876743784, 3.4825711158647015, 3.434918475720232, 3.8719740853403213, 4.620589804253438, 4.540834682517375, 4.762790788997844, 5.482316153599126, 5.746400501076487, 5.518275510019454, 5.529814106804916, 6.036578343659573, 6.5630781687530835, 6.561225185309979, 5.9779378054872545, 5.247772899549474, 4.906923710722207, 5.227896072876775, 6.10163452484722, 7.155072382427739, 7.968003334519453, 8.25677817929287, 7.958483659656959, 7.21557596315515, 6.298153609264982, 5.508171683256256, 5.098742714540753, 5.224847072349958, 5.927390699376409, 7.143751710428924, 8.734581264315914, 10.517025669948012, 12.296878037490726, 13.89503444799908, 15.166180481137664, 16.0095103056046, 16.372439392134822, 16.248832256044345, 15.673401202042232, 14.713805449021955, 13.461721851469548, 12.023857819495392, 10.513587852872474, 9.043644949011288, 7.720097190904152, 6.63768792669039, 5.876509706425476, 5.499910081804408, 5.553483835176023, 6.064984239708154, 7.044979697655438, 8.48808682181269, 10.37462300836544, 12.672537962811901, 15.339502362510405, 18.325051316291205, 21.572699407525803, 25.021962125424086, 28.610234914103373, 32.27449562186101, 35.9528086930147, 39.58562000705584, 43.11683991358873, 46.49471887244256, 49.67252535798949, 52.609039515643964, 55.268878663535624, 57.622672306859435, 59.64710505972775, 61.32484591814328, 62.644381849322166, 63.59977278978601, 64.19034399144508, 64.4203303172256, 64.29848564465345, 63.837669050759835, 63.05441797459765, 61.96851712245168, 60.60257052319902, 58.981582876351744, 57.132555175174886, 55.08409853830926, 52.86606924744864, 50.50922716428945, 48.04491898309249, 45.504787159843616, 42.92050483804982, 40.32353665677935, 37.744924970456715, 35.21510072389853, 32.76371800206298, 30.41951110426346, 28.210172869902472, 26.162252900386076, 24.30107427362188, 22.650667327808378, 21.233719095101193, 20.071536988758396, 19.184025385637494, 18.589673796041737, 18.305555371973192, 18.34733457033568, 18.72928285742383, 19.46430141335497, 20.563949868474566, 22.038480176987296, 23.896874805161968, 26.146888481661126, 28.79509282526159, 31.846923230013758, 35.30672744942243, 39.17781537930087, 43.4625095934371, 48.16219623706187]",1,64.565034,id00100550000005100001500000095e625004750032282517
4333000,"[1.280726296650567, 0.7527029987409175, 0.8385003615270371, 0.9891632114061664, 1.3369748610472505, 1.3818397495006411, 1.9770461963537829, 1.7251702042650068, 2.0021016267859517, 2.192781122423401, 2.572499922571285, 2.599877848046302, 2.6331006111758697, 3.103185345052737, 3.084274811864408, 3.5967916198066203, 3.5411333800771687, 4.041334512637097, 4.524539676075468, 4.117662904734733, 4.591237797530633, 5.773019501219083, 6.131912926514542, 5.711068689592103, 5.6800985021305435, 6.48215603421541, 7.43823831334, 7.693415344444748, 7.074089432615419, 6.123897873280708, 5.57741784101012, 5.844929978101891, 6.83531562769465, 8.100860138650813, 9.116296309819397, 9.515053274239499, 9.198125022518276, 8.318007564190198, 7.185864145498278, 6.156884202232542, 5.533769043312546, 5.507472970662437, 6.137215363775347, 7.361602851809052, 9.028912232617996, 10.935120864897314, 12.860984288908725, 14.602749751012523, 15.994022075569447, 16.91846671860289, 17.31439327131047, 17.172939292749827, 16.53175855119479, 15.465992891825879, 14.07802013601836, 12.487125332869354, 10.819904153057305, 9.201910219783095, 7.750817180369799, 6.571183096863001, 5.750774083973438, 5.358317756219643, 5.442505921967917, 6.032041578158504, 7.136520250148741, 8.747944040428369, 10.842683630761345, 13.383725289481363, 16.32306398383062, 19.60412806949908, 23.16414441459182, 26.93637436879637, 30.85217021904017, 34.84281844978077, 38.84115020640979, 42.78291093173182, 46.60789038180082, 50.260821354332904, 53.69206073274574, 56.85807012161517, 59.72171567937997, 62.252407981128115, 64.42610308747709, 66.2251856504863, 67.63825402489154, 68.65982611865208, 69.28998323315206, 69.53396751080297, 69.40174690693156, 68.90755989692298, 68.0694504667513, 66.90880235054405, 65.44987999725026, 63.71938238557292, 61.746014570778854, 59.5600807419334, 57.193101592381325, 54.677457955585105, 52.04606192615318, 49.332056063928064, 46.56854075833823, 43.78832940135301, 41.023730670761985, 38.30635695174263, 35.66695771479201, 33.135276513614066, 30.73993015961334, 28.508308563056506, 26.46649369821241, 24.63919614502886, 23.049707677977164, 21.71986840903183, 20.67004704239347, 19.9191328600702, 19.48453812688078, 19.382209678337095, 19.626648533119603, 20.230936451741407, 21.206768443083135, 22.564490299624886, 24.31314031948911, 26.460494448134373, 29.013114144168746, 31.976396341897303, 35.35462494762127, 39.15102336720217, 43.36780761892529, 48.00623963823279]",1,64.565034,id00100550000005100001500000095e625004750032282517
4667000,"[1.2667045612402683, 0.7326034154912819, 0.7943062462053256, 1.0603642020357797, 1.1684636769428416, 1.5007434251988665, 1.7270529836895152, 1.6649224049567255, 2.1827569408556173, 2.150413502651055, 2.7869751845395694, 2.651666356006703, 3.0306256498802733, 2.9987858296894254, 3.042247606396739, 3.7761308078921743, 3.7248851363125954, 4.019777401687622, 4.497374784636156, 4.206711585826408, 4.26693687752867, 5.0526247569808405, 5.597797513748011, 5.512790264576942, 5.347321914844356, 5.576696386155884, 6.057055904131411, 6.342629311439106, 6.206096301106557, 5.817092566376532, 5.547858079684658, 5.6735569044296374, 6.2061170184441234, 6.923465235787642, 7.517662918424775, 7.7508947403293265, 7.546427237847738, 6.997529270617358, 6.316092478168694, 5.756065858405357, 5.5419207567502955, 5.819778663855727, 6.6363849971421125, 7.942491842860695, 9.613019784515144, 11.475626909364472, 13.340621759355345, 15.02730814466549, 16.38403546455049, 17.30102411071823, 17.7162968514098, 17.615795759318168, 17.029100414433564, 16.0222077495713, 14.688697668327073, 13.140378852143284, 11.498247916998453, 9.884341849049857, 8.414840658619621, 7.194594372502096, 6.313107763053627, 5.841914779775826, 5.833207263213086, 6.319543025507094, 7.314440636706265, 8.813666656069978, 10.797030769590561, 13.230521371045045, 16.06863541578361, 19.2567794949646, 22.73364227856031, 26.433460548241495, 30.288121205400692, 34.22905944838595, 38.188928571554634, 42.10302953488625, 45.910498701001224, 49.555260132761475, 52.98675483270122, 56.16046355020948, 59.03824255104525, 61.58849329324858, 63.78618752164974, 65.61276909380821, 67.05595307084138, 68.10944140798091, 68.77257309672318, 69.04992495392788, 68.95087751217515, 68.48915870985424, 67.68237636189436, 66.55154875167223, 65.120641148567, 63.41611464136877, 61.4664923950386, 59.30194729086638, 56.95391389693727, 54.45472683263088, 51.83728683082137, 49.134755156074945, 46.38027649702752, 43.606730006347725, 40.84650780226197, 38.13131996173415, 35.49202481767426, 32.9584832121692, 30.559435246508055, 28.322397999232432, 26.273582648818266, 24.43782943183728, 22.83855888519128, 21.497737857550568, 20.43585882636552, 19.671931119215298, 19.22348270879619, 19.106571326968393, 19.335803722833898, 19.92436197102855, 20.88403581782374, 22.225260133073252, 23.957156614576945, 26.08757896734579, 28.623160852997977, 31.569365973702293, 34.9305397204507, 38.70996187682162, 42.90989992672382, 47.53166256787834]",1,64.565034,id00100550000005100001500000095e625004750032282517
5000000,"[1.2518961627950733, 0.6805619154945918, 0.9127193429643256, 1.0185969305829203, 1.3698126672687552, 1.356860768159215, 1.6516563853811117, 1.9765455277033064, 1.9551580323313544, 2.458262430145286, 2.5897255792856515, 2.70688988756382, 2.696348809983556, 3.1559240164179236, 3.375645747759079, 3.9768049805490846, 3.5545862265739823, 4.077190923333871, 4.947894743905063, 4.22490199075919, 4.697808732102737, 6.492237013455184, 7.1183121754702094, 6.320501449723572, 5.887103255850001, 6.770068214558225, 8.180808668813597, 8.843485763188992, 8.309727333423107, 7.151516967919555, 6.314436489460916, 6.41275652683848, 7.4394974130326865, 8.903822307088774, 10.167211019452592, 10.748602113169804, 10.480049932074778, 9.505577999516747, 8.177899893729524, 6.920596843765292, 6.107209866665024, 5.983602954175843, 6.638316576866764, 8.012176632223861, 9.932926805387858, 12.16075497723376, 14.433651759237033, 16.505528399851823, 18.173689350640167, 19.295037164822723, 19.792172883881545, 19.651476170362237, 18.915531584223032, 17.67213907818546, 16.04179679403441, 14.165108947740952, 12.191138404527718, 10.267341072444225, 8.531408669719877, 7.105111450395819, 6.090066914676346, 5.565253551803387, 5.586028106561422, 6.1843791391159595, 7.370148676547888, 9.132969276723873, 11.44468939563525, 14.262090741901975, 17.52973384965558, 21.182800026898022, 25.149827608609314, 29.35526716416945, 33.72180354028197, 38.172412251409284, 42.63213386660822, 47.029562930650215, 51.29805792471577, 55.37668618179638, 59.210922896187896, 62.753126764955525, 65.96281670693942, 68.80677482437274, 71.25900057034214, 73.30054019240154, 74.91921413348612, 76.10926334755773, 76.87093356074719, 77.21001448399538, 77.1373489419369, 76.66832488671474, 75.82236135955738, 74.62239767846964, 73.09439348725614, 71.26684581033949, 69.17032792351434, 66.83705367164008, 64.30046983514487, 61.594878260154815, 58.75508871228308, 55.81610278071755, 52.812828635823934, 49.77982601851656, 46.75108050189481, 43.75980580431727, 40.83827273805893, 38.01766323958717, 35.327947837714895, 32.79778486668746, 30.454439715689478, 28.323722418161122, 26.429941918285166, 24.79587540333289, 23.442751155178467, 22.390243448721005, 21.656478106248954, 21.258047402458224, 21.210033102842807, 21.526036506820446, 22.218214454873635, 23.297320345088163, 24.77274928791131, 26.652586608086754, 28.943658979084443, 31.65158754760675, 34.78084247371828, 38.33479837570808, 42.31579022793399, 46.725169314661215]",1,64.565034,id00100550000005100001500000095e625004750032282517
5333000,"[1.2014352433433018, 0.7426133536221793, 0.8204552580990425, 1.0904627406718204, 1.256767418331718, 1.4950249729820013, 1.5619005016607028, 1.8856639161517792, 2.0118662616118805, 2.0832132228810583, 2.489043985810204, 2.599179955174449, 3.151255861720266, 3.3971318522947533, 3.2774204478259366, 4.028629437656809, 4.109478953615796, 4.594430773843579, 5.102672665298755, 4.865861438614725, 5.102056861763557, 5.930101188938306, 6.348490083062092, 6.151252165169928, 6.044307907095004, 6.454775502487061, 7.030586666538527, 7.1948379344188185, 6.799670669337784, 6.20789036202919, 5.924727744807493, 6.216766139314877, 6.982745220220268, 7.868644033896659, 8.482342762760917, 8.571571699996257, 8.101169043956212, 7.232997697197631, 6.246910975040208, 5.446191368305516, 5.079066374949362, 5.29150659474768, 6.112846050452689, 7.467465812517954, 9.202558889345397, 11.122315558255044, 13.021056535083902, 14.710592337022943, 16.039599329918275, 16.904707159366776, 17.25421426729171, 17.085976160200676, 16.441197407346547, 15.395759310795379, 14.050461222187563, 12.521239569971703, 10.930116120881491, 9.397350161920635, 8.03504327118103, 6.942272952832167, 6.201708455847089, 5.877581091381178, 6.01483386267076, 6.639253145222448, 7.758381443711524, 9.36301909030426, 11.429139554880374, 13.920064331384847, 16.78876659471838, 19.980196186904628, 23.43354077427575, 27.084358451857412, 30.866535224374434, 34.7140364765952, 38.56243474310117, 42.35020690085893, 46.01980251497243, 49.51849169094738, 52.799005669134274, 55.81998678652181, 58.54626656813774, 60.948991820132264, 63.00561888425594, 64.69979586133078, 66.02115177835871, 66.96501049581516, 67.53204574212106, 67.72789211460079, 67.56272527545471, 67.05082295625934, 66.2101168101298, 65.061743649904, 63.629603206546896, 61.93992824927205, 60.02087173588659, 57.902114611651804, 55.614496946570554, 53.18967429054404, 50.65980042721979, 48.05723711305987, 45.414290889803645, 42.76297664721853, 40.13480727988517, 37.56060851794443, 35.070357808790504, 32.69304597665153, 30.456560282435152, 28.387587440331092, 26.511535114279656, 24.85247041099299, 23.4330739018287, 22.274607739117812, 21.396896479756897, 20.818319286698014, 20.555812244602354, 20.62487959696736, 21.039612786481282, 21.812716256528493, 22.955539048284358, 24.47811130358469, 26.38918485784059, 28.696277179001143, 31.405717977417122, 34.52269787704222, 38.05131860046381, 41.99464417861125, 46.35475275057149, 51.13278856972816]",1,64.565034,id00100550000005100001500000095e625004750032282517
5667000,"[1.3717582776131652, 0.6729922671542065, 0.8738617873724752, 1.1114773968787832, 1.3114693132063353, 1.5767412615954128, 1.650954826903709, 1.9141988628887474, 2.1071079025220056, 2.6282805013448534, 2.4551265834344793, 2.861531148500515, 2.762728465257482, 3.9699543243965745, 3.6184862336263164, 4.368467654274029, 4.034260841084154, 4.259695381186427, 4.6769468934225005, 3.9880727687293662, 4.360239845714076, 5.7067815114511005, 6.020383616123765, 5.331442144299394, 5.231507515875144, 6.320838788922472, 7.675770467544845, 8.154244360761204, 7.525315179231699, 6.487637708754438, 5.9746758628841725, 6.496021976906432, 7.918088525720914, 9.65383074260497, 11.021863521093957, 11.550396253653117, 11.117436308112003, 9.9292879611593, 8.398900757842222, 6.995516408668869, 6.118128738238298, 6.018136329132711, 6.7738894902501645, 8.306219557791776, 10.418955764102327, 12.849190432016279, 15.31575793781161, 17.55886502160844, 19.367766881656646, 20.596282967319905, 21.16772698463776, 21.071672508553608, 20.355156857799958, 19.110698632794417, 17.463072848264588, 15.556293931349094, 13.541787776349109, 11.5683342529733, 9.774047210517974, 8.28042895787487, 7.188380220895722, 6.5759508805230364, 6.497567250771042, 6.984455540161922, 8.045987850979495, 9.671698255715418, 11.8337458650909, 14.489634834199174, 17.58503481474573, 21.056577406179038, 24.83453344644737, 28.845301855531446, 33.01366294982358, 37.264767704921, 41.52584955623593, 45.72765729311585, 49.805616778675976, 53.700735988525345, 57.36027257611244, 60.73818618924481, 63.79539940071646, 66.49989166094544, 68.82665038125067, 70.75750232655248, 72.2808471158487, 73.39131294669845, 74.0893527970794, 74.38079741060587, 74.27637941404672, 73.7912410059304, 72.94443583302031, 71.75843396615866, 70.25863731669851, 68.4729114095319, 66.43113815222547, 64.1647931107239, 61.70654981558533, 59.089912771299176, 56.34888011570645, 53.51763626665129, 50.63027438800197, 47.72054809623842, 44.821651501294525, 41.96602642107539, 39.18519541844719, 36.5096191736199, 33.968576615549054, 31.59006618588444, 29.40072659146498, 27.42577541051047, 25.688963948315514, 24.21254678588005, 23.017264525610493, 22.12233830862964, 21.545474755499825, 21.302880063883535, 21.409282080843784, 21.8779592524743, 22.720775438010552, 23.948219658438134, 25.569449930049082, 27.59234041075908, 30.02353116082118, 32.868479889523165, 36.13151512532927, 39.81589030860567, 43.923838363523956, 48.4566263589973]",1,64.565034,id00100550000005100001500000095e625004750032282517
6000000,"[1.2610390444270245, 0.728426344273989, 0.9152942525314455, 1.0038023307744555, 1.1996801139978426, 1.4922220715678045, 1.6153703470974101, 1.7469400555897665, 2.1339602212515554, 2.1765109307039157, 2.778925452968223, 2.5692632349966207, 2.799688680852701, 3.3886943034189034, 3.115339323739039, 3.945042677315074, 4.062426662047782, 4.170344135671509, 4.750871208073483, 4.720234299254822, 5.376701130294693, 6.9965152399651025, 7.82129072375114, 7.152493570428346, 6.163593249910455, 6.026014208330087, 6.692669175347404, 7.3836031084979625, 7.554630960940922, 7.278614755269229, 6.991777278970973, 7.067496243052443, 7.577975545107355, 8.314797691699322, 8.956520859726561, 9.243856898493162, 9.080052864455183, 8.541611248818787, 7.826023836676615, 7.174905044070221, 6.80361160238077, 6.85434247898432, 7.3768341470201175, 8.332408653890504, 9.613451215147306, 11.070114956065904, 12.537639479620971, 13.85990484860057, 14.906963985329138, 15.58594720496093, 15.845827312316134, 15.677135092472108, 15.10794411123328, 14.197426479069035, 13.028123126803463, 11.69785051889224, 10.311931383255054, 8.976219671961628, 7.791204297315259, 6.847327200870127, 6.22153825395434, 5.975028601079058, 6.152030329301441, 6.779538536376122, 7.867797063014747, 9.411387018264287, 11.39076410101, 13.77410360819592, 16.519328536407667, 19.576214482296088, 22.88848374530258, 26.39581913635996, 30.035744818644005, 33.745336625094, 37.462737485208656, 41.12846477466939, 44.68650561060639, 48.085203465154, 51.27794512289694, 54.22366115514124, 56.88715592907559, 59.2392849160983, 61.25699790533164, 62.92326684543963, 64.22691659202033, 65.16237597097674, 65.72936540217746, 65.93253596467042, 65.7810733087401, 65.28827829862942, 64.47113475549467, 63.34987320304576, 61.94753812737998, 60.2895649676767, 58.40337186817254, 56.3179701506792, 54.06359651264851, 51.67136911666162, 49.172969008796535, 46.60034767932274, 43.98546105206809, 41.36002975035025, 38.75532512900816, 36.20198027522425, 33.729824957137815, 31.36774333073335, 29.143553094658603, 27.0839047025643, 25.214199196944055, 23.55852321158117, 22.13959969648499, 20.97875294510794, 20.09588654472517, 19.509472923686822, 19.236553230864704, 19.29274635047848, 19.692265927470668, 20.44794435291797, 21.571262734144117, 23.072385949035176, 24.960201957585532, 27.242364615163456, 29.925339300795937, 33.014450739499125, 36.51393246002224, 40.42697738812242, 44.75578913054275, 49.501633556181474]",1,64.565034,id00100550000005100001500000095e625004750032282517
6333000,"[1.227575619222268, 0.666224707333621, 0.8590277810868349, 1.0151781312839567, 1.2399904405038713, 1.3993025256955345, 1.5669295618718684, 1.823370534643702, 2.09277226964706, 2.6221312392267673, 2.7420331284587522, 2.6517989792813887, 3.068452788117603, 3.672574055146823, 3.4309168326985824, 4.32612843124281, 4.02282372177439, 4.309717709708326, 5.271226643783758, 5.21089552293365, 5.442017891192888, 6.264111312888166, 6.397217432061307, 5.878652181928628, 5.963943487510628, 7.112631233525879, 8.472642914058103, 8.993555661688376, 8.447475009297934, 7.455683619643656, 6.860768951899926, 7.135490247238162, 8.191729457576638, 9.54899259793494, 10.64230620144752, 11.076312221301828, 10.739813864254714, 9.788036545396162, 8.545330540204596, 7.385748020340594, 6.632301905323915, 6.49425875344884, 7.044602992485574, 8.22964985732284, 9.898930621769336, 11.843858706484129, 13.836236719535187, 15.660849265998502, 17.13929459849474, 18.144431525652568, 18.60627605100315, 18.510970533667543, 17.894731128315165, 16.834626285331876, 15.437793424193622, 13.830369354504985, 12.147064225615036, 10.521991463581498, 9.081098745305937, 7.9363346800984145, 7.181530863398008, 6.889872948340967, 7.112768947209598, 7.8798894041233, 9.200144285459148, 11.063368426334517, 13.442505411809293, 16.296104344850708, 19.57097164443342, 23.20484834905646, 27.12901066355306, 31.270716577765583, 35.55544366762921, 39.90888237157935, 44.258665074796674, 48.53582435681837, 52.675983999040184, 56.62029410432038, 60.3161272760174, 63.717556566791075, 66.78563815393903, 69.48852271994653, 71.80141957669795, 73.70643689938073, 75.1923202286067, 76.2541098221124, 76.89273562659801, 77.11456670525821, 76.93092998334454, 76.3576112284066, 75.4143493122319, 74.1243330421765, 72.51370822307497, 70.6111011303733, 68.44716324629395, 66.05414093381106, 63.46547269385534, 60.71541576234447, 57.83870304615133, 54.87023076052163, 51.84477660363441, 48.79674787566103, 45.75995860871343, 42.767434509780614, 39.85124432105106, 37.0423560615379, 34.37051652207656, 31.864152334777515, 29.55029092091933, 27.45449963187647, 25.60084143055616, 24.01184551122621, 22.708491319466155, 21.710204507753403, 21.034863442942136, 20.69881496710125, 20.71689820078055, 21.102475266066687, 21.867467894394473, 23.022398969899236, 24.576438142277034, 26.53745072301248, 28.912049154967256, 31.705646417366488, 34.922510795974794, 38.56582151160993, 42.63772475908171, 47.139389763209515]",1,64.565034,id00100550000005100001500000095e625004750032282517
6667000,"[1.3883339852917491, 0.6676978409068763, 0.9241722269787033, 1.0508473284455104, 1.2300741432785869, 1.5758241827281585, 1.704647226039323, 1.8415110771132084, 1.9371783406758902, 2.218188536421542, 2.3614674967840523, 2.414861623948484, 3.1801745962443353, 3.4229081239194676, 3.51052292642233, 4.136380293658347, 3.862466720194307, 4.497804106530857, 5.407572285944128, 5.10229913904144, 5.179756345223761, 5.929548640557652, 6.143560136707294, 5.784473258392563, 5.783858299713979, 6.454184118982698, 7.214994028372582, 7.427214105677091, 7.030599490308642, 6.486513630555595, 6.340182157273947, 6.851051653013678, 7.894465844265953, 9.092063758189543, 10.027181133618628, 10.420670278268416, 10.209571838818146, 9.531660361959846, 8.65130045377163, 7.867701763571339, 7.436439054833523, 7.519931032958027, 8.169436385415988, 9.332833951123387, 10.878977883236972, 12.629416497613779, 14.390159109762722, 15.978705737960158, 17.243927604707476, 18.07822561480111, 18.422610020229328, 18.266007185555505, 17.64034308156701, 16.61291878336267, 15.27739991656664, 13.74447772780933, 12.132982547686764, 10.561975162648361, 9.144125012646331, 7.980511812943523, 7.156857999424786, 6.7411085750150885, 6.782216251061343, 7.3099567463572575, 8.335585680858607, 9.853149395735292, 11.841272829652011, 14.265264721469933, 17.07940111029418, 20.2292702622223, 23.654084238058065, 27.288883264819905, 31.06657819783859, 34.919793263548186, 38.782485781339844, 42.59133166432646, 46.2868752960093, 49.814450050410315, 53.124881489787484, 56.17498938059295, 58.92790736310324, 61.353240633322464, 63.42708257128983, 65.13191108048524, 66.45638466746763, 67.39505714343494, 67.9480284002514, 68.12054711017777, 67.92257950793592, 67.36835670428255, 66.47591130436591, 65.26661250048923, 63.764707304712516, 61.99687419975419, 59.99179422705298, 57.77974340275987, 55.39220935536631, 52.86153420871595, 50.220584984888056, 47.502452164814216, 44.740176511399895, 41.9665038207441, 39.213666912042406, 36.51319388633316, 33.895741469201, 31.39095209420972, 29.027333274141064, 26.832157738689375, 24.831382783425646, 23.049587269610967, 21.50992473250436, 20.234091092503288, 19.242305514720954, 18.553303024927406, 18.184337560170444, 18.15119420830024, 18.46820946992165, 19.148298457222122, 20.202988025224375, 21.642454911125686, 23.475568035583812, 25.70993419537808, 28.351946449273917, 31.406834567760328, 34.87871698235487, 38.77065373121492, 43.08469995479416, 47.82195954823214]",1,64.565034,id00100550000005100001500000095e625004750032282517
