timeStep,qmean,Sqmean,Sqmeannorm
7.5e6,0.0,0.0,0.0
7.5e6,0.21880726803532513,2.9816344395640106,0.006718284546482971
7.5e6,0.3747669072067089,8.173242787107931,0.018407768545854526
7.5e6,0.5318863833776222,15.06316185724888,0.03394517592218034
7.5e6,0.6961717028486047,20.084735100165524,0.04525680503721667
7.5e6,0.8548049667437518,26.335730364955907,0.05936849138305904
7.5e6,1.003104855718448,26.41348200549109,0.059541452210240466
7.5e6,1.1521226635989714,35.13589040672129,0.0791869177455445
7.5e6,1.3073825505704653,38.78703626569541,0.0873974969092269
7.5e6,1.4636519500583907,47.2116847339896,0.10638658621103689
7.5e6,1.6175182514920998,51.39752886971727,0.115810473100229
7.5e6,1.769629374296353,57.007324205923354,0.12845281683978793
7.5e6,1.9265539102664264,65.95299121739808,0.14859152379499346
7.5e6,2.085672817007156,72.171714414225,0.16262038601389708
7.5e6,2.2402992196314835,73.98132822460038,0.16669533599295094
7.5e6,2.3918607759554757,83.24389866764308,0.18755800078384438
7.5e6,2.5445374825749694,88.29415081144859,0.1989836900113297
7.5e6,2.6988060807693874,96.74455509497498,0.21802068534263222
7.5e6,2.853932498022398,101.42750023783499,0.22852244635774346
7.5e6,3.009064210489927,108.00723467450787,0.24338195987681469
7.5e6,3.1642303569594774,113.8830883587081,0.2566833500343738
7.5e6,3.318283259274186,118.49242499923226,0.2670026575414662
7.5e6,3.4722171256532746,125.43377818449737,0.28267607079382
7.5e6,3.62740054653879,132.38015051432154,0.2983516552465034
7.5e6,3.781335212160716,135.94048354705473,0.30632858397377444
7.5e6,3.935887345386505,147.3164366395988,0.33195593616968827
7.5e6,4.092862767439631,154.12135477590863,0.3473489476828616
7.5e6,4.248134733469396,161.32321011422832,0.36352360591472876
7.5e6,4.401720146007895,164.74424314516122,0.37121989872356514
7.5e6,4.555944085119298,180.59141043271896,0.4069494089519875
7.5e6,4.708513889603124,182.84610085835834,0.4120360620712562
7.5e6,4.862920635809377,210.96336503786287,0.475379929602744
7.5e6,5.018264805612903,221.23541807087085,0.49856281241302397
7.5e6,5.173278090518665,250.24554425797822,0.5638971687445705
7.5e6,5.327748193109139,276.09716152627595,0.6222118948341596
7.5e6,5.481958370598517,320.2882216442223,0.7217301335387611
7.5e6,5.636653344830873,373.21009528721834,0.8410267614586443
7.5e6,5.790550673779092,443.8388256825544,1.0
7.5e6,5.870197452086399,2.0914977996218367,0.004720999048118913
