poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.2,1.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.4,0.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.6,6.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.8,10.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,9.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.2,7.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.4,14.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.6,18.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.8,19.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,19.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.2,23.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.4,33.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.6,40.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.8,38.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,44.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.2,52.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.4,56.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.6,62.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.8,68.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,73.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.2,80.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.4,92.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.6,115.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.8,105.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,122.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.2,119.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.4,140.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.6,149.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.8,176.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,160.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.2,168.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.4,192.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.6,207.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.8,219.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,208.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.2,210.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.4,267.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.6,269.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.8,286.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,271.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.2,325.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.4,325.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.6,349.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.8,358.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,373.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.2,401.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.4,398.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.6,433.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.8,451.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,452.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.2,493.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.4,526.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.6,522.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.8,502.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,542.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.2,661.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.4,634.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.6,672.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.8,668.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,674.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.2,734.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.4,762.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.6,791.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.8,796.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,857.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.2,836.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.4,836.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.6,898.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.8,985.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,1000.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.2,1004.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.4,1040.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.6,961.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.8,1037.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,1075.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.2,1085.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.4,1122.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.6,1164.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.8,1204.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,1296.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.2,1298.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.4,1359.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.6,1377.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.8,1423.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,1399.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.2,1442.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.4,1499.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.6,1497.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.8,1592.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,1513.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.2,1631.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.4,1601.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.6,1660.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.8,1647.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,1630.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.2,1664.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.4,1576.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.6,1611.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.8,1512.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,1469.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.2,1531.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.4,1456.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.6,1438.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.8,1387.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,1362.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.2,1388.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.4,1376.0,0.05,0.05,0.05,1.0,500000.0,9.5e6,10000000
