timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
7.142e6,0.16640712653797785,2.6688462834464093,0.6479820028839571,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,0.26644652718160705,3.4343054256626813,0.8525319021966284,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,0.4146184035584643,3.6443160943373556,0.9030867272365313,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,0.5721939835905296,3.2898018128789084,0.8238014006059723,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,0.7372391047304465,2.399062499786843,0.6025598642609147,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,0.9110485184054838,2.1191721706926137,0.5324247112571361,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,1.075891060681915,1.892729352625026,0.47501669307380306,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,1.2405125526094756,1.71243851476403,0.4277017683039843,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,1.4100753393638379,1.5405249622881574,0.3878492189775142,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,1.5781649628537946,1.405621485798271,0.352261147283782,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,1.7446683485012755,1.335776519627863,0.33363112577715837,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,1.9084264728269837,1.2537816381052354,0.3142393799035762,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,2.073677887387049,1.1711775305179024,0.2938172331645952,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,2.2433442279603497,1.1136040249721286,0.2782835762963278,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,2.410935901692485,1.0356051198514162,0.25958715173375835,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,2.5759721587773035,0.9924713719767082,0.24874776715492358,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,2.7408751778542473,0.930501100589438,0.23352124127005291,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,2.9078190808239657,0.9019223686148414,0.22616146795845457,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,3.075096969217735,0.8494265011228007,0.21295493867042295,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,3.2415286478287078,0.810833241679983,0.2030108841742381,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,3.4093960864458897,0.7862787567224953,0.19697807151791774,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,3.57536079712662,0.7415340586444996,0.18581695202210208,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,3.739948284783737,0.7207124941720068,0.18069748952567707,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,3.9073893900820065,0.7010857522900888,0.17578419387394922,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,4.074087291048524,0.674147716895481,0.1690153082882581,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,4.239973016158672,0.6594245783876879,0.1651754006203687,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,4.407323146499056,0.6465542001775074,0.1619838256716868,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,4.574671793958157,0.6454435481501495,0.16168982225758127,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,4.740685206894386,0.6376826288648971,0.15991821620144417,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,4.9069750068880795,0.6416311278814306,0.16080421098985173,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,5.072444808144045,0.6664758699785842,0.16701263291130936,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,5.238882741566024,0.6975185847893617,0.1747954270882272,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,5.405923118956908,0.7548277324992699,0.18905896347512186,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,5.572671841390216,0.8253508704456965,0.20674656531882246,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,5.739172713052713,0.9401360280557813,0.2355691070803092,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,5.905577090220496,1.0797153273823303,0.27054682130243246,0.05,0.05,0.05,1.0,500000.0,9.5e6
7.142e6,5.990656555367199,1.0803029484901123,0.2733225903789746,0.05,0.05,0.05,1.0,500000.0,9.5e6
