timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
1.428e6,0.14035337688976313,1.185167856488731,0.3615468582006679,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.23118883655542335,1.805520304979979,0.5470519489017405,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.36865297629669136,2.810981066348038,0.8487304498518474,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.49578181434181856,3.071994180699784,0.9347319935486645,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.6316992266781518,2.7440893171445015,0.8356256097991073,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.7765730964377991,2.5785761309415705,0.786694941430435,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.9118261737934198,2.3420360470896098,0.7144688689304864,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.0467729057487014,2.076030150605978,0.632206327913426,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.1862805975307404,1.8736588273094992,0.5705495793480033,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.3291722231417957,1.6970555161392298,0.5179462467953765,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.4707713835122431,1.572400656143179,0.4790792089905641,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.6084526684259386,1.4314519081688923,0.4362976560324143,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.7510464099569683,1.373256264537395,0.4186756900322198,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.8948722009262244,1.274373935120331,0.38774781830963223,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.0331158518868166,1.2220515058780033,0.3714308527189428,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.1717551154026,1.1525713098478307,0.3510524765540871,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.3115065744531664,1.0934278364962378,0.33324483435024366,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.4517589855222015,1.0431171433490312,0.31776180208763716,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.5928660782449326,1.0003242329261464,0.3049979277203808,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.733969286639893,0.9506489769728377,0.28936780371777915,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.874637732216465,0.9277328767239537,0.2825656207388214,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.0146584286898803,0.8874901782085077,0.2703389026511781,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.154129197473871,0.8612188713962248,0.26234952491003233,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.2951436030870127,0.8311490078062947,0.2532986170762923,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.435422222855883,0.8042031476695021,0.2449964017984511,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.5758965302390724,0.7837729394804919,0.2387993610673119,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.7182917976163745,0.7584531474244722,0.23113206407068435,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.8592771901868836,0.735552627920972,0.22409054903668454,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.998671825034765,0.7244117135379093,0.2207476483981839,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,4.138328464880112,0.7113634667893003,0.21660504490007285,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,4.277650979489294,0.7021462534369737,0.21387323873543068,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,4.418480022919902,0.6939445928513059,0.21142880966499358,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,4.559417152720413,0.6953588315981568,0.21189678977204282,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,4.700072919069511,0.6940074196324896,0.211489646444151,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,4.840476814396357,0.7010811137097747,0.21362990513527072,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,4.980787286520819,0.7184707080822439,0.21895176649374176,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,5.121288671183869,0.7470227276509076,0.2276792476873981,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,5.2610479620771216,0.7752986657248346,0.23626378812796917,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,5.401531308976948,0.8261522239546512,0.2516545188598269,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,5.542043472639002,0.8987068295187974,0.2737916693765102,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,5.681874099055399,0.9635539870087151,0.29357800352953445,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,5.822277572553842,1.0470261815752706,0.3191774214482232,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,5.894841829370074,1.0658020382813826,0.32379733763386087,0.03,0.05,0.05,1.0,500000.0,9.5e6
